generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.515602,0.557207,0.459000,0.000000,0.499845,0.506800
10,0.597812,0.672615,0.408000,0.201639,0.276016,0.482319
20,0.680172,0.716429,0.216500,0.176092,0.117984,0.244564
30,0.710485,0.730063,0.108000,0.088206,0.095029,0.119918
40,0.719221,0.734054,0.107000,0.072178,0.069486,0.105197
50,0.723162,0.732529,0.088000,0.058404,0.067069,0.088349
60,0.724083,0.733590,0.079000,0.051480,0.061641,0.083792
70,0.724988,0.734527,0.068000,0.046314,0.056531,0.076643
80,0.725888,0.734644,0.057000,0.045712,0.038441,0.068578
90,0.725799,0.737633,0.068500,0.042967,0.052922,0.066762
100,0.725605,0.737633,0.062000,0.045669,0.050931,0.070430
110,0.726204,0.737633,0.060500,0.039247,0.054718,0.070246
120,0.726648,0.737633,0.065000,0.042157,0.039657,0.064082
130,0.726003,0.737516,0.061000,0.046445,0.038237,0.069598
140,0.728109,0.737633,0.055500,0.037380,0.028808,0.060514
150,0.725768,0.737516,0.059500,0.042124,0.044376,0.067682
160,0.727464,0.737516,0.072500,0.033998,0.038629,0.059816
170,0.726612,0.737516,0.051000,0.035776,0.047167,0.062467
180,0.726632,0.737633,0.065500,0.039543,0.032882,0.063257
190,0.725433,0.737516,0.060000,0.042469,0.035641,0.066099
200,0.725512,0.736488,0.063000,0.039335,0.049673,0.067870
210,0.726062,0.737516,0.062500,0.039429,0.040506,0.065590
220,0.724734,0.737083,0.070500,0.048296,0.043592,0.071246
230,0.725192,0.737516,0.042500,0.047049,0.042873,0.068277
240,0.726078,0.737393,0.061000,0.044602,0.055053,0.068858
250,0.724863,0.737510,0.057000,0.045131,0.046220,0.070760
260,0.726221,0.737510,0.057500,0.042524,0.042620,0.069080
270,0.726317,0.737510,0.053500,0.042035,0.044784,0.066302
280,0.726223,0.737510,0.048500,0.043445,0.050147,0.071170
290,0.724834,0.737516,0.072000,0.046210,0.057192,0.072326
300,0.727198,0.737516,0.062500,0.036408,0.055420,0.065143
310,0.726135,0.737516,0.051500,0.040278,0.042441,0.064094
320,0.725854,0.736956,0.061500,0.042131,0.041339,0.063013
330,0.726343,0.737530,0.070500,0.043120,0.039861,0.063941
340,0.727133,0.737530,0.051000,0.035273,0.036702,0.054849
350,0.726302,0.737530,0.053000,0.040196,0.038906,0.058321
360,0.726292,0.737646,0.049500,0.037304,0.042098,0.055177
370,0.726007,0.737530,0.051000,0.042365,0.042694,0.059074
380,0.727212,0.737530,0.059000,0.034739,0.049608,0.057053
390,0.725238,0.737646,0.062500,0.046461,0.047935,0.064659
400,0.726128,0.737646,0.055000,0.045745,0.049600,0.065249
410,0.726821,0.737530,0.041500,0.039665,0.042939,0.060362
420,0.727445,0.737646,0.052000,0.039120,0.037216,0.059924
430,0.727201,0.737407,0.043000,0.037978,0.029371,0.058512
440,0.726312,0.737646,0.051500,0.036959,0.057616,0.059750
450,0.726649,0.737646,0.069500,0.043249,0.046131,0.061605
460,0.725854,0.737646,0.054000,0.039065,0.059282,0.063607
470,0.726322,0.737646,0.064000,0.040284,0.046408,0.062469
480,0.726709,0.737646,0.060000,0.038333,0.043592,0.061831
490,0.726592,0.737646,0.064500,0.045165,0.029992,0.064542
500,0.725898,0.737646,0.067500,0.047708,0.049763,0.071429
