generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.530262,0.565167,0.424500,0.000000,0.498539,0.495360
10,0.604702,0.669559,0.460500,0.128578,0.390016,0.481778
20,0.656546,0.713943,0.393500,0.138580,0.326718,0.441670
30,0.688863,0.730973,0.332000,0.107071,0.256751,0.396117
40,0.709688,0.743251,0.265500,0.088598,0.225290,0.340864
50,0.720445,0.742972,0.290000,0.067796,0.213633,0.322791
60,0.724789,0.745617,0.280500,0.060520,0.199494,0.312994
70,0.728693,0.746264,0.258500,0.053196,0.192106,0.297339
80,0.730097,0.747262,0.265500,0.052802,0.197192,0.295898
90,0.729859,0.747481,0.249000,0.051196,0.195078,0.298077
100,0.730670,0.750564,0.285500,0.049076,0.196808,0.290906
110,0.731716,0.747151,0.252500,0.057167,0.192359,0.293346
120,0.731444,0.751109,0.255500,0.057767,0.193396,0.287066
130,0.735305,0.754393,0.227000,0.046235,0.190653,0.276986
140,0.737464,0.754393,0.284500,0.048576,0.151429,0.253293
150,0.738092,0.755409,0.210500,0.053349,0.148008,0.253373
160,0.739851,0.757427,0.217500,0.046684,0.136996,0.250921
170,0.739166,0.760207,0.229500,0.050404,0.134441,0.249690
180,0.740465,0.760209,0.193500,0.048020,0.131380,0.249178
190,0.740593,0.760209,0.259000,0.042878,0.129118,0.251974
200,0.738010,0.758289,0.227500,0.052406,0.144784,0.254996
210,0.739321,0.756639,0.198500,0.047471,0.138898,0.253198
220,0.739983,0.758777,0.228000,0.046324,0.138163,0.253281
230,0.741711,0.759720,0.213000,0.036292,0.136122,0.248507
240,0.741123,0.760146,0.198000,0.041212,0.130008,0.250489
250,0.739879,0.760146,0.171000,0.041676,0.134114,0.248656
260,0.741288,0.760990,0.200500,0.044649,0.135649,0.251838
270,0.739693,0.760146,0.235500,0.045641,0.132629,0.249921
280,0.739863,0.759658,0.222500,0.045296,0.133527,0.249459
290,0.739782,0.760146,0.224000,0.045424,0.135690,0.253754
300,0.740885,0.760209,0.261500,0.040069,0.137812,0.248983
310,0.739891,0.760209,0.210500,0.045937,0.132898,0.249914
320,0.741338,0.760209,0.186500,0.039924,0.135037,0.252964
330,0.740047,0.760146,0.189000,0.049455,0.138906,0.255219
340,0.739380,0.760209,0.221500,0.051094,0.137535,0.253494
350,0.741196,0.760209,0.224500,0.044949,0.134000,0.252341
360,0.739880,0.760146,0.249000,0.048492,0.132931,0.253470
370,0.740721,0.759722,0.196500,0.043559,0.138441,0.247706
380,0.739722,0.760346,0.205500,0.048876,0.136767,0.250314
390,0.739077,0.759476,0.265500,0.043955,0.139086,0.253607
400,0.740189,0.759722,0.212000,0.045363,0.136294,0.255406
410,0.739084,0.759722,0.195000,0.050337,0.135551,0.256962
420,0.740047,0.760146,0.227000,0.052696,0.127224,0.252946
430,0.740205,0.760209,0.214500,0.046016,0.127510,0.248393
440,0.740573,0.761729,0.259000,0.050820,0.131151,0.245898
450,0.738529,0.759722,0.238000,0.054647,0.132555,0.244108
460,0.741980,0.759722,0.233000,0.039869,0.131706,0.239556
470,0.740125,0.759722,0.270000,0.048690,0.129641,0.245642
480,0.740007,0.759720,0.190500,0.048241,0.133984,0.249896
490,0.740100,0.759722,0.206000,0.044916,0.138865,0.248722
500,0.740618,0.761665,0.236000,0.041247,0.140849,0.245591
