generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.526520,0.620000,0.375500,0.000000,0.501820,0.498680
10,0.688160,0.830000,0.396000,0.205512,0.332482,0.423833
20,0.906680,0.960000,0.156000,0.136396,0.118441,0.161474
30,0.980240,1.000000,0.032500,0.040437,0.023461,0.038737
40,0.988720,1.000000,0.022000,0.025145,0.009853,0.022293
50,0.988800,1.000000,0.025500,0.024504,0.010751,0.022106
60,0.988200,1.000000,0.019000,0.026898,0.007584,0.023331
70,0.985560,1.000000,0.027500,0.031514,0.013788,0.028482
80,0.984920,1.000000,0.028000,0.033771,0.010718,0.029759
90,0.987360,1.000000,0.025000,0.028490,0.008718,0.024968
100,0.986880,1.000000,0.027500,0.028020,0.015004,0.025943
110,0.988800,1.000000,0.021000,0.024069,0.012637,0.022189
120,0.986120,1.000000,0.025000,0.030343,0.013706,0.027426
130,0.989400,1.000000,0.018500,0.023318,0.010686,0.021006
140,0.986440,1.000000,0.025000,0.029008,0.016922,0.026736
150,0.988680,1.000000,0.019500,0.025265,0.009918,0.022387
160,0.987520,1.000000,0.023000,0.027688,0.010784,0.024666
170,0.986600,1.000000,0.027000,0.028902,0.015437,0.026469
180,0.987040,1.000000,0.020500,0.028602,0.012286,0.025590
190,0.986960,1.000000,0.029500,0.028816,0.011837,0.025769
200,0.988560,1.000000,0.018500,0.025212,0.010367,0.022537
210,0.988160,1.000000,0.030000,0.025776,0.012702,0.023383
220,0.987840,1.000000,0.021000,0.027043,0.009967,0.023958
230,0.987360,1.000000,0.025500,0.027094,0.014988,0.024950
240,0.989600,1.000000,0.021000,0.022157,0.013755,0.020558
250,0.987960,1.000000,0.026000,0.025916,0.014220,0.023783
260,0.987560,1.000000,0.025000,0.028012,0.009102,0.024580
270,0.987720,1.000000,0.025000,0.025996,0.016220,0.024281
280,0.988680,1.000000,0.025500,0.026337,0.004800,0.022402
290,0.988680,1.000000,0.024500,0.024814,0.011135,0.022406
300,0.986640,1.000000,0.024500,0.029514,0.011951,0.026379
310,0.987120,1.000000,0.025000,0.029310,0.007167,0.025400
320,0.987840,1.000000,0.027000,0.026273,0.014220,0.024028
330,0.988000,1.000000,0.018500,0.025741,0.014620,0.023740
340,0.987640,1.000000,0.025000,0.026290,0.016220,0.024404
350,0.986640,1.000000,0.026000,0.028335,0.016327,0.026362
360,0.988520,1.000000,0.022500,0.026122,0.008286,0.022712
370,0.986880,1.000000,0.025500,0.029339,0.011135,0.025877
380,0.988960,1.000000,0.023000,0.024029,0.011886,0.021834
390,0.987720,1.000000,0.027000,0.027159,0.011486,0.024278
400,0.986560,1.000000,0.024500,0.028892,0.015339,0.026474
410,0.988840,1.000000,0.020500,0.024982,0.009551,0.022066
420,0.988800,1.000000,0.019500,0.025253,0.008784,0.022156
430,0.987120,1.000000,0.024000,0.027614,0.015355,0.025376
440,0.986120,1.000000,0.026000,0.029845,0.016204,0.027364
450,0.988160,1.000000,0.024000,0.026741,0.008318,0.023443
460,0.988840,1.000000,0.024500,0.025559,0.006735,0.022066
470,0.987360,1.000000,0.023000,0.027553,0.013755,0.024994
480,0.987160,1.000000,0.028000,0.029212,0.008302,0.025379
490,0.987960,1.000000,0.025000,0.026471,0.011118,0.023825
500,0.986960,1.000000,0.024000,0.029412,0.008735,0.025791
