generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.479000,0.580000,0.383000,0.000000,0.501494,0.494560
10,0.654520,0.820000,0.407000,0.217118,0.351029,0.438421
20,0.899680,0.960000,0.158000,0.138508,0.102098,0.153586
30,0.976040,1.000000,0.040000,0.047592,0.026604,0.046326
40,0.986440,1.000000,0.031000,0.031016,0.007567,0.026795
50,0.988600,1.000000,0.021500,0.026255,0.006351,0.022569
60,0.987760,1.000000,0.024500,0.026506,0.014139,0.024230
70,0.988960,1.000000,0.019000,0.024731,0.009551,0.021854
80,0.989400,1.000000,0.023500,0.023831,0.008784,0.020978
90,0.985480,1.000000,0.029500,0.031745,0.014269,0.028598
100,0.987080,1.000000,0.026500,0.029149,0.009551,0.025520
110,0.985840,1.000000,0.025500,0.030971,0.013486,0.027920
120,0.987720,1.000000,0.020000,0.026698,0.013690,0.024265
130,0.988840,1.000000,0.018500,0.025484,0.007167,0.022089
140,0.988000,1.000000,0.023500,0.026769,0.010751,0.023695
150,0.985680,1.000000,0.024500,0.030337,0.016678,0.028219
160,0.986320,1.000000,0.026500,0.030590,0.009951,0.026972
170,0.986880,1.000000,0.027500,0.029155,0.011086,0.025890
180,0.988520,1.000000,0.027500,0.025973,0.008686,0.022686
190,0.987120,1.000000,0.024500,0.027680,0.014604,0.025401
200,0.990440,1.000000,0.017000,0.020916,0.010220,0.018905
210,0.986200,1.000000,0.028000,0.029388,0.016204,0.027226
220,0.988760,1.000000,0.022500,0.025698,0.007551,0.022247
230,0.987480,1.000000,0.023000,0.027631,0.010302,0.024676
240,0.989720,1.000000,0.017500,0.022461,0.010702,0.020377
250,0.987400,1.000000,0.021500,0.027571,0.013020,0.024822
260,0.987320,1.000000,0.028000,0.026994,0.015690,0.025060
270,0.986760,1.000000,0.024000,0.029910,0.008367,0.026111
280,0.988640,1.000000,0.022500,0.024908,0.011420,0.022486
290,0.988360,1.000000,0.024000,0.025855,0.010302,0.023023
300,0.989200,1.000000,0.020000,0.023282,0.012653,0.021352
310,0.988160,1.000000,0.022000,0.026037,0.011788,0.023364
320,0.987480,1.000000,0.025500,0.027759,0.011453,0.024740
330,0.987280,1.000000,0.024500,0.028127,0.011788,0.025112
340,0.988320,1.000000,0.023000,0.025847,0.010718,0.023114
350,0.987520,1.000000,0.025500,0.027127,0.013273,0.024606
360,0.987240,1.000000,0.026500,0.027829,0.013118,0.025210
370,0.986800,1.000000,0.024000,0.029782,0.009118,0.026101
380,0.987440,1.000000,0.024000,0.028347,0.008735,0.024846
390,0.987240,1.000000,0.022500,0.028002,0.012653,0.025213
400,0.988160,1.000000,0.024500,0.024173,0.019029,0.023371
410,0.986800,1.000000,0.023500,0.028424,0.014286,0.026054
420,0.987240,1.000000,0.023500,0.028404,0.010686,0.025175
430,0.990520,1.000000,0.023000,0.020408,0.011371,0.018788
440,0.987760,1.000000,0.019000,0.026012,0.014890,0.024136
450,0.986240,1.000000,0.033500,0.029580,0.015020,0.027175
460,0.986000,1.000000,0.026500,0.030669,0.013388,0.027554
470,0.987880,1.000000,0.020500,0.026302,0.012139,0.023975
480,0.989000,1.000000,0.019500,0.023563,0.013902,0.021749
490,0.988640,1.000000,0.020500,0.025257,0.010286,0.022440
500,0.987560,1.000000,0.022500,0.026784,0.014653,0.024589
