generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.506480,0.630000,0.379000,0.000000,0.499314,0.484720
10,0.675600,0.820000,0.398500,0.203845,0.349910,0.427766
20,0.902920,0.960000,0.153500,0.139529,0.117045,0.162950
30,0.969160,1.000000,0.056000,0.057873,0.043780,0.059584
40,0.988720,1.000000,0.026000,0.024545,0.012318,0.022318
50,0.988040,1.000000,0.025000,0.026855,0.008686,0.023642
60,0.986440,1.000000,0.022500,0.028508,0.017878,0.026758
70,0.989360,1.000000,0.019000,0.023406,0.010702,0.021063
80,0.987880,1.000000,0.023500,0.027180,0.009935,0.023951
90,0.987640,1.000000,0.019000,0.027784,0.009820,0.024427
100,0.985680,1.000000,0.028000,0.030188,0.018204,0.028213
110,0.987280,1.000000,0.030000,0.028049,0.011935,0.025118
120,0.987920,1.000000,0.019500,0.026233,0.013469,0.023854
130,0.985600,1.000000,0.032000,0.030331,0.017910,0.028384
140,0.987920,1.000000,0.021500,0.027290,0.008669,0.023843
150,0.990400,1.000000,0.019500,0.021492,0.008302,0.019019
160,0.986920,1.000000,0.028500,0.028192,0.015371,0.025817
170,0.989720,1.000000,0.014500,0.022029,0.013053,0.020346
180,0.989520,1.000000,0.021000,0.023327,0.009535,0.020719
190,0.987800,1.000000,0.027000,0.025973,0.015706,0.024114
200,0.989400,1.000000,0.017500,0.023008,0.012302,0.020997
210,0.988040,1.000000,0.028500,0.027737,0.005584,0.023670
220,0.987800,1.000000,0.026000,0.026573,0.012751,0.024165
230,0.988520,1.000000,0.021500,0.025171,0.011518,0.022678
240,0.986560,1.000000,0.024500,0.028267,0.017755,0.026517
250,0.988240,1.000000,0.021500,0.025622,0.012237,0.023273
260,0.988400,1.000000,0.025000,0.025371,0.011951,0.022991
270,0.986600,1.000000,0.027500,0.027847,0.019559,0.026428
280,0.986520,1.000000,0.026500,0.029812,0.012204,0.026623
290,0.989080,1.000000,0.019000,0.024959,0.006767,0.021600
300,0.987880,1.000000,0.024500,0.026363,0.012253,0.023945
310,0.988040,1.000000,0.022000,0.025398,0.015820,0.023656
320,0.988120,1.000000,0.023000,0.025616,0.013820,0.023445
330,0.988680,1.000000,0.024500,0.024998,0.011004,0.022398
340,0.988840,1.000000,0.025500,0.023731,0.014359,0.022070
350,0.988640,1.000000,0.021500,0.025114,0.010335,0.022496
360,0.989400,1.000000,0.018500,0.023784,0.008302,0.020954
370,0.990400,1.000000,0.021500,0.019918,0.014906,0.019003
380,0.986960,1.000000,0.021000,0.027255,0.018376,0.025710
390,0.988120,1.000000,0.027500,0.026412,0.010653,0.023478
400,0.988920,1.000000,0.020500,0.024159,0.012335,0.021898
410,0.988120,1.000000,0.028000,0.026527,0.009902,0.023473
420,0.988880,1.000000,0.016500,0.024190,0.012269,0.022009
430,0.985800,1.000000,0.025000,0.032263,0.008751,0.028014
440,0.988400,1.000000,0.025500,0.025457,0.011771,0.022946
450,0.988000,1.000000,0.025500,0.025849,0.014220,0.023714
460,0.987880,1.000000,0.018500,0.026396,0.013037,0.023900
470,0.987240,1.000000,0.023000,0.027176,0.016155,0.025196
480,0.987440,1.000000,0.021000,0.027761,0.011502,0.024816
490,0.986320,1.000000,0.025500,0.029467,0.015257,0.027014
500,0.987760,1.000000,0.028500,0.025735,0.016522,0.024142
