generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.448920,0.580000,0.391000,0.000000,0.494196,0.489480
10,0.632240,0.850000,0.403500,0.218371,0.359135,0.442725
20,0.901440,0.960000,0.137000,0.130229,0.098335,0.157528
30,0.971000,1.000000,0.059500,0.053937,0.033045,0.054943
40,0.986400,1.000000,0.025000,0.030124,0.011518,0.026833
50,0.986440,1.000000,0.026000,0.030371,0.010620,0.026733
60,0.985040,1.000000,0.037000,0.032839,0.013869,0.029486
70,0.987120,1.000000,0.025500,0.027682,0.015020,0.025402
80,0.988600,1.000000,0.024000,0.025173,0.011102,0.022533
90,0.987520,1.000000,0.025500,0.028076,0.009967,0.024642
100,0.988680,1.000000,0.016500,0.025782,0.007918,0.022354
110,0.988040,1.000000,0.025000,0.025516,0.014906,0.023614
120,0.987800,1.000000,0.023000,0.027780,0.007567,0.024084
130,0.988680,1.000000,0.023500,0.024986,0.011118,0.022401
140,0.986960,1.000000,0.028500,0.029182,0.009886,0.025779
150,0.988720,1.000000,0.022500,0.025429,0.008735,0.022331
160,0.986560,1.000000,0.025000,0.029404,0.013322,0.026552
170,0.987200,1.000000,0.020000,0.029014,0.008351,0.025318
180,0.987560,1.000000,0.023000,0.028090,0.008269,0.024571
190,0.987240,1.000000,0.025000,0.028371,0.010718,0.025133
200,0.988440,1.000000,0.018000,0.026337,0.007951,0.022834
210,0.988400,1.000000,0.025000,0.026712,0.006784,0.022922
220,0.986960,1.000000,0.024000,0.028520,0.012286,0.025753
230,0.985480,1.000000,0.023500,0.031324,0.014988,0.028597
240,0.986040,1.000000,0.024000,0.030092,0.015706,0.027524
250,0.989680,1.000000,0.020500,0.023400,0.007151,0.020431
260,0.988400,1.000000,0.022500,0.026157,0.009037,0.022919
270,0.989000,1.000000,0.017500,0.024502,0.009902,0.021756
280,0.988360,1.000000,0.021500,0.024127,0.016890,0.023010
290,0.986960,1.000000,0.030000,0.029600,0.008735,0.025723
300,0.987280,1.000000,0.026500,0.027163,0.014955,0.025166
310,0.988040,1.000000,0.026500,0.025759,0.014506,0.023634
320,0.989600,1.000000,0.018500,0.022937,0.009902,0.020558
330,0.988240,1.000000,0.024500,0.025371,0.013469,0.023247
340,0.988440,1.000000,0.021000,0.026216,0.008286,0.022874
350,0.988720,1.000000,0.024000,0.025108,0.009902,0.022318
360,0.988560,1.000000,0.020000,0.025180,0.011037,0.022635
370,0.986760,1.000000,0.024000,0.027996,0.016253,0.026094
380,0.986440,1.000000,0.031500,0.028871,0.016539,0.026698
390,0.987440,1.000000,0.026500,0.028392,0.007902,0.024866
400,0.988400,1.000000,0.023000,0.025263,0.012335,0.022898
410,0.987120,1.000000,0.027500,0.029396,0.007967,0.025442
420,0.987160,1.000000,0.028500,0.028024,0.013053,0.025402
430,0.987840,1.000000,0.022500,0.026855,0.010751,0.023990
440,0.988160,1.000000,0.021500,0.026090,0.011902,0.023382
450,0.989200,1.000000,0.024500,0.023141,0.013624,0.021368
460,0.986920,1.000000,0.030000,0.029049,0.011518,0.025831
470,0.987680,1.000000,0.025500,0.027198,0.011486,0.024336
480,0.987880,1.000000,0.025000,0.026961,0.011069,0.023965
490,0.987840,1.000000,0.022000,0.027339,0.008767,0.024033
500,0.989160,1.000000,0.023500,0.024633,0.007551,0.021409
