generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.532960,0.600000,0.458500,0.000000,0.501208,0.512880
10,0.703560,0.870000,0.332500,0.197496,0.315249,0.414274
20,0.907360,0.970000,0.155500,0.128461,0.104898,0.156854
30,0.976520,1.000000,0.039500,0.046088,0.026629,0.045276
40,0.987520,1.000000,0.031000,0.026939,0.014253,0.024658
50,0.987560,1.000000,0.018500,0.028451,0.007804,0.024574
60,0.988480,1.000000,0.026000,0.024612,0.014155,0.022776
70,0.989240,1.000000,0.015500,0.023847,0.010367,0.021324
80,0.987560,1.000000,0.027500,0.027335,0.012318,0.024590
90,0.988240,1.000000,0.027500,0.026535,0.008653,0.023269
100,0.987640,1.000000,0.022500,0.026529,0.014253,0.024427
110,0.988200,1.000000,0.026000,0.026216,0.010653,0.023362
120,0.986280,1.000000,0.035500,0.030359,0.011518,0.027082
130,0.987360,1.000000,0.026500,0.029080,0.007518,0.024974
140,0.986680,1.000000,0.023000,0.028351,0.016939,0.026264
150,0.987560,1.000000,0.026000,0.027124,0.012604,0.024590
160,0.988680,1.000000,0.024000,0.026420,0.005167,0.022390
170,0.986880,1.000000,0.025000,0.029512,0.009053,0.025943
180,0.989840,1.000000,0.019000,0.023582,0.004400,0.020154
190,0.987160,1.000000,0.028500,0.028673,0.010588,0.025362
200,0.988840,1.000000,0.019500,0.024022,0.013437,0.022069
210,0.989720,1.000000,0.020500,0.022769,0.009518,0.020310
220,0.986840,1.000000,0.022000,0.028051,0.013420,0.026006
230,0.987640,1.000000,0.022500,0.026949,0.012686,0.024442
240,0.988720,1.000000,0.024000,0.024500,0.013004,0.022328
250,0.988280,1.000000,0.017500,0.025529,0.012686,0.023138
260,0.988160,1.000000,0.023500,0.027051,0.007567,0.023423
270,0.990360,1.000000,0.015500,0.021363,0.009184,0.019095
280,0.988560,1.000000,0.026500,0.023218,0.018441,0.022638
290,0.987840,1.000000,0.020000,0.027080,0.010751,0.024050
300,0.986880,1.000000,0.023000,0.028959,0.011886,0.025890
310,0.986760,1.000000,0.025500,0.028945,0.013486,0.026105
320,0.987280,1.000000,0.031500,0.026998,0.016873,0.025114
330,0.987200,1.000000,0.029000,0.028098,0.012702,0.025307
340,0.986720,1.000000,0.030500,0.028859,0.013869,0.026248
350,0.987280,1.000000,0.028500,0.028192,0.010253,0.025110
360,0.988280,1.000000,0.027000,0.026057,0.009837,0.023133
370,0.987480,1.000000,0.027000,0.028869,0.006686,0.024747
380,0.988640,1.000000,0.018000,0.025292,0.009886,0.022478
390,0.988240,1.000000,0.024000,0.026547,0.008751,0.023250
400,0.987200,1.000000,0.027500,0.028265,0.011837,0.025266
410,0.985720,1.000000,0.029500,0.030761,0.016343,0.028110
420,0.986680,1.000000,0.027000,0.028971,0.013869,0.026322
430,0.986960,1.000000,0.029000,0.028594,0.012286,0.025698
440,0.988160,1.000000,0.026500,0.025208,0.014971,0.023412
450,0.987880,1.000000,0.019500,0.026594,0.011869,0.023966
460,0.986720,1.000000,0.022500,0.029484,0.012237,0.026179
470,0.988840,1.000000,0.018500,0.024127,0.012922,0.022096
480,0.987440,1.000000,0.027500,0.025884,0.019192,0.024784
490,0.986560,1.000000,0.025000,0.029931,0.010988,0.026563
500,0.988280,1.000000,0.022000,0.026422,0.007184,0.023142
