generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.484040,0.600000,0.461500,0.000000,0.499829,0.499080
10,0.664040,0.840000,0.425000,0.217390,0.352424,0.430198
20,0.905120,0.990000,0.158500,0.143137,0.110114,0.167602
30,0.981560,1.000000,0.037500,0.039414,0.019706,0.036213
40,0.988080,1.000000,0.022000,0.027008,0.007967,0.023553
50,0.988440,1.000000,0.021000,0.026061,0.009167,0.022834
60,0.987520,1.000000,0.023000,0.026604,0.014710,0.024650
70,0.987880,1.000000,0.018500,0.026098,0.013820,0.023951
80,0.987720,1.000000,0.020000,0.026463,0.014204,0.024249
90,0.988640,1.000000,0.021000,0.025369,0.009200,0.022474
100,0.988080,1.000000,0.026000,0.026222,0.011453,0.023569
110,0.988040,1.000000,0.032000,0.025390,0.014857,0.023690
120,0.986720,1.000000,0.017500,0.028700,0.014637,0.026222
130,0.987280,1.000000,0.025000,0.027996,0.012686,0.025099
140,0.987320,1.000000,0.025000,0.026388,0.018637,0.025029
150,0.986640,1.000000,0.031000,0.028794,0.014718,0.026379
160,0.989080,1.000000,0.024000,0.024073,0.010539,0.021634
170,0.986680,1.000000,0.024000,0.029459,0.011118,0.026214
180,0.987680,1.000000,0.022000,0.026816,0.011918,0.024326
190,0.987160,1.000000,0.025000,0.027533,0.015690,0.025308
200,0.988520,1.000000,0.024500,0.024398,0.015053,0.022711
210,0.987480,1.000000,0.022000,0.027410,0.011820,0.024725
220,0.987400,1.000000,0.016500,0.028357,0.009437,0.024883
230,0.987360,1.000000,0.031000,0.028447,0.009135,0.024991
240,0.987040,1.000000,0.029500,0.028598,0.012090,0.025586
250,0.987000,1.000000,0.023000,0.028912,0.010351,0.025650
260,0.986680,1.000000,0.024000,0.028473,0.016041,0.026254
270,0.988000,1.000000,0.022000,0.026767,0.010335,0.023724
280,0.988640,1.000000,0.025000,0.026482,0.004784,0.022465
290,0.987200,1.000000,0.023000,0.027871,0.013804,0.025251
300,0.987680,1.000000,0.022000,0.028110,0.007200,0.024346
310,0.985080,1.000000,0.031500,0.031376,0.019976,0.029394
320,0.988560,1.000000,0.020500,0.024649,0.013518,0.022585
330,0.984840,1.000000,0.027000,0.032984,0.013837,0.029834
340,0.987840,1.000000,0.022000,0.027210,0.009902,0.024003
350,0.989000,1.000000,0.022000,0.024620,0.009151,0.021760
360,0.987960,1.000000,0.027000,0.027706,0.006767,0.023761
370,0.986480,1.000000,0.024500,0.029082,0.015004,0.026742
380,0.989200,1.000000,0.022500,0.022522,0.015886,0.021350
390,0.986600,1.000000,0.023000,0.028933,0.014890,0.026426
400,0.987560,1.000000,0.031500,0.026965,0.013322,0.024578
410,0.988640,1.000000,0.021000,0.025141,0.010686,0.022465
420,0.990200,1.000000,0.017500,0.022143,0.007551,0.019415
430,0.990200,1.000000,0.021000,0.022388,0.006735,0.019412
440,0.987960,1.000000,0.026500,0.025914,0.013053,0.023817
450,0.985560,1.000000,0.024500,0.031259,0.015004,0.028478
460,0.988360,1.000000,0.023000,0.026273,0.008384,0.022965
470,0.987400,1.000000,0.021000,0.027694,0.012286,0.024872
480,0.988960,1.000000,0.022000,0.024765,0.009167,0.021835
490,0.986560,1.000000,0.029500,0.028386,0.017624,0.026467
500,0.988040,1.000000,0.020000,0.026271,0.011902,0.023623
