generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.496400,0.570000,0.424000,0.000000,0.502073,0.499720
10,0.657400,0.800000,0.378500,0.217359,0.352694,0.438498
20,0.891480,0.960000,0.166000,0.148408,0.113298,0.175613
30,0.977280,1.000000,0.041000,0.047014,0.021984,0.043974
40,0.986960,1.000000,0.027500,0.030014,0.006767,0.025759
50,0.988280,1.000000,0.019000,0.025594,0.011902,0.023162
60,0.987520,1.000000,0.025000,0.028094,0.009567,0.024643
70,0.988600,1.000000,0.024000,0.025116,0.011037,0.022564
80,0.987000,1.000000,0.029500,0.027465,0.016922,0.025650
90,0.986720,1.000000,0.023500,0.029094,0.013371,0.026176
100,0.988400,1.000000,0.020500,0.025761,0.010669,0.022926
110,0.988360,1.000000,0.025500,0.025957,0.010351,0.023009
120,0.988400,1.000000,0.024000,0.025931,0.009535,0.022919
130,0.987640,1.000000,0.031000,0.026335,0.015420,0.024450
140,0.988480,1.000000,0.025500,0.026024,0.007951,0.022767
150,0.986360,1.000000,0.023000,0.029410,0.015657,0.026925
160,0.988520,1.000000,0.022500,0.026267,0.006351,0.022705
170,0.988200,1.000000,0.021000,0.026559,0.009118,0.023326
180,0.987160,1.000000,0.035500,0.028508,0.010335,0.025342
190,0.988040,1.000000,0.027500,0.025290,0.016106,0.023625
200,0.988800,1.000000,0.021500,0.024257,0.012473,0.022122
210,0.986400,1.000000,0.021500,0.030051,0.012269,0.026833
220,0.988640,1.000000,0.021500,0.025700,0.008351,0.022486
230,0.988920,1.000000,0.015500,0.025247,0.007918,0.021925
240,0.987880,1.000000,0.028000,0.025678,0.016220,0.023990
250,0.989440,1.000000,0.023500,0.023331,0.010253,0.020913
260,0.988960,1.000000,0.026500,0.024469,0.010220,0.021816
270,0.989880,1.000000,0.014500,0.022431,0.009518,0.020037
280,0.985120,1.000000,0.030000,0.033584,0.008767,0.029335
290,0.986440,1.000000,0.034500,0.028906,0.016253,0.026744
300,0.987200,1.000000,0.025500,0.028337,0.011518,0.025249
310,0.988480,1.000000,0.019500,0.025624,0.010367,0.022769
320,0.987320,1.000000,0.022500,0.028222,0.011135,0.025065
330,0.989200,1.000000,0.016000,0.024269,0.008800,0.021371
340,0.988600,1.000000,0.018500,0.024473,0.013788,0.022505
350,0.989200,1.000000,0.018000,0.023202,0.013037,0.021391
360,0.987880,1.000000,0.026500,0.027212,0.009869,0.023940
370,0.987000,1.000000,0.027000,0.028261,0.013527,0.025672
380,0.988920,1.000000,0.029000,0.025380,0.006784,0.021916
390,0.988120,1.000000,0.024000,0.025955,0.012351,0.023473
400,0.987600,1.000000,0.024000,0.027006,0.013069,0.024474
410,0.987920,1.000000,0.019000,0.027208,0.008751,0.023851
420,0.988320,1.000000,0.021000,0.026173,0.009967,0.023108
430,0.987760,1.000000,0.019000,0.026594,0.013722,0.024202
440,0.985200,1.000000,0.038500,0.033553,0.008367,0.029154
450,0.988920,1.000000,0.024500,0.025043,0.008751,0.021934
460,0.987280,1.000000,0.028000,0.028806,0.009167,0.025102
470,0.987560,1.000000,0.024000,0.027502,0.011453,0.024569
480,0.987320,1.000000,0.025500,0.026543,0.017380,0.025014
490,0.989360,1.000000,0.023500,0.022902,0.012490,0.021045
500,0.986440,1.000000,0.028000,0.029608,0.013869,0.026775
