generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.494800,0.650000,0.359500,0.000000,0.497910,0.507240
10,0.662640,0.830000,0.416500,0.216276,0.343176,0.432814
20,0.901080,0.970000,0.151000,0.136494,0.118751,0.168394
30,0.979040,1.000000,0.042000,0.040345,0.025249,0.040681
40,0.988400,1.000000,0.020000,0.026496,0.007584,0.022962
50,0.985920,1.000000,0.032000,0.029549,0.019371,0.027771
60,0.986960,1.000000,0.022000,0.028541,0.013020,0.025705
70,0.988000,1.000000,0.021000,0.026353,0.012171,0.023724
80,0.987560,1.000000,0.030500,0.027363,0.012171,0.024592
90,0.988880,1.000000,0.021000,0.023853,0.013257,0.022006
100,0.988320,1.000000,0.019500,0.026478,0.008735,0.023123
110,0.988200,1.000000,0.030500,0.026908,0.007200,0.023346
120,0.987120,1.000000,0.027500,0.028541,0.011535,0.025441
130,0.987080,1.000000,0.025000,0.028647,0.010367,0.025550
140,0.987880,1.000000,0.024000,0.025786,0.015004,0.023953
150,0.987840,1.000000,0.016500,0.026545,0.012253,0.024022
160,0.989400,1.000000,0.015000,0.024245,0.006735,0.020977
170,0.988000,1.000000,0.026000,0.026561,0.011502,0.023713
180,0.988720,1.000000,0.023000,0.023929,0.014473,0.022310
190,0.987680,1.000000,0.022000,0.027665,0.010302,0.024341
200,0.988400,1.000000,0.023000,0.025171,0.011135,0.022934
210,0.988200,1.000000,0.022500,0.025855,0.011902,0.023327
220,0.988080,1.000000,0.021500,0.026682,0.010302,0.023566
230,0.986560,1.000000,0.027000,0.028755,0.015771,0.026523
240,0.988600,1.000000,0.021500,0.024471,0.013502,0.022534
250,0.989000,1.000000,0.020500,0.024608,0.009167,0.021758
260,0.987200,1.000000,0.027500,0.028804,0.008735,0.025341
270,0.988920,1.000000,0.023500,0.023857,0.013118,0.021940
280,0.984520,1.000000,0.033000,0.032735,0.017706,0.030457
290,0.987040,1.000000,0.024000,0.028380,0.012686,0.025539
300,0.985720,1.000000,0.032000,0.029147,0.022163,0.028095
310,0.987920,1.000000,0.026000,0.027137,0.009069,0.023902
320,0.987840,1.000000,0.026000,0.026567,0.012686,0.024022
330,0.988160,1.000000,0.027500,0.025402,0.014473,0.023386
340,0.987400,1.000000,0.025000,0.028155,0.009902,0.024898
350,0.989480,1.000000,0.023000,0.023084,0.011118,0.020809
360,0.989720,1.000000,0.016000,0.022733,0.009535,0.020360
370,0.988560,1.000000,0.027500,0.024931,0.011918,0.022642
380,0.986560,1.000000,0.024000,0.028971,0.015739,0.026538
390,0.988160,1.000000,0.030000,0.026355,0.010122,0.023419
400,0.988120,1.000000,0.026000,0.025741,0.013322,0.023481
410,0.988600,1.000000,0.029500,0.024967,0.011486,0.022560
420,0.987040,1.000000,0.027000,0.027614,0.016073,0.025614
430,0.988800,1.000000,0.023000,0.025041,0.008767,0.022167
440,0.987000,1.000000,0.026500,0.028302,0.013755,0.025644
450,0.985640,1.000000,0.025000,0.032280,0.009518,0.028384
460,0.988760,1.000000,0.021500,0.025645,0.007567,0.022214
470,0.987840,1.000000,0.016000,0.027302,0.008653,0.024026
480,0.986680,1.000000,0.025000,0.029157,0.013453,0.026261
490,0.986600,1.000000,0.026500,0.030024,0.009967,0.026447
500,0.989840,1.000000,0.013500,0.022471,0.009853,0.020123
