generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.510240,0.610000,0.374500,0.000000,0.503118,0.500440
10,0.682360,0.860000,0.350500,0.204686,0.339698,0.421392
20,0.900840,0.970000,0.182500,0.147702,0.124596,0.170099
30,0.976640,1.000000,0.045500,0.046208,0.031069,0.045263
40,0.986280,1.000000,0.026000,0.030453,0.011453,0.027034
50,0.986800,1.000000,0.026000,0.028418,0.015339,0.026079
60,0.988200,1.000000,0.025000,0.025998,0.011755,0.023318
70,0.988600,1.000000,0.021500,0.025880,0.007135,0.022538
80,0.987880,1.000000,0.028000,0.026655,0.011951,0.023934
90,0.988920,1.000000,0.020500,0.024935,0.008384,0.021919
100,0.986960,1.000000,0.026000,0.028155,0.014335,0.025755
110,0.986960,1.000000,0.023000,0.029347,0.009567,0.025782
120,0.986640,1.000000,0.024500,0.029314,0.012653,0.026409
130,0.987600,1.000000,0.025000,0.026216,0.016620,0.024470
140,0.988320,1.000000,0.022000,0.026606,0.007535,0.023101
150,0.989200,1.000000,0.020000,0.023614,0.011502,0.021388
160,0.988320,1.000000,0.028000,0.026349,0.008302,0.023067
170,0.988240,1.000000,0.018500,0.025757,0.012269,0.023226
180,0.988240,1.000000,0.020500,0.026286,0.010237,0.023214
190,0.986160,1.000000,0.022000,0.030978,0.010718,0.027306
200,0.986800,1.000000,0.023500,0.028600,0.013976,0.026080
210,0.989480,1.000000,0.018000,0.023351,0.009135,0.020838
220,0.989440,1.000000,0.022500,0.021857,0.016506,0.020918
230,0.988840,1.000000,0.019000,0.025384,0.007502,0.022106
240,0.988960,1.000000,0.026000,0.024353,0.010686,0.021830
250,0.988480,1.000000,0.024000,0.024669,0.014220,0.022782
260,0.988480,1.000000,0.025000,0.024873,0.013339,0.022782
270,0.987280,1.000000,0.030500,0.028869,0.007167,0.025140
280,0.989640,1.000000,0.017500,0.023139,0.009102,0.020527
290,0.986800,1.000000,0.023500,0.028943,0.013404,0.026071
300,0.986960,1.000000,0.024500,0.028331,0.012522,0.025784
310,0.988080,1.000000,0.021500,0.027380,0.007135,0.023554
320,0.988440,1.000000,0.016500,0.025922,0.009151,0.022862
330,0.987480,1.000000,0.022000,0.027231,0.013469,0.024695
340,0.985280,1.000000,0.024500,0.031769,0.016269,0.029016
350,0.987840,1.000000,0.024500,0.026659,0.012302,0.024001
360,0.988400,1.000000,0.024000,0.025496,0.011437,0.022958
370,0.987240,1.000000,0.026000,0.029937,0.004800,0.025229
380,0.987840,1.000000,0.023500,0.026880,0.011486,0.024011
390,0.988320,1.000000,0.023000,0.025443,0.012286,0.023097
400,0.987720,1.000000,0.015500,0.027376,0.010539,0.024260
410,0.988600,1.000000,0.018500,0.024635,0.012637,0.022544
420,0.987960,1.000000,0.027000,0.025684,0.014939,0.023798
430,0.988320,1.000000,0.021000,0.025386,0.013037,0.023098
440,0.988280,1.000000,0.021000,0.025822,0.011086,0.023197
450,0.987640,1.000000,0.024500,0.026731,0.013837,0.024459
460,0.986960,1.000000,0.026500,0.027804,0.015853,0.025763
470,0.987200,1.000000,0.027000,0.028122,0.011739,0.025300
480,0.987640,1.000000,0.019500,0.028090,0.008351,0.024418
490,0.989040,1.000000,0.022000,0.024135,0.010318,0.021695
500,0.986720,1.000000,0.026000,0.027582,0.019241,0.026210
