generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.474320,0.580000,0.388000,0.000000,0.497518,0.485280
10,0.663160,0.840000,0.345000,0.222586,0.333992,0.429507
20,0.903280,0.990000,0.159500,0.141531,0.100555,0.157565
30,0.981200,1.000000,0.030000,0.038257,0.020865,0.036757
40,0.987560,1.000000,0.028500,0.028467,0.007151,0.024544
50,0.986280,1.000000,0.030000,0.029535,0.015420,0.026990
60,0.986760,1.000000,0.021500,0.030002,0.007951,0.026106
70,0.985800,1.000000,0.028500,0.030908,0.014253,0.028008
80,0.989320,1.000000,0.026000,0.022518,0.014637,0.021143
90,0.988720,1.000000,0.020500,0.024202,0.013886,0.022294
100,0.987040,1.000000,0.021000,0.028106,0.013404,0.025600
110,0.988000,1.000000,0.028500,0.026365,0.011469,0.023690
120,0.987240,1.000000,0.023500,0.028890,0.008335,0.025222
130,0.988520,1.000000,0.026500,0.026033,0.008318,0.022695
140,0.987920,1.000000,0.019000,0.026422,0.012220,0.023890
150,0.986320,1.000000,0.023500,0.030027,0.013951,0.026986
160,0.988280,1.000000,0.017500,0.025496,0.012441,0.023140
170,0.988480,1.000000,0.020500,0.025835,0.009053,0.022761
180,0.990280,1.000000,0.022500,0.021547,0.009135,0.019270
190,0.987680,1.000000,0.024500,0.026951,0.012686,0.024304
200,0.988840,1.000000,0.019000,0.024982,0.009567,0.022094
210,0.985600,1.000000,0.027500,0.030202,0.019714,0.028376
220,0.986280,1.000000,0.028500,0.029818,0.014988,0.027085
230,0.987480,1.000000,0.030500,0.028016,0.010620,0.024710
240,0.987440,1.000000,0.024500,0.025978,0.019061,0.024764
250,0.987920,1.000000,0.022000,0.026798,0.010702,0.023867
260,0.988280,1.000000,0.028000,0.026104,0.010318,0.023178
270,0.989320,1.000000,0.023500,0.024051,0.008702,0.021161
280,0.990480,1.000000,0.021500,0.022057,0.005584,0.018862
290,0.990200,1.000000,0.019500,0.021743,0.009167,0.019418
300,0.986560,1.000000,0.026000,0.028880,0.014604,0.026546
310,0.986800,1.000000,0.027000,0.028096,0.016220,0.026067
320,0.987280,1.000000,0.021500,0.027339,0.015004,0.025138
330,0.987680,1.000000,0.025000,0.027629,0.010286,0.024334
340,0.987800,1.000000,0.027000,0.026880,0.011820,0.024147
350,0.987480,1.000000,0.024500,0.027145,0.012980,0.024692
360,0.987000,1.000000,0.024000,0.028118,0.013902,0.025658
370,0.988000,1.000000,0.027500,0.026053,0.011902,0.023707
380,0.986880,1.000000,0.028500,0.028041,0.015657,0.025878
390,0.986040,1.000000,0.024500,0.030127,0.015273,0.027548
400,0.985720,1.000000,0.030500,0.031210,0.014139,0.028148
410,0.986960,1.000000,0.022500,0.028416,0.013486,0.025759
420,0.987880,1.000000,0.029000,0.027902,0.006800,0.023932
430,0.988480,1.000000,0.027000,0.025818,0.009135,0.022794
440,0.988280,1.000000,0.029500,0.025465,0.013053,0.023183
450,0.986720,1.000000,0.022000,0.029292,0.012220,0.026222
460,0.987800,1.000000,0.019500,0.026331,0.013837,0.024102
470,0.989440,1.000000,0.027500,0.023008,0.011918,0.020902
480,0.987400,1.000000,0.025500,0.028078,0.010751,0.024895
490,0.989080,1.000000,0.021500,0.024765,0.007951,0.021624
500,0.987280,1.000000,0.021500,0.027808,0.013388,0.025133
