generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.529379,0.585467,0.461000,0.000000,0.499829,0.501320
10,0.602193,0.673508,0.386000,0.139427,0.343763,0.449006
20,0.652595,0.719978,0.367500,0.130520,0.249829,0.382529
30,0.685970,0.729669,0.282000,0.116541,0.183714,0.311476
40,0.701457,0.731764,0.225500,0.100912,0.151216,0.268226
50,0.711308,0.731764,0.200500,0.080137,0.130367,0.230803
60,0.715238,0.731647,0.182000,0.065451,0.125486,0.206810
70,0.717573,0.731618,0.135500,0.053616,0.121755,0.186009
80,0.719889,0.735086,0.141500,0.061331,0.102988,0.174967
90,0.721588,0.736097,0.131000,0.056643,0.092286,0.161938
100,0.722321,0.736750,0.127500,0.051869,0.086710,0.150879
110,0.723335,0.737646,0.119000,0.048278,0.079012,0.146470
120,0.722738,0.737646,0.116500,0.050200,0.073763,0.141538
130,0.722938,0.737646,0.116000,0.052841,0.086335,0.147914
140,0.723555,0.737646,0.120500,0.049700,0.070416,0.143660
150,0.722716,0.737633,0.109000,0.055471,0.072669,0.145262
160,0.723272,0.737633,0.150000,0.051686,0.077396,0.144260
170,0.723867,0.737646,0.133000,0.050620,0.077241,0.143054
180,0.723350,0.737646,0.093000,0.048694,0.072890,0.140961
190,0.723844,0.737646,0.129000,0.048673,0.070090,0.140422
200,0.723830,0.737646,0.100500,0.048486,0.074988,0.138349
210,0.723808,0.737646,0.128500,0.048316,0.086776,0.143294
220,0.722849,0.737646,0.132000,0.050651,0.077608,0.143137
230,0.723367,0.737646,0.120000,0.052490,0.068980,0.143194
240,0.724035,0.737646,0.104500,0.044012,0.078547,0.143486
250,0.724331,0.737646,0.125000,0.045710,0.083012,0.141183
260,0.725539,0.737646,0.128500,0.049202,0.066914,0.136677
270,0.724543,0.737646,0.134500,0.047314,0.069216,0.133990
280,0.724144,0.737646,0.127000,0.057235,0.068310,0.132956
290,0.725378,0.737646,0.157000,0.052761,0.073788,0.133079
300,0.725152,0.737646,0.114500,0.056504,0.077143,0.130338
310,0.724987,0.737646,0.089500,0.053112,0.070016,0.131134
320,0.725856,0.737646,0.095000,0.049104,0.066073,0.124994
330,0.726249,0.737646,0.107500,0.045941,0.062637,0.118259
340,0.725977,0.737633,0.096500,0.049235,0.061796,0.118821
350,0.727491,0.737633,0.094000,0.046271,0.057331,0.111950
360,0.727270,0.737633,0.100500,0.046290,0.066384,0.112261
370,0.727221,0.737646,0.080500,0.048194,0.057943,0.115148
380,0.727554,0.737646,0.115000,0.046427,0.061086,0.118864
390,0.726064,0.737646,0.111000,0.049678,0.059624,0.117185
400,0.725372,0.737646,0.125000,0.056320,0.057861,0.125730
410,0.724713,0.737530,0.094500,0.059182,0.066678,0.124182
420,0.725290,0.737516,0.105500,0.056680,0.072367,0.128921
430,0.727483,0.737646,0.094000,0.048896,0.062016,0.118698
440,0.726951,0.737646,0.107000,0.047304,0.059763,0.116887
450,0.727350,0.737646,0.101500,0.043318,0.058473,0.112348
460,0.727123,0.737646,0.116000,0.047082,0.059567,0.113742
470,0.727229,0.737646,0.102500,0.041257,0.058286,0.109346
480,0.726405,0.737646,0.081000,0.041718,0.057355,0.113234
490,0.727641,0.737646,0.081000,0.044402,0.055902,0.113747
500,0.727236,0.737646,0.111000,0.043024,0.064612,0.115719
