generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.506440,0.591825,0.398000,0.000000,0.497894,0.509240
10,0.576077,0.660771,0.464000,0.171892,0.353788,0.481470
20,0.638467,0.698531,0.357000,0.160539,0.274122,0.406650
30,0.684357,0.716578,0.263500,0.111963,0.187771,0.303206
40,0.699583,0.726828,0.219500,0.097596,0.171657,0.265278
50,0.710227,0.729674,0.205500,0.080041,0.138841,0.227632
60,0.715343,0.730733,0.223000,0.060467,0.128057,0.201923
70,0.717918,0.733494,0.157500,0.057722,0.120196,0.183674
80,0.721403,0.733377,0.178500,0.052594,0.113624,0.179710
90,0.723448,0.735840,0.184000,0.049208,0.102988,0.172593
100,0.722829,0.735962,0.149500,0.053239,0.101845,0.165682
110,0.723633,0.734971,0.136000,0.046573,0.097976,0.156609
120,0.722726,0.737646,0.131000,0.050484,0.094596,0.157586
130,0.722550,0.735916,0.163500,0.048969,0.103265,0.166124
140,0.723983,0.736337,0.139500,0.050539,0.091992,0.159031
150,0.724307,0.736337,0.154500,0.046355,0.086996,0.160137
160,0.725368,0.737524,0.124500,0.039812,0.088237,0.153881
170,0.723967,0.737524,0.154000,0.047035,0.087061,0.160274
180,0.724239,0.736474,0.138500,0.045490,0.088727,0.155006
190,0.724251,0.737143,0.119500,0.042694,0.087576,0.154288
200,0.724874,0.737524,0.143500,0.044210,0.090547,0.153682
210,0.724892,0.737266,0.140500,0.045227,0.077902,0.153954
220,0.724767,0.737266,0.132500,0.044410,0.079176,0.152973
230,0.723988,0.736079,0.118500,0.047147,0.091200,0.156404
240,0.724838,0.737002,0.107000,0.045773,0.084955,0.154040
250,0.724794,0.736079,0.152000,0.043847,0.091412,0.155258
260,0.724494,0.736079,0.152500,0.046124,0.082196,0.156910
270,0.725139,0.736079,0.107000,0.046865,0.077363,0.151299
280,0.724281,0.736079,0.136000,0.046480,0.080751,0.148113
290,0.723885,0.736079,0.130500,0.051110,0.084653,0.152774
300,0.723864,0.736079,0.153500,0.053608,0.077771,0.152535
310,0.725331,0.736079,0.146000,0.042522,0.079796,0.148971
320,0.725088,0.737266,0.119000,0.045114,0.088229,0.147826
330,0.725490,0.737266,0.131500,0.044808,0.072922,0.140776
340,0.724627,0.737266,0.121000,0.046916,0.074057,0.143520
350,0.724833,0.737266,0.115000,0.049137,0.076286,0.144950
360,0.725298,0.737266,0.126000,0.041682,0.070473,0.137494
370,0.725523,0.737266,0.101000,0.039118,0.076808,0.137428
380,0.724545,0.737266,0.127000,0.045369,0.082147,0.144922
390,0.724868,0.737266,0.095500,0.050406,0.065600,0.139018
400,0.724306,0.737266,0.149500,0.048427,0.066041,0.140106
410,0.725084,0.737266,0.128000,0.045018,0.074253,0.139531
420,0.726542,0.737266,0.132000,0.042622,0.074106,0.140614
430,0.724952,0.737266,0.116000,0.049698,0.075869,0.146065
440,0.726172,0.737266,0.135500,0.043018,0.068016,0.139674
450,0.725318,0.737266,0.102000,0.042739,0.068278,0.134935
460,0.723954,0.737266,0.122000,0.047231,0.070971,0.139970
470,0.724344,0.737266,0.118000,0.050302,0.073020,0.143201
480,0.725312,0.737266,0.112000,0.046286,0.078588,0.141619
490,0.724039,0.737266,0.107000,0.053835,0.073788,0.142993
500,0.725280,0.737266,0.141000,0.045071,0.067510,0.137116
