generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.519108,0.573585,0.359500,0.000000,0.497910,0.507240
10,0.586290,0.654261,0.435000,0.140655,0.384220,0.485706
20,0.643469,0.695417,0.376000,0.143973,0.282784,0.423891
30,0.674105,0.704766,0.350500,0.116673,0.249094,0.357990
40,0.693498,0.725182,0.269000,0.093273,0.191159,0.305800
50,0.704936,0.728050,0.263500,0.084512,0.157420,0.263998
60,0.712946,0.730684,0.211000,0.063363,0.136449,0.225062
70,0.715556,0.732081,0.163500,0.063249,0.120376,0.203660
80,0.717798,0.732196,0.185500,0.057676,0.109029,0.191854
90,0.719235,0.732302,0.159000,0.049733,0.104612,0.183908
100,0.719753,0.732305,0.157500,0.057365,0.097306,0.177196
110,0.720659,0.733215,0.150500,0.055271,0.090065,0.174284
120,0.721055,0.734121,0.148000,0.054641,0.084710,0.165990
130,0.721794,0.734262,0.149500,0.055786,0.083788,0.162692
140,0.722746,0.734248,0.164500,0.046816,0.090980,0.161776
150,0.721370,0.736384,0.114500,0.052837,0.105886,0.171650
160,0.721974,0.736065,0.142000,0.048400,0.105265,0.170514
170,0.722595,0.737252,0.121500,0.044141,0.093216,0.165752
180,0.723225,0.737135,0.146500,0.040182,0.100882,0.162761
190,0.721779,0.737252,0.154500,0.047000,0.094604,0.164692
200,0.722881,0.737252,0.135000,0.046859,0.094939,0.166695
210,0.722282,0.737252,0.155000,0.049133,0.091633,0.164712
220,0.722197,0.737252,0.144000,0.047657,0.096873,0.169426
230,0.721728,0.737252,0.128500,0.056365,0.096678,0.168931
240,0.722557,0.737252,0.150000,0.052180,0.091804,0.170278
250,0.722818,0.737252,0.135500,0.043580,0.100384,0.161637
260,0.723012,0.737252,0.140000,0.044035,0.089322,0.163748
270,0.723531,0.737252,0.139500,0.043231,0.089078,0.162324
280,0.721835,0.737252,0.148000,0.048408,0.098743,0.167758
290,0.722315,0.737135,0.142500,0.050941,0.099339,0.167346
300,0.721271,0.737135,0.153500,0.047355,0.099273,0.165202
310,0.722495,0.737135,0.140000,0.047529,0.093698,0.165326
320,0.722481,0.737135,0.132500,0.048080,0.092971,0.169894
330,0.723003,0.737252,0.146500,0.045380,0.097012,0.164687
340,0.722309,0.737266,0.159000,0.046169,0.088653,0.163752
350,0.723644,0.737266,0.154500,0.041108,0.095543,0.166086
360,0.722503,0.737149,0.192000,0.047545,0.090792,0.170117
370,0.723429,0.737266,0.128000,0.041218,0.092392,0.164054
380,0.722250,0.737149,0.170500,0.045702,0.096612,0.167810
390,0.721983,0.737266,0.180000,0.050084,0.104392,0.175877
400,0.722659,0.737266,0.141500,0.053202,0.091486,0.164575
410,0.723374,0.737266,0.122000,0.050849,0.094131,0.162058
420,0.723503,0.737266,0.107500,0.046565,0.093649,0.162298
430,0.723722,0.737125,0.137000,0.045278,0.086865,0.157306
440,0.721193,0.737125,0.146500,0.052914,0.096269,0.166430
450,0.722073,0.736370,0.133000,0.048914,0.098865,0.165351
460,0.723369,0.737266,0.134500,0.053278,0.092890,0.160446
470,0.723099,0.737125,0.135000,0.049561,0.093535,0.161069
480,0.722268,0.737266,0.151000,0.054712,0.103543,0.161271
490,0.723127,0.737125,0.150500,0.050941,0.089078,0.156865
500,0.724286,0.737266,0.121500,0.046714,0.080490,0.146815
