generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.526920,0.556323,0.374500,0.000000,0.503118,0.500440
10,0.601844,0.658766,0.305500,0.129100,0.353224,0.438954
20,0.662684,0.715200,0.346500,0.137855,0.240669,0.346531
30,0.696698,0.724297,0.227500,0.113063,0.152514,0.250693
40,0.711043,0.728430,0.178500,0.088371,0.126351,0.197706
50,0.719513,0.733563,0.133000,0.071537,0.112506,0.163127
60,0.722600,0.735063,0.098000,0.054486,0.090751,0.137238
70,0.724846,0.737266,0.120000,0.049237,0.075600,0.128782
80,0.724875,0.737266,0.103000,0.048529,0.071967,0.130197
90,0.725417,0.735524,0.102000,0.044745,0.086310,0.129006
100,0.725195,0.737505,0.115500,0.046035,0.081641,0.127500
110,0.725033,0.737516,0.109500,0.047553,0.069208,0.125708
120,0.725246,0.737633,0.105000,0.045912,0.067869,0.123133
130,0.724589,0.737633,0.115000,0.052692,0.069543,0.129796
140,0.726117,0.736384,0.113000,0.047302,0.064669,0.125302
150,0.725557,0.736384,0.121500,0.044410,0.075412,0.126867
160,0.726680,0.737252,0.119000,0.042292,0.064024,0.124074
170,0.725697,0.737252,0.116500,0.048118,0.066833,0.128561
180,0.726087,0.737252,0.104500,0.046755,0.058873,0.120832
190,0.725067,0.737252,0.096000,0.052529,0.057755,0.126741
200,0.726145,0.737266,0.115500,0.047210,0.067363,0.124670
210,0.726552,0.737266,0.094000,0.044453,0.065518,0.127976
220,0.726786,0.737135,0.108500,0.036788,0.079665,0.128274
230,0.725889,0.737252,0.132500,0.047122,0.074196,0.131465
240,0.726282,0.737252,0.120000,0.044545,0.068563,0.126625
250,0.726415,0.737252,0.113500,0.043963,0.072996,0.123798
260,0.727327,0.737252,0.105500,0.038922,0.066049,0.120485
270,0.725790,0.737266,0.126000,0.048578,0.067322,0.130157
280,0.726508,0.737266,0.100500,0.042955,0.066196,0.125894
290,0.725854,0.737266,0.104500,0.044937,0.070359,0.127370
300,0.726567,0.737252,0.124500,0.042435,0.068522,0.125370
310,0.726463,0.737266,0.107000,0.042837,0.060482,0.123643
320,0.726588,0.737266,0.092000,0.045453,0.064767,0.126228
330,0.726628,0.737149,0.119500,0.043524,0.073559,0.131059
340,0.725248,0.737266,0.107000,0.048637,0.073143,0.129246
350,0.726411,0.737266,0.120000,0.045218,0.061518,0.123642
360,0.726465,0.737266,0.113500,0.044406,0.065127,0.128718
370,0.725050,0.737266,0.111000,0.051345,0.063910,0.131400
380,0.725916,0.737266,0.118500,0.049539,0.062751,0.128872
390,0.726440,0.737266,0.115000,0.041704,0.062767,0.122074
400,0.725808,0.737266,0.112500,0.044773,0.071396,0.127887
410,0.725607,0.737125,0.115500,0.045480,0.066522,0.126646
420,0.725852,0.737266,0.116500,0.044449,0.074171,0.130568
430,0.724947,0.737266,0.111500,0.050606,0.080082,0.134064
440,0.726163,0.737143,0.118000,0.040410,0.071486,0.127006
450,0.725832,0.737008,0.103500,0.045559,0.075494,0.132404
460,0.726105,0.737125,0.109500,0.049747,0.071314,0.127207
470,0.725733,0.737135,0.106500,0.051608,0.066588,0.124068
480,0.725548,0.737266,0.107500,0.052233,0.058204,0.125316
490,0.727319,0.737266,0.094000,0.048208,0.059273,0.118662
500,0.725392,0.737125,0.107500,0.048396,0.069029,0.122828
