generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.515084,0.553036,0.364000,0.000000,0.500220,0.498320
10,0.591272,0.683386,0.418000,0.146169,0.375273,0.460399
20,0.646975,0.710800,0.300500,0.140455,0.292367,0.411388
30,0.675365,0.721219,0.279000,0.122145,0.211967,0.341940
40,0.691506,0.725413,0.262500,0.101800,0.189992,0.295542
50,0.705051,0.728050,0.216500,0.083380,0.160318,0.244759
60,0.712798,0.730005,0.194000,0.070588,0.137633,0.209961
70,0.716151,0.731032,0.167000,0.060171,0.146114,0.191022
80,0.719640,0.735667,0.142000,0.060114,0.109257,0.159006
90,0.722247,0.737633,0.143000,0.052512,0.085249,0.146775
100,0.722833,0.737633,0.137500,0.048802,0.075216,0.143582
110,0.723033,0.737633,0.129000,0.042900,0.080351,0.141286
120,0.723079,0.737633,0.132500,0.046604,0.070367,0.133662
130,0.722661,0.737633,0.109500,0.047516,0.074376,0.137568
140,0.722147,0.737633,0.117000,0.048555,0.071012,0.135766
150,0.722408,0.737633,0.119000,0.047978,0.064694,0.129834
160,0.723659,0.737633,0.118000,0.044976,0.061412,0.126254
170,0.723842,0.737633,0.102500,0.042778,0.067445,0.122565
180,0.722991,0.737633,0.113000,0.045396,0.057633,0.122496
190,0.722644,0.737633,0.111500,0.049224,0.064841,0.127496
200,0.723530,0.737633,0.089000,0.046176,0.062596,0.122663
210,0.723358,0.737633,0.104000,0.052282,0.065935,0.126195
220,0.724787,0.737633,0.125500,0.046041,0.068588,0.128961
230,0.724802,0.737646,0.102000,0.043904,0.068016,0.123863
240,0.723583,0.737633,0.107500,0.052082,0.059494,0.128191
250,0.724099,0.737633,0.116000,0.048549,0.067780,0.131253
260,0.724405,0.737633,0.122500,0.046118,0.069559,0.131286
270,0.725566,0.737633,0.119500,0.042724,0.075290,0.123126
280,0.723732,0.737530,0.106500,0.047639,0.071967,0.129726
290,0.725200,0.737633,0.112000,0.040137,0.064865,0.122058
300,0.725383,0.737633,0.098500,0.038198,0.065682,0.122175
310,0.725136,0.737633,0.113000,0.041535,0.071461,0.125329
320,0.723630,0.737633,0.101500,0.050639,0.066955,0.130123
330,0.724542,0.737633,0.101500,0.046302,0.064678,0.129008
340,0.725492,0.737633,0.107000,0.041771,0.058751,0.124482
350,0.724905,0.737633,0.103500,0.043298,0.062531,0.121206
360,0.724875,0.737633,0.117500,0.046776,0.060359,0.119537
370,0.725022,0.737646,0.093000,0.048643,0.055608,0.116090
380,0.724534,0.737633,0.101000,0.045335,0.064041,0.114959
390,0.725074,0.737633,0.094000,0.049267,0.055314,0.115508
400,0.724998,0.737633,0.083500,0.045204,0.058939,0.108393
410,0.725347,0.737510,0.101000,0.039322,0.071118,0.110085
420,0.724139,0.737633,0.125000,0.050641,0.068098,0.117371
430,0.725577,0.737510,0.098000,0.044984,0.063682,0.115480
440,0.723681,0.737524,0.108000,0.052443,0.066441,0.118919
450,0.725319,0.737524,0.117500,0.043012,0.060865,0.111628
460,0.725321,0.737524,0.105500,0.042571,0.063331,0.108560
470,0.724786,0.737524,0.100500,0.048420,0.063224,0.113926
480,0.724193,0.737633,0.101500,0.044751,0.069282,0.113994
490,0.725257,0.737646,0.092000,0.042288,0.060498,0.108283
500,0.724614,0.737646,0.105500,0.044457,0.055820,0.110822
