generation,meanFitness,bestFitness,diversity
0,0.5015399178708416,0.5968931663340539,0.5030000000000001
10,0.5400403107614689,0.6249876694578732,0.4549999999999999
20,0.5876254115664914,0.6637843734238627,0.4405
30,0.6314815390862338,0.6914671133931813,0.3935
40,0.6585788630842175,0.7087066546649007,0.409
50,0.6678546940564426,0.7175144089147658,0.433
60,0.6793105658272891,0.7311833684227003,0.33050000000000007
70,0.685167008788672,0.7346414079599406,0.3505000000000001
80,0.6880474613392299,0.7441112968319261,0.4299999999999999
90,0.689614828572197,0.7385708837815236,0.40800000000000003
100,0.6918034075079267,0.7347271236023489,0.42399999999999993
110,0.6929895307759061,0.7351398111735612,0.36000000000000004
120,0.6904347891867454,0.7385509995319981,0.36949999999999994
130,0.6990441523256784,0.7429103638005712,0.35850000000000004
140,0.6996161532601454,0.7457269106986648,0.40549999999999997
150,0.7026027824174251,0.7458126263410734,0.37
160,0.7028172756790351,0.7557790285042288,0.28450000000000003
170,0.7015543341713979,0.7554139039799692,0.36
180,0.698734390962043,0.7529114877603942,0.2765
190,0.7092547599953808,0.7558248942351627,0.339
200,0.709417225123794,0.7575628486969487,0.37849999999999995
210,0.7097565310706085,0.7611072278616478,0.32599999999999996
220,0.7136029546371512,0.7611929435040562,0.3515
230,0.7135816090231951,0.7727161714112641,0.3325
240,0.7154432413154251,0.7718007220330348,0.30899999999999994
250,0.714363380896046,0.7773546447718402,0.3295
260,0.7132183489350034,0.7773546447718402,0.2745
270,0.7213009378776906,0.7773546447718402,0.259
280,0.7291751925132702,0.7773546447718402,0.187
290,0.7322754795053303,0.7778277859613081,0.16999999999999998
300,0.7328243065278006,0.7773546447718402,0.23449999999999993
310,0.737045717211273,0.7773546447718402,0.168
320,0.7366831703456785,0.7773546447718402,0.1585
330,0.7351976989101483,0.7773546447718402,0.20499999999999993
340,0.7347323915671035,0.7773546447718402,0.1575
350,0.7318487192210644,0.7773546447718402,0.2125
360,0.7376714205016962,0.7773546447718402,0.28500000000000003
370,0.7369677752126639,0.7773546447718402,0.20949999999999996
380,0.7370032622679523,0.7773546447718402,0.20199999999999996
390,0.7372325454381494,0.7773546447718402,0.16449999999999995
400,0.7404925923312744,0.7773546447718402,0.21799999999999997
410,0.7343234733015221,0.7773546447718402,0.19850000000000004
420,0.7369067835957546,0.7779568460497787,0.19449999999999998
430,0.737973216793326,0.7779568460497787,0.183
440,0.7401435213657956,0.7773546447718402,0.16049999999999998
450,0.7376620676289007,0.7773546447718402,0.16249999999999998
460,0.73666197855776,0.7773546447718402,0.166
470,0.7390667641081572,0.7773546447718402,0.17450000000000002
480,0.7448157530468539,0.7773546447718402,0.19349999999999995
490,0.7409447245948448,0.7773546447718402,5.100000000000001e-2
500,0.7436472516928572,0.7773546447718402,0.1005
