generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.520532,0.590711,0.342000,0.000000,0.499053,0.509040
10,0.607580,0.675409,0.443500,0.191178,0.378073,0.449516
20,0.679179,0.707483,0.271000,0.189120,0.222824,0.282187
30,0.715916,0.741495,0.202500,0.134669,0.169780,0.222193
40,0.731468,0.750447,0.160500,0.109537,0.106629,0.158434
50,0.740477,0.754733,0.120000,0.090104,0.101584,0.133212
60,0.744097,0.758238,0.118000,0.072073,0.090522,0.113116
70,0.749344,0.760676,0.088000,0.054176,0.074335,0.095106
80,0.749401,0.760676,0.082000,0.049786,0.067290,0.090821
90,0.749954,0.760738,0.089000,0.052247,0.065249,0.096246
100,0.749658,0.760738,0.093500,0.052155,0.053053,0.090208
110,0.749237,0.760738,0.079000,0.057716,0.062849,0.093990
120,0.750371,0.760733,0.085000,0.049641,0.065412,0.087509
130,0.751645,0.760738,0.088500,0.048594,0.056776,0.087377
140,0.750395,0.761010,0.082000,0.051429,0.058735,0.083614
150,0.749645,0.760739,0.066000,0.056194,0.042073,0.073295
160,0.748100,0.760739,0.073000,0.062643,0.052776,0.075002
170,0.751006,0.760739,0.072000,0.048502,0.052629,0.067436
180,0.751126,0.760739,0.056500,0.041973,0.042465,0.060954
190,0.751628,0.760739,0.062500,0.045280,0.042294,0.058891
200,0.751775,0.761057,0.050500,0.045629,0.033763,0.055845
210,0.750607,0.760739,0.051500,0.049998,0.033796,0.060058
220,0.750484,0.760739,0.057000,0.052384,0.042678,0.058611
230,0.752167,0.760739,0.048500,0.040214,0.038139,0.049886
240,0.753891,0.760739,0.031500,0.033588,0.016171,0.034378
250,0.750514,0.760924,0.052000,0.045073,0.025967,0.044292
260,0.753827,0.760739,0.030000,0.032443,0.017037,0.032286
270,0.752572,0.760739,0.041000,0.038951,0.019722,0.038431
280,0.751584,0.760739,0.040500,0.039906,0.019241,0.037902
290,0.751430,0.760739,0.031000,0.037349,0.021641,0.038294
300,0.753338,0.760739,0.035500,0.036571,0.023665,0.038622
310,0.752100,0.761063,0.037000,0.036224,0.018816,0.036897
320,0.753899,0.760739,0.028500,0.030053,0.018376,0.029000
330,0.752300,0.760739,0.040500,0.036649,0.015127,0.033918
340,0.751497,0.760739,0.041500,0.037398,0.025453,0.037178
350,0.752237,0.760739,0.044000,0.040188,0.021633,0.039317
360,0.752626,0.760739,0.038500,0.039665,0.028229,0.039126
370,0.752507,0.760739,0.044000,0.041269,0.024735,0.040999
380,0.753811,0.760739,0.036000,0.035771,0.019641,0.037289
390,0.753162,0.760739,0.027000,0.036243,0.016359,0.034813
400,0.752684,0.760739,0.033500,0.035702,0.016759,0.034192
410,0.752868,0.761057,0.042000,0.037382,0.016245,0.035638
420,0.752197,0.760739,0.044500,0.036927,0.021208,0.036540
430,0.753236,0.760739,0.024500,0.032171,0.016931,0.030038
440,0.753196,0.760739,0.029000,0.032820,0.014416,0.030547
450,0.752305,0.760739,0.024000,0.035804,0.018424,0.034080
460,0.753323,0.760739,0.031500,0.032965,0.010612,0.029511
470,0.752249,0.760739,0.031500,0.036973,0.017282,0.033723
480,0.752896,0.760739,0.030000,0.037618,0.012727,0.034431
490,0.753623,0.761063,0.038500,0.032294,0.016808,0.030290
500,0.751909,0.760739,0.029000,0.034445,0.020065,0.032930
