generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.511208,0.580892,0.342000,0.000000,0.501184,0.504440
10,0.602507,0.666532,0.381500,0.213618,0.389804,0.470340
20,0.682921,0.723984,0.271000,0.171696,0.216767,0.289096
30,0.713704,0.735025,0.228500,0.115671,0.148604,0.219109
40,0.726132,0.741322,0.164500,0.091031,0.136898,0.193591
50,0.734695,0.750010,0.133500,0.075053,0.099853,0.178196
60,0.737926,0.758679,0.137000,0.071941,0.109290,0.176486
70,0.744487,0.760839,0.161000,0.058206,0.070637,0.138402
80,0.745101,0.760839,0.152000,0.050586,0.078498,0.135418
90,0.746564,0.760839,0.097500,0.050265,0.075404,0.132734
100,0.746861,0.760839,0.148000,0.075053,0.127722,0.169594
110,0.741646,0.760839,0.151500,0.084929,0.129902,0.178430
120,0.746149,0.760839,0.135500,0.074735,0.118514,0.175631
130,0.747159,0.760839,0.206500,0.076104,0.104188,0.172161
140,0.746790,0.761819,0.186000,0.072049,0.104898,0.167191
150,0.748365,0.761819,0.131500,0.064224,0.100310,0.167896
160,0.747289,0.761821,0.158000,0.069192,0.091118,0.165615
170,0.749067,0.761821,0.100000,0.065302,0.065665,0.126642
180,0.752835,0.761821,0.086000,0.050037,0.060229,0.108906
190,0.753033,0.761821,0.100000,0.041788,0.056376,0.102277
200,0.753355,0.761821,0.108000,0.042441,0.058555,0.104841
210,0.752629,0.761821,0.063500,0.046653,0.053869,0.105429
220,0.753816,0.761821,0.081000,0.044155,0.051837,0.105096
230,0.752345,0.761821,0.108500,0.046424,0.053812,0.107882
240,0.754114,0.761821,0.099000,0.042227,0.057902,0.106290
250,0.752976,0.761821,0.112500,0.045329,0.057412,0.106774
260,0.752278,0.761821,0.110000,0.050994,0.064245,0.112786
270,0.751807,0.761821,0.077000,0.053339,0.060147,0.107606
280,0.751621,0.761821,0.141000,0.048843,0.055469,0.104798
290,0.752929,0.761821,0.080500,0.042745,0.051690,0.099398
300,0.754549,0.761821,0.134500,0.039920,0.050253,0.100587
310,0.752742,0.761821,0.072000,0.046469,0.055690,0.100383
320,0.752854,0.761821,0.109500,0.045584,0.052473,0.096002
330,0.751926,0.761821,0.088000,0.045051,0.049820,0.099763
340,0.751271,0.761821,0.059000,0.050092,0.055535,0.102970
350,0.751918,0.762445,0.111500,0.052976,0.060482,0.107633
360,0.754064,0.762714,0.098000,0.043322,0.058841,0.097597
370,0.752980,0.762089,0.095000,0.045696,0.057461,0.099959
380,0.752505,0.762089,0.115500,0.045494,0.050180,0.097633
390,0.752236,0.761821,0.085500,0.047343,0.047763,0.095770
400,0.752798,0.761821,0.088500,0.047914,0.050147,0.097706
410,0.752204,0.761821,0.054000,0.047745,0.048988,0.098955
420,0.750969,0.761821,0.106500,0.054118,0.050596,0.107552
430,0.751287,0.762087,0.081500,0.052345,0.056318,0.106332
440,0.752669,0.762089,0.076000,0.050224,0.052563,0.102351
450,0.754335,0.762712,0.090500,0.038145,0.058824,0.093439
460,0.754311,0.762712,0.089500,0.043410,0.051412,0.097921
470,0.752597,0.762714,0.087000,0.044459,0.052792,0.097465
480,0.753089,0.762712,0.121500,0.042614,0.052384,0.098219
490,0.753955,0.762712,0.058000,0.044610,0.046547,0.095980
500,0.754011,0.762712,0.092500,0.043194,0.049355,0.094918
