generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.509072,0.578286,0.419000,0.000000,0.501469,0.487960
10,0.586269,0.630895,0.431500,0.123639,0.386914,0.476850
20,0.629956,0.679447,0.436500,0.112592,0.334114,0.458981
30,0.645317,0.693936,0.341500,0.104582,0.333518,0.447168
40,0.661850,0.701451,0.388500,0.089322,0.310049,0.442138
50,0.679703,0.716731,0.390500,0.072900,0.267992,0.426544
60,0.692767,0.743760,0.310500,0.056035,0.268816,0.425649
70,0.699863,0.743760,0.362000,0.046484,0.239910,0.415156
80,0.701573,0.744830,0.314500,0.058006,0.235633,0.411026
90,0.699733,0.743760,0.358500,0.061065,0.233633,0.409820
100,0.701451,0.743760,0.364000,0.052384,0.232882,0.411434
110,0.703851,0.746099,0.320500,0.042280,0.238922,0.413617
120,0.702456,0.743760,0.385000,0.049818,0.239412,0.409721
130,0.702570,0.743760,0.384000,0.049522,0.239086,0.409843
140,0.706176,0.743760,0.354500,0.040157,0.224327,0.401345
150,0.704909,0.743760,0.350500,0.045229,0.226049,0.405399
160,0.706296,0.746099,0.348000,0.043957,0.226669,0.404600
170,0.705130,0.743760,0.291000,0.051735,0.225143,0.403182
180,0.707910,0.743760,0.331000,0.045751,0.232808,0.407425
190,0.706042,0.743760,0.402500,0.048812,0.233706,0.410181
200,0.704221,0.743760,0.385000,0.056402,0.231853,0.409418
210,0.709475,0.744830,0.384500,0.043022,0.226996,0.408256
220,0.703909,0.743837,0.325500,0.051894,0.232016,0.413089
230,0.707262,0.743438,0.346000,0.045961,0.234702,0.413648
240,0.709362,0.743760,0.418500,0.042245,0.231657,0.416750
250,0.708042,0.743760,0.359500,0.043859,0.233886,0.411379
260,0.708031,0.743760,0.250000,0.045986,0.228767,0.413964
270,0.705680,0.743760,0.332500,0.050106,0.227551,0.409627
280,0.707779,0.743760,0.332500,0.048461,0.229176,0.413261
290,0.707581,0.743760,0.354000,0.046629,0.234188,0.417994
300,0.707403,0.743760,0.358000,0.047422,0.239967,0.420524
310,0.706308,0.743760,0.381500,0.046706,0.235943,0.418338
320,0.710626,0.743760,0.390500,0.040255,0.228302,0.413050
330,0.707164,0.743760,0.366000,0.047843,0.227559,0.412392
340,0.708384,0.743760,0.395000,0.044847,0.227094,0.411932
350,0.710158,0.743760,0.304000,0.045737,0.232122,0.415622
360,0.711031,0.744117,0.328000,0.043582,0.228669,0.412683
370,0.708698,0.743760,0.331000,0.043296,0.234139,0.415912
380,0.710983,0.744117,0.390500,0.037290,0.233420,0.416426
390,0.707745,0.744117,0.394500,0.041845,0.243396,0.415009
400,0.709385,0.744117,0.320000,0.041337,0.240090,0.420261
410,0.709785,0.744117,0.326000,0.043580,0.234996,0.414604
420,0.708420,0.744117,0.333000,0.044810,0.230816,0.416680
430,0.708852,0.744117,0.377000,0.047027,0.239078,0.421110
440,0.707459,0.744117,0.427500,0.052296,0.238400,0.422172
450,0.710637,0.744117,0.279000,0.043176,0.236931,0.423415
460,0.711909,0.744117,0.356000,0.041971,0.234580,0.424187
470,0.708107,0.744117,0.364500,0.047810,0.237053,0.423849
480,0.709645,0.744117,0.323500,0.040800,0.234106,0.423158
490,0.710491,0.744117,0.426000,0.042492,0.237804,0.422706
500,0.710907,0.744117,0.354000,0.045108,0.238963,0.422630
