generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.513917,0.569793,0.364000,0.000000,0.500220,0.498320
10,0.584404,0.644570,0.452500,0.126451,0.435078,0.474801
20,0.629023,0.685732,0.365500,0.118567,0.298890,0.453165
30,0.659840,0.700501,0.361500,0.101129,0.291233,0.441833
40,0.672483,0.715864,0.410000,0.079061,0.309461,0.434318
50,0.687414,0.727912,0.355000,0.074651,0.273355,0.429457
60,0.698950,0.729650,0.352500,0.068198,0.258808,0.422454
70,0.702820,0.732969,0.351000,0.064786,0.260816,0.420758
80,0.705024,0.731823,0.331000,0.060488,0.254286,0.417016
90,0.707995,0.733770,0.352500,0.048631,0.246898,0.408538
100,0.711672,0.736170,0.362000,0.044133,0.232376,0.414081
110,0.712687,0.736971,0.295500,0.038269,0.235780,0.416640
120,0.711586,0.736170,0.320500,0.047949,0.232318,0.415014
130,0.711967,0.736170,0.309000,0.045735,0.234620,0.412502
140,0.712549,0.735919,0.347500,0.048216,0.234563,0.409568
150,0.711279,0.736170,0.307000,0.047880,0.230996,0.414627
160,0.710464,0.736170,0.372000,0.049896,0.233012,0.412546
170,0.712229,0.736170,0.374500,0.048790,0.234996,0.412996
180,0.711991,0.737998,0.358000,0.050947,0.229469,0.408259
190,0.712802,0.736170,0.410500,0.043920,0.232212,0.411571
200,0.712025,0.736170,0.303500,0.048855,0.234351,0.406028
210,0.710964,0.736971,0.348500,0.054655,0.231388,0.404787
220,0.713522,0.736170,0.356500,0.044959,0.229616,0.392504
230,0.714749,0.736971,0.314500,0.043716,0.219943,0.386553
240,0.711625,0.738799,0.306500,0.061922,0.215559,0.393068
250,0.713241,0.738799,0.297500,0.056876,0.222833,0.391276
260,0.715239,0.738799,0.289000,0.046584,0.224653,0.395486
270,0.716635,0.738799,0.321500,0.043163,0.227559,0.398831
280,0.715993,0.738799,0.295000,0.043973,0.231200,0.394267
290,0.716645,0.738548,0.331000,0.043457,0.224661,0.390889
300,0.717189,0.738548,0.343000,0.043092,0.227935,0.396728
310,0.716949,0.737811,0.355000,0.045216,0.221445,0.393558
320,0.714224,0.736971,0.324000,0.049839,0.223282,0.397772
330,0.716452,0.736971,0.347000,0.050612,0.226098,0.400409
340,0.718873,0.737731,0.318000,0.043773,0.213029,0.395515
350,0.718047,0.737242,0.337000,0.041914,0.222678,0.398823
360,0.714358,0.736971,0.388500,0.052967,0.217551,0.397622
370,0.716374,0.736971,0.389500,0.047416,0.222784,0.395851
380,0.716579,0.736971,0.349500,0.045561,0.219396,0.401697
390,0.717475,0.736971,0.310000,0.042912,0.218041,0.401526
400,0.715023,0.736971,0.309000,0.045216,0.220914,0.400185
410,0.716684,0.736971,0.347000,0.046137,0.219306,0.398515
420,0.716017,0.736971,0.366000,0.044584,0.220441,0.401301
430,0.718716,0.736971,0.349000,0.043278,0.214547,0.401352
440,0.717245,0.736971,0.382500,0.043733,0.221012,0.398178
450,0.717663,0.736971,0.369500,0.042073,0.215037,0.398742
460,0.718027,0.736971,0.377500,0.044849,0.214849,0.394847
470,0.714769,0.740316,0.383000,0.054729,0.215706,0.394655
480,0.716481,0.736971,0.331000,0.047845,0.221943,0.396416
490,0.718473,0.736971,0.327000,0.044029,0.226147,0.401538
500,0.713503,0.739543,0.427500,0.052986,0.222571,0.404314
