generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.499646,0.586464,0.384000,0.000000,0.499633,0.523000
10,0.573191,0.633760,0.390500,0.135106,0.404269,0.493142
20,0.622373,0.683087,0.412000,0.124406,0.354882,0.489262
30,0.650956,0.717845,0.277500,0.101947,0.340563,0.470351
40,0.666834,0.719843,0.449500,0.074912,0.314294,0.453658
50,0.677586,0.726097,0.398000,0.071294,0.298392,0.432449
60,0.686653,0.736442,0.355000,0.064578,0.287420,0.416761
70,0.697472,0.745865,0.313500,0.053876,0.260024,0.409921
80,0.702443,0.749488,0.307000,0.050145,0.242873,0.405082
90,0.704453,0.750634,0.386000,0.052839,0.235633,0.399170
100,0.706720,0.750634,0.318000,0.044143,0.238090,0.398945
110,0.709235,0.750634,0.349000,0.044808,0.238016,0.401320
120,0.711401,0.750393,0.391500,0.042767,0.246335,0.401706
130,0.710087,0.750634,0.342000,0.051329,0.235910,0.403979
140,0.713962,0.750634,0.328500,0.046737,0.233265,0.408187
150,0.712751,0.750634,0.382000,0.047510,0.232931,0.406721
160,0.713474,0.750634,0.353000,0.045822,0.233861,0.404400
170,0.712726,0.750634,0.355000,0.044582,0.232727,0.404343
180,0.713357,0.750634,0.375000,0.045178,0.233927,0.403457
190,0.715393,0.750634,0.370500,0.038669,0.232776,0.403598
200,0.712420,0.750634,0.297500,0.046902,0.235469,0.407671
210,0.714701,0.750634,0.304000,0.043476,0.243192,0.406494
220,0.712430,0.750634,0.331000,0.049402,0.236008,0.407706
230,0.709750,0.750634,0.286000,0.055571,0.249445,0.409929
240,0.711661,0.750634,0.335000,0.049620,0.241714,0.406337
250,0.712278,0.750634,0.260000,0.046663,0.242702,0.401729
260,0.710474,0.750634,0.386500,0.051937,0.240612,0.402288
270,0.711099,0.750634,0.398000,0.049757,0.240294,0.407752
280,0.711629,0.750634,0.387500,0.050108,0.235690,0.408731
290,0.711654,0.750634,0.311000,0.048980,0.240588,0.408625
300,0.709852,0.750393,0.286500,0.053445,0.245690,0.405699
310,0.711109,0.749488,0.371500,0.049365,0.238841,0.405742
320,0.706975,0.746798,0.432000,0.061967,0.246286,0.406655
330,0.711585,0.749488,0.307000,0.047818,0.251167,0.404388
340,0.710690,0.749488,0.346000,0.051567,0.242694,0.404579
350,0.710554,0.753050,0.221000,0.050714,0.258433,0.404938
360,0.712306,0.752379,0.219500,0.050031,0.251069,0.405787
370,0.712651,0.757504,0.369000,0.049814,0.253273,0.408238
380,0.713033,0.757263,0.335500,0.045518,0.251469,0.410401
390,0.713026,0.757263,0.303500,0.049276,0.246041,0.411242
400,0.713517,0.757504,0.412000,0.046527,0.251118,0.412110
410,0.711870,0.754103,0.375000,0.049684,0.251690,0.404953
420,0.713717,0.757504,0.317000,0.050065,0.246645,0.410078
430,0.711316,0.757504,0.273500,0.045563,0.255804,0.410410
440,0.712443,0.757504,0.296500,0.048524,0.245429,0.409924
450,0.712240,0.757504,0.316500,0.048218,0.242808,0.407334
460,0.714442,0.757504,0.324500,0.042720,0.246049,0.411890
470,0.714479,0.757504,0.379000,0.041473,0.244988,0.406442
480,0.713935,0.757504,0.272500,0.047894,0.241722,0.406885
490,0.712993,0.757504,0.324000,0.048016,0.247127,0.404785
500,0.715025,0.757504,0.362000,0.044971,0.245486,0.399784
