generation,meanFitness,bestFitness,diversity
0,0.274609375,0.5625,0.9901785714285716
10,0.313671875,0.5,0.9848214285714285
20,0.31328125,0.59375,0.990625
30,0.30703125,0.5,0.9879464285714287
40,0.30234375,0.53125,0.9910714285714286
50,0.31125,0.53125,0.9892857142857142
60,0.313125,0.5625,0.9901785714285714
70,0.31375,0.53125,0.9910714285714286
80,0.31109375,0.53125,0.9857142857142855
90,0.307578125,0.5,0.990625
100,0.306640625,0.5,0.9825892857142857
110,0.299296875,0.5,0.9928571428571429
120,0.3065625,0.53125,0.9897321428571428
130,0.29921875,0.5,0.9656249999999998
140,0.29921875,0.5625,0.9915178571428571
150,0.303046875,0.53125,0.9883928571428571
160,0.30984375,0.5,0.9883928571428573
170,0.306171875,0.5625,0.9924107142857143
180,0.30546875,0.5,0.9897321428571427
190,0.300625,0.5,0.9928571428571429
200,0.304140625,0.53125,0.9919642857142856
210,0.30140625,0.5,0.9906250000000002
220,0.305546875,0.5625,0.9897321428571428
230,0.31078125,0.53125,0.9870535714285715
240,0.305859375,0.59375,0.9901785714285714
250,0.314453125,0.5,0.9919642857142856
260,0.304921875,0.5,0.9892857142857142
270,0.3115625,0.53125,0.9941964285714284
280,0.315546875,0.53125,0.9852678571428573
290,0.300625,0.59375,0.9901785714285711
300,0.3271875,0.625,0.9892857142857142
310,0.313359375,0.5,0.9915178571428571
320,0.30515625,0.53125,0.9897321428571428
330,0.3134375,0.53125,0.9901785714285716
340,0.30375,0.5625,0.9883928571428573
350,0.31296875,0.53125,0.9839285714285714
360,0.30484375,0.5,0.9888392857142858
370,0.310546875,0.5625,0.9852678571428571
380,0.29859375,0.5625,0.9897321428571428
390,0.308125,0.5625,0.9937499999999998
400,0.309296875,0.59375,0.9879464285714287
410,0.303828125,0.53125,0.9924107142857143
420,0.30671875,0.5,0.9910714285714286
430,0.299453125,0.53125,0.9910714285714285
440,0.3071875,0.5,0.9874999999999998
450,0.298046875,0.53125,0.99375
460,0.307578125,0.5,0.9879464285714287
470,0.31015625,0.5,0.9696428571428571
480,0.31625,0.5625,0.9924107142857143
490,0.29890625,0.5625,0.9732142857142856
500,0.314453125,0.53125,0.9897321428571428
