generation,meanFitness,bestFitness,diversity
0,0.273828125,0.46875,0.9910714285714286
10,0.31109375,0.5625,0.9901785714285714
20,0.3034375,0.53125,0.9897321428571427
30,0.315078125,0.5,0.9915178571428571
40,0.31578125,0.53125,0.9870535714285713
50,0.291875,0.4375,0.9883928571428571
60,0.308046875,0.5,0.9875
70,0.30984375,0.5625,0.990625
80,0.30671875,0.5,0.9870535714285715
90,0.3215625,0.59375,0.9910714285714286
100,0.309140625,0.53125,0.9928571428571429
110,0.309609375,0.53125,0.9870535714285713
120,0.32390625,0.53125,0.9906249999999999
130,0.317734375,0.625,0.9879464285714284
140,0.314921875,0.5,0.9941964285714284
150,0.3065625,0.5,0.9901785714285716
160,0.318203125,0.5625,0.9736607142857144
170,0.310234375,0.5,0.9924107142857144
180,0.306640625,0.65625,0.9897321428571428
190,0.3078125,0.59375,0.9892857142857142
200,0.30109375,0.53125,0.9906249999999999
210,0.30421875,0.5,0.9901785714285716
220,0.307890625,0.5,0.984375
230,0.30203125,0.53125,0.9875
240,0.298671875,0.5,0.9955357142857142
250,0.299609375,0.53125,0.9897321428571428
260,0.307421875,0.5625,0.9892857142857141
270,0.309140625,0.53125,0.9901785714285716
280,0.309375,0.53125,0.9875
290,0.305078125,0.53125,0.9910714285714286
300,0.31546875,0.53125,0.9924107142857143
310,0.303671875,0.625,0.9946428571428572
320,0.2959375,0.5,0.9928571428571429
330,0.305390625,0.53125,0.9888392857142858
340,0.303984375,0.53125,0.9888392857142858
350,0.312734375,0.53125,0.985714285714286
360,0.3071875,0.5625,0.9870535714285713
370,0.3065625,0.53125,0.9879464285714287
380,0.31078125,0.59375,0.9843750000000002
390,0.306328125,0.5,0.9910714285714286
400,0.289609375,0.46875,0.9941964285714284
410,0.30328125,0.53125,0.9892857142857144
420,0.304765625,0.5625,0.9875
430,0.305234375,0.5,0.990625
440,0.3025,0.53125,0.9879464285714284
450,0.31125,0.5,0.9915178571428571
460,0.303203125,0.53125,0.990625
470,0.310546875,0.5,0.9870535714285715
480,0.30625,0.5,0.9924107142857143
490,0.31234375,0.53125,0.9861607142857143
500,0.3240625,0.5625,0.9875
