generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.508990,0.552163,0.360500,0.000000,0.501371,0.492240
10,0.576385,0.628051,0.396500,0.209890,0.226261,0.421069
20,0.637482,0.648047,0.180500,0.144471,0.116498,0.191380
30,0.648696,0.655536,0.110500,0.084694,0.098473,0.107542
40,0.651830,0.656743,0.063000,0.065706,0.071592,0.079586
50,0.652499,0.656774,0.067000,0.055584,0.066931,0.072694
60,0.652121,0.656743,0.071000,0.058059,0.073339,0.073241
70,0.653581,0.656891,0.062500,0.044965,0.047127,0.058437
80,0.653714,0.657018,0.061000,0.044324,0.048310,0.053752
90,0.653749,0.657018,0.039000,0.038649,0.042057,0.044026
100,0.653904,0.657018,0.047500,0.036976,0.050302,0.047112
110,0.653310,0.657018,0.054000,0.039543,0.070604,0.052304
120,0.653865,0.657018,0.042500,0.037065,0.056596,0.045133
130,0.653798,0.657018,0.036000,0.034082,0.067159,0.043606
140,0.653322,0.657018,0.057500,0.048329,0.060008,0.057872
150,0.653267,0.657018,0.051500,0.042824,0.043396,0.049630
160,0.653549,0.657018,0.042000,0.038600,0.048441,0.044509
170,0.653822,0.657018,0.038500,0.037712,0.049722,0.042495
180,0.653333,0.657018,0.042500,0.040106,0.054204,0.045610
190,0.653448,0.657018,0.048500,0.041743,0.038294,0.042765
200,0.653548,0.657018,0.043000,0.041663,0.043592,0.043662
210,0.653682,0.657018,0.049000,0.045506,0.039224,0.047412
220,0.653825,0.657018,0.033500,0.041341,0.030792,0.043894
230,0.653059,0.657018,0.048000,0.042773,0.044392,0.045840
240,0.652822,0.657018,0.052500,0.047353,0.057869,0.053194
250,0.653567,0.657018,0.050000,0.044447,0.060016,0.051523
260,0.653550,0.657018,0.051500,0.044392,0.042612,0.047850
270,0.652981,0.657018,0.047500,0.048065,0.053910,0.053078
280,0.653179,0.657018,0.060000,0.044963,0.055102,0.053130
290,0.652926,0.657018,0.064000,0.046669,0.064188,0.055322
300,0.653201,0.657018,0.052500,0.045167,0.066384,0.055856
310,0.654352,0.657018,0.035500,0.032178,0.032743,0.037939
320,0.653750,0.657018,0.043000,0.039133,0.047388,0.045988
330,0.653661,0.657018,0.033000,0.036733,0.040759,0.042206
340,0.652918,0.657018,0.047000,0.041833,0.067600,0.051224
350,0.653701,0.657018,0.038500,0.040084,0.048735,0.047434
360,0.653776,0.657018,0.049000,0.041049,0.050784,0.047874
370,0.653896,0.657018,0.042500,0.031945,0.052955,0.042340
380,0.653869,0.657018,0.037500,0.037206,0.047404,0.043732
390,0.653901,0.657018,0.045000,0.039776,0.043127,0.043862
400,0.654206,0.657018,0.036000,0.032308,0.041224,0.036486
410,0.653636,0.657018,0.043500,0.036627,0.044090,0.041450
420,0.653482,0.657018,0.049500,0.042714,0.060000,0.052182
430,0.653453,0.657018,0.037000,0.041576,0.051429,0.048678
440,0.653710,0.657018,0.054500,0.041824,0.047951,0.046528
450,0.653662,0.657018,0.058500,0.037941,0.064384,0.048747
460,0.653862,0.657018,0.043500,0.041390,0.040833,0.047151
470,0.653331,0.657018,0.051000,0.045065,0.040653,0.050496
480,0.654133,0.657018,0.039000,0.038527,0.035380,0.042150
490,0.653731,0.657018,0.051000,0.042306,0.060384,0.050354
500,0.653745,0.657018,0.049000,0.040812,0.053184,0.046887
