generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.506311,0.559969,0.398000,0.000000,0.497894,0.509240
10,0.570595,0.626229,0.442000,0.209088,0.237241,0.446566
20,0.634361,0.650931,0.189500,0.158780,0.121894,0.211854
30,0.648808,0.655343,0.118500,0.101492,0.070661,0.120699
40,0.652391,0.656743,0.075500,0.057110,0.073176,0.078146
50,0.652838,0.656891,0.070000,0.051527,0.065135,0.068469
60,0.653110,0.657018,0.058500,0.045592,0.080261,0.058024
70,0.653259,0.657018,0.052500,0.043792,0.053918,0.051094
80,0.653664,0.656867,0.046500,0.042488,0.065853,0.054618
90,0.653719,0.657018,0.057000,0.046261,0.056661,0.052855
100,0.653476,0.656891,0.054000,0.048043,0.054922,0.056302
110,0.653500,0.657018,0.047500,0.044884,0.042016,0.048876
120,0.653378,0.657018,0.046500,0.044320,0.047559,0.048810
130,0.652721,0.657018,0.047500,0.049835,0.053853,0.055816
140,0.653616,0.657018,0.040000,0.041349,0.042253,0.045523
150,0.653930,0.657018,0.053000,0.037835,0.036180,0.041809
160,0.654146,0.657018,0.039000,0.034059,0.051339,0.041752
170,0.653362,0.657018,0.038500,0.039655,0.061608,0.046879
180,0.653628,0.657018,0.050500,0.038853,0.041918,0.042361
190,0.653881,0.657018,0.045500,0.040092,0.051461,0.046970
200,0.653390,0.657018,0.037000,0.043008,0.045788,0.045551
210,0.653660,0.657018,0.039000,0.034492,0.032678,0.035295
220,0.653710,0.657018,0.039500,0.035153,0.037184,0.036923
230,0.653288,0.657018,0.046000,0.042696,0.066106,0.049591
240,0.653410,0.657018,0.038000,0.038333,0.056514,0.045968
250,0.653516,0.657018,0.055000,0.038510,0.060865,0.048776
260,0.653840,0.657018,0.046000,0.039610,0.050661,0.046738
270,0.653719,0.657018,0.044000,0.040329,0.047388,0.045478
280,0.653652,0.657018,0.046500,0.040071,0.044539,0.045994
290,0.653243,0.657018,0.057000,0.049100,0.052816,0.053038
300,0.653459,0.657018,0.051000,0.048745,0.041086,0.052882
310,0.654226,0.657018,0.033000,0.030151,0.050661,0.037040
320,0.653847,0.657018,0.042500,0.032537,0.057706,0.041374
330,0.653776,0.657018,0.045500,0.039678,0.040743,0.042655
340,0.653762,0.657018,0.051000,0.040404,0.051624,0.046438
350,0.653370,0.657018,0.044000,0.046567,0.047649,0.049701
360,0.653396,0.657018,0.040500,0.039743,0.041551,0.042482
370,0.653605,0.657018,0.039000,0.032971,0.045657,0.036315
380,0.653742,0.657018,0.041500,0.034602,0.061029,0.041488
390,0.653781,0.657018,0.043500,0.040998,0.035257,0.041358
400,0.653413,0.657018,0.050500,0.042910,0.038710,0.044907
410,0.654062,0.657018,0.038500,0.035847,0.038343,0.037729
420,0.653877,0.657018,0.042500,0.033998,0.042441,0.037200
430,0.653728,0.657018,0.039500,0.039482,0.047820,0.043260
440,0.653873,0.657018,0.036500,0.036788,0.048514,0.042450
450,0.653737,0.657018,0.050000,0.039553,0.050588,0.047130
460,0.653546,0.657018,0.044500,0.046649,0.042588,0.049974
470,0.653457,0.657018,0.056500,0.041247,0.053698,0.047324
480,0.653800,0.657018,0.048500,0.040841,0.059257,0.047872
490,0.653415,0.657018,0.046000,0.040398,0.053967,0.046634
500,0.653967,0.657018,0.045500,0.037859,0.049078,0.044870
