generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.513101,0.554248,0.361000,0.000000,0.497045,0.507440
10,0.575837,0.631547,0.399500,0.206549,0.264539,0.440250
20,0.637429,0.647980,0.181500,0.154188,0.135616,0.209180
30,0.648717,0.656379,0.118500,0.094222,0.105731,0.121233
40,0.651892,0.656691,0.089500,0.064992,0.074457,0.089736
50,0.652845,0.656791,0.071500,0.060251,0.054686,0.074374
60,0.652893,0.656891,0.058000,0.055702,0.057282,0.064181
70,0.653626,0.657018,0.054000,0.044655,0.051706,0.054072
80,0.653606,0.657018,0.041500,0.037294,0.056694,0.046192
90,0.653517,0.657018,0.048500,0.041865,0.050424,0.049344
100,0.653816,0.657018,0.048500,0.036982,0.058955,0.048708
110,0.653779,0.657018,0.046500,0.043253,0.046873,0.049658
120,0.653683,0.657018,0.042000,0.041696,0.044547,0.046102
130,0.653958,0.657018,0.040000,0.037065,0.032588,0.040516
140,0.653472,0.657018,0.046500,0.036463,0.048539,0.043579
150,0.653690,0.657018,0.049500,0.041592,0.055224,0.050353
160,0.653373,0.657018,0.047000,0.045553,0.042016,0.049259
170,0.653816,0.657018,0.034000,0.034331,0.058073,0.041626
180,0.653828,0.657018,0.036000,0.034341,0.041918,0.038530
190,0.653645,0.657018,0.049500,0.039298,0.051706,0.043086
200,0.653375,0.657018,0.037000,0.039861,0.045135,0.043868
210,0.653674,0.657018,0.039000,0.043100,0.041282,0.046640
220,0.653737,0.657018,0.046500,0.037786,0.054441,0.045273
230,0.653715,0.657018,0.053000,0.039461,0.058678,0.048074
240,0.653329,0.657018,0.041500,0.046286,0.053290,0.052906
250,0.653168,0.657018,0.055500,0.048280,0.047633,0.055843
260,0.653587,0.657018,0.047500,0.042327,0.039363,0.046495
270,0.653451,0.657018,0.049500,0.042202,0.042212,0.046408
280,0.653369,0.657018,0.049500,0.041812,0.050612,0.048798
290,0.653452,0.657018,0.061500,0.045669,0.056751,0.055930
300,0.653352,0.657018,0.061000,0.040563,0.059518,0.054137
310,0.653556,0.657018,0.045500,0.044524,0.050849,0.052456
320,0.653436,0.657018,0.049000,0.049661,0.043053,0.055106
330,0.654006,0.657018,0.047000,0.041743,0.040351,0.047116
340,0.653357,0.657018,0.052500,0.047008,0.053322,0.050563
350,0.653295,0.657018,0.056000,0.044729,0.043380,0.047515
360,0.653918,0.657018,0.044000,0.041873,0.038278,0.044222
370,0.653175,0.657018,0.053500,0.047735,0.050743,0.053470
380,0.653275,0.657018,0.057500,0.043053,0.054963,0.051692
390,0.654133,0.657018,0.041500,0.042343,0.049935,0.047990
400,0.653064,0.657018,0.056500,0.048096,0.066865,0.058567
410,0.653559,0.657018,0.046000,0.040649,0.059282,0.047166
420,0.653339,0.657018,0.054500,0.045700,0.063233,0.053106
430,0.653728,0.657018,0.052000,0.037512,0.055527,0.046156
440,0.654014,0.657018,0.047500,0.036631,0.055665,0.045378
450,0.653734,0.657018,0.045000,0.042284,0.052784,0.046833
460,0.653605,0.657018,0.044000,0.040298,0.059086,0.048318
470,0.652991,0.657018,0.054500,0.044706,0.064155,0.054039
480,0.653391,0.657018,0.053500,0.048235,0.050180,0.056891
490,0.653579,0.657018,0.051000,0.049298,0.042776,0.054824
500,0.653067,0.657018,0.059500,0.049671,0.052735,0.056204
