generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.513063,0.545603,0.384000,0.000000,0.499633,0.523000
10,0.574652,0.624116,0.352000,0.199439,0.254882,0.439585
20,0.635376,0.647473,0.198500,0.156647,0.122833,0.195716
30,0.648738,0.655447,0.107500,0.091198,0.070327,0.114350
40,0.651835,0.656205,0.088500,0.065655,0.065853,0.086464
50,0.652475,0.656602,0.071500,0.055114,0.059902,0.069839
60,0.653034,0.656891,0.064500,0.049335,0.067412,0.061586
70,0.653300,0.657018,0.046500,0.040918,0.049918,0.050812
80,0.653854,0.657018,0.041000,0.035331,0.049649,0.043248
90,0.653808,0.657018,0.046000,0.041839,0.041322,0.046547
100,0.653784,0.657018,0.050000,0.039765,0.047918,0.047154
110,0.653892,0.657018,0.033000,0.035784,0.051437,0.044274
120,0.653957,0.657018,0.041500,0.033024,0.055445,0.041461
130,0.653858,0.657018,0.042500,0.040716,0.039429,0.045737
140,0.654159,0.657018,0.044000,0.036767,0.040269,0.040986
150,0.653812,0.657018,0.045500,0.033910,0.041404,0.038494
160,0.653357,0.657018,0.052500,0.043445,0.049273,0.048610
170,0.654197,0.657018,0.044000,0.035212,0.036759,0.039868
180,0.653981,0.657018,0.040500,0.035067,0.036082,0.038437
190,0.654380,0.657018,0.030000,0.030182,0.032424,0.034190
200,0.653754,0.657018,0.036000,0.036173,0.035812,0.038827
210,0.653927,0.657018,0.030000,0.033555,0.050865,0.039172
220,0.653679,0.657018,0.041000,0.041857,0.049951,0.045957
230,0.652998,0.657018,0.055500,0.046810,0.058718,0.051919
240,0.653653,0.657018,0.045000,0.040853,0.044718,0.047382
250,0.653412,0.657018,0.050500,0.045171,0.053331,0.052606
260,0.653310,0.657018,0.048000,0.046971,0.050090,0.052401
270,0.654146,0.657018,0.048500,0.036071,0.043322,0.042558
280,0.653512,0.657018,0.037000,0.042502,0.037543,0.046931
290,0.653596,0.657018,0.042500,0.039237,0.044073,0.047798
300,0.652970,0.657018,0.058500,0.046212,0.059412,0.055797
310,0.653410,0.657018,0.049000,0.043071,0.063510,0.050406
320,0.653109,0.657018,0.058000,0.047104,0.069878,0.058870
330,0.653533,0.657018,0.051500,0.041159,0.059429,0.051426
340,0.653617,0.657018,0.047500,0.042769,0.050669,0.048994
350,0.653463,0.657018,0.041500,0.041935,0.058139,0.051302
360,0.653600,0.657018,0.039500,0.042031,0.050955,0.049410
370,0.654110,0.657018,0.040000,0.032094,0.039167,0.037211
380,0.653694,0.657018,0.048000,0.040455,0.044351,0.044353
390,0.653725,0.657018,0.048000,0.041029,0.039543,0.042698
400,0.653722,0.657018,0.041000,0.040006,0.039396,0.043155
410,0.653019,0.657018,0.044500,0.040855,0.051812,0.045428
420,0.653675,0.657018,0.040000,0.037516,0.051722,0.043124
430,0.652764,0.657018,0.051500,0.044116,0.069061,0.053879
440,0.653086,0.657018,0.065000,0.046927,0.076147,0.057312
450,0.652978,0.657018,0.062000,0.048259,0.074604,0.060921
460,0.653183,0.657018,0.061000,0.047743,0.077478,0.063175
470,0.653228,0.657018,0.060500,0.048276,0.066335,0.059610
480,0.653510,0.657018,0.051000,0.047263,0.061527,0.056066
490,0.653121,0.657018,0.059000,0.047957,0.062686,0.057278
500,0.653436,0.657018,0.053000,0.044592,0.066971,0.053726
