generation,meanFitness,bestFitness,diversity
0,0.4932929536233398,0.5710777215565902,0.48550000000000015
10,0.5685676473965882,0.6434042066792068,0.45749999999999985
20,0.6297595363446388,0.7012230047798304,0.36250000000000004
30,0.6679233123355902,0.734654246838597,0.335
40,0.6918021744882317,0.7482091609329524,0.36000000000000004
50,0.7134598025015315,0.7557584038464783,0.31349999999999995
60,0.7211262764180966,0.7575591546797079,0.24199999999999994
70,0.7244291833138226,0.7625767414915968,0.30750000000000005
80,0.722974858586303,0.7625767414915968,0.24899999999999997
90,0.7257229248182733,0.765712092487655,0.273
100,0.728413492212671,0.7703356709990848,0.22949999999999998
110,0.730235098725923,0.7703356709990848,0.30100000000000005
120,0.7336559969004862,0.7736367228436701,0.288
130,0.7275906238659304,0.7703356709990848,0.2845
140,0.7345878514095768,0.776899015531288,0.278
150,0.7370978779458184,0.776899015531288,0.285
160,0.7391567313119678,0.776899015531288,0.28450000000000003
170,0.7384859555099428,0.776899015531288,0.26849999999999996
180,0.737869427458891,0.776899015531288,0.24699999999999997
190,0.7399853382017301,0.776899015531288,0.2205
200,0.7373528694926563,0.776899015531288,0.26100000000000007
210,0.7420987127022761,0.776899015531288,0.23349999999999999
220,0.7432079757474813,0.776899015531288,0.1785
230,0.7417128501798428,0.776899015531288,0.22199999999999998
240,0.7413092032700246,0.776899015531288,0.202
250,0.7455101942825813,0.787141334512016,0.196
260,0.7423153370773751,0.787141334512016,0.2285
270,0.7444472001700647,0.787141334512016,0.20249999999999999
280,0.7460359248347812,0.787141334512016,0.21600000000000005
290,0.7476408292059032,0.787141334512016,0.22549999999999998
300,0.7452866506932001,0.787141334512016,0.18450000000000003
310,0.7475113427559238,0.787141334512016,0.23950000000000005
320,0.7470665590208996,0.787141334512016,0.18050000000000002
330,0.7453303154770101,0.787141334512016,0.17950000000000002
340,0.7493389447076727,0.787141334512016,0.17650000000000002
350,0.7488074220292369,0.787141334512016,0.20949999999999996
360,0.744343593557728,0.787141334512016,0.22449999999999998
370,0.7472026355930077,0.7840059835159577,0.17750000000000002
380,0.744466949121918,0.7797542897419948,0.18600000000000003
390,0.7463949863769872,0.7850410895863142,0.17350000000000004
400,0.7509243693100011,0.787141334512016,0.146
410,0.7487962898071194,0.7840059835159577,0.21449999999999997
420,0.7503361137731879,0.7840059835159577,0.164
430,0.7495372433188489,0.7850410895863142,0.1375
440,0.7482032842980637,0.787141334512016,0.1705
450,0.7494760088417718,0.787141334512016,0.1815
460,0.7509721252732515,0.7850410895863142,0.19
470,0.743799374641777,0.787141334512016,0.18950000000000006
480,0.7483386429972737,0.787141334512016,0.20550000000000002
490,0.7486855459269321,0.787141334512016,0.1595
500,0.7506151239210114,0.787141334512016,0.16300000000000003
