generation,meanFitness,bestFitness,diversity
0,0.4940744128184235,0.5762710866324575,0.5225000000000001
10,0.5861834090177411,0.6299409872681404,0.4565
20,0.6353307503227188,0.6736572601230448,0.34750000000000003
30,0.6686245285026132,0.7050602755582369,0.27549999999999997
40,0.6908198856853649,0.7231783327420915,0.29800000000000004
50,0.6997479945635697,0.7303473956641788,0.2745
60,0.7091687373013387,0.7372313446402923,0.18100000000000002
70,0.7167332025972847,0.7388466565239478,0.192
80,0.7206326976072157,0.7406445576528641,0.17049999999999998
90,0.7205242187082942,0.7401467321452734,0.1825
100,0.7211980896054878,0.7402887772872206,0.17250000000000004
110,0.7240131051021657,0.742140167512902,0.1355
120,0.7226413445706534,0.742140167512902,0.1465
130,0.7233475585922915,0.7412863287909337,0.15650000000000003
140,0.7234823058590254,0.742140167512902,0.14599999999999996
150,0.7235202373443717,0.742140167512902,0.16199999999999998
160,0.7235950042263062,0.742140167512902,0.17650000000000005
170,0.7248036321830733,0.742140167512902,0.14450000000000002
180,0.7236593473942934,0.742140167512902,0.1595
190,0.7223180144178157,0.742140167512902,0.1305
200,0.7252266506515005,0.742140167512902,0.14250000000000002
210,0.7238082843158402,0.742140167512902,0.11649999999999998
220,0.722699946133854,0.742140167512902,0.1325
230,0.7242513201845888,0.742140167512902,0.1385
240,0.7247987511474189,0.742140167512902,0.1145
250,0.7268178231614227,0.742140167512902,9.850000000000002e-2
260,0.7254571437238593,0.742140167512902,0.10550000000000001
270,0.722847530333206,0.742140167512902,0.11100000000000002
280,0.7235614227563485,0.742140167512902,0.10550000000000001
290,0.7219441899817806,0.742140167512902,0.1015
300,0.7269807106686557,0.7428494755062972,0.1015
310,0.7252192870894943,0.7428494755062972,9.450000000000003e-2
320,0.7270877701629778,0.7440399553467877,8.500000000000002e-2
330,0.7262022960031962,0.7447259588108163,9.950000000000002e-2
340,0.7257737100607605,0.744893794068756,9.300000000000001e-2
350,0.7262381291895856,0.744893794068756,9.350000000000004e-2
360,0.7270850633537418,0.744893794068756,7.150000000000002e-2
370,0.7279494627468321,0.744893794068756,8.750000000000001e-2
380,0.7278904975325878,0.744893794068756,9.400000000000001e-2
390,0.7283840437092526,0.744893794068756,9.300000000000003e-2
400,0.7275778469867207,0.744893794068756,8.150000000000002e-2
410,0.727444641143031,0.744893794068756,7.800000000000001e-2
420,0.7282617183108825,0.744893794068756,8.35e-2
430,0.7281395252455356,0.744893794068756,7.500000000000001e-2
440,0.7271105937968845,0.744893794068756,8.650000000000001e-2
450,0.7273494298703518,0.744893794068756,8.800000000000002e-2
460,0.728603246912527,0.744893794068756,7.150000000000001e-2
470,0.7297026984618633,0.744893794068756,6.400000000000002e-2
480,0.7279015499981434,0.744893794068756,7.350000000000001e-2
490,0.727858682548394,0.744893794068756,7.700000000000003e-2
500,0.728809382860698,0.744893794068756,8.900000000000002e-2
