generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.518670,0.565812,0.403000,0.000000,0.499029,0.503560
10,0.585872,0.634367,0.492500,0.196147,0.309184,0.487419
20,0.636149,0.682391,0.378000,0.209165,0.149886,0.441501
30,0.672649,0.712757,0.185500,0.134394,0.056980,0.339790
40,0.690959,0.727452,0.351000,0.115012,0.062629,0.344431
50,0.697667,0.744299,0.255000,0.113533,0.059494,0.339398
60,0.714754,0.755566,0.215500,0.073790,0.047633,0.210574
70,0.715401,0.755566,0.199500,0.076198,0.055706,0.212065
80,0.717395,0.755573,0.185000,0.075592,0.045788,0.213127
90,0.718432,0.755573,0.139000,0.073980,0.037208,0.199738
100,0.722670,0.755573,0.170500,0.058671,0.038261,0.192807
110,0.720444,0.755573,0.201500,0.059553,0.045608,0.196346
120,0.721282,0.755573,0.204000,0.061078,0.054253,0.196509
130,0.722041,0.755573,0.170500,0.056918,0.035967,0.186834
140,0.721065,0.755566,0.203500,0.058853,0.062335,0.195240
150,0.722251,0.755573,0.161500,0.061143,0.064041,0.195077
160,0.725380,0.755573,0.197500,0.069692,0.063249,0.193474
170,0.730699,0.755566,0.160500,0.067637,0.045143,0.180746
180,0.735152,0.755573,0.159000,0.054118,0.053429,0.160156
190,0.735147,0.755573,0.051500,0.048051,0.033453,0.057788
200,0.738732,0.759994,0.046500,0.045359,0.045331,0.051656
210,0.741738,0.756925,0.045000,0.041669,0.043731,0.048108
220,0.739836,0.755950,0.053500,0.043429,0.035404,0.050158
230,0.739140,0.756925,0.056500,0.043059,0.043061,0.048470
240,0.739265,0.759952,0.045000,0.040482,0.049935,0.048303
250,0.741300,0.759952,0.042000,0.037178,0.043273,0.046070
260,0.738263,0.759952,0.052000,0.041835,0.056890,0.053225
270,0.740919,0.759952,0.050000,0.038210,0.057069,0.055392
280,0.742648,0.759952,0.049000,0.038020,0.052000,0.053046
290,0.742171,0.759952,0.044000,0.035894,0.051273,0.048990
300,0.743590,0.759952,0.051500,0.033906,0.053314,0.049000
310,0.738801,0.759952,0.057000,0.045696,0.063763,0.060913
320,0.742295,0.759952,0.040500,0.038316,0.041796,0.045216
330,0.741427,0.759952,0.046500,0.042545,0.042392,0.047654
340,0.742734,0.759952,0.037500,0.036435,0.042180,0.040736
350,0.744407,0.759952,0.041500,0.033561,0.037543,0.037680
360,0.743044,0.759952,0.045500,0.038049,0.040367,0.042221
370,0.743582,0.759952,0.030500,0.034163,0.042171,0.038201
380,0.744214,0.759952,0.037000,0.034537,0.037592,0.037107
390,0.743128,0.759952,0.041500,0.042727,0.037078,0.045234
400,0.743554,0.759952,0.043000,0.039029,0.042776,0.044705
410,0.743327,0.760911,0.049000,0.035861,0.046155,0.043365
420,0.742167,0.759952,0.057000,0.039427,0.042000,0.043885
430,0.742187,0.759952,0.041500,0.036257,0.049747,0.040277
440,0.742181,0.759952,0.049500,0.039345,0.049437,0.044354
450,0.742377,0.759952,0.044000,0.038276,0.043608,0.042774
460,0.743741,0.759952,0.036000,0.036655,0.033396,0.037046
470,0.744858,0.761256,0.037000,0.033576,0.037747,0.035474
480,0.745537,0.759952,0.030500,0.028045,0.037706,0.030563
490,0.742295,0.759952,0.041500,0.032537,0.049576,0.037356
500,0.742530,0.759952,0.040500,0.032461,0.048580,0.036570
