generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.498054,0.581060,0.398000,0.000000,0.497894,0.509240
10,0.572238,0.619364,0.485500,0.209231,0.291339,0.498038
20,0.609259,0.661436,0.389500,0.239357,0.204596,0.448081
30,0.650106,0.697282,0.338500,0.178716,0.115518,0.410770
40,0.679088,0.714676,0.279000,0.120006,0.081363,0.325622
50,0.681307,0.721084,0.266000,0.130471,0.073445,0.247471
60,0.703834,0.727907,0.142000,0.074712,0.074620,0.177033
70,0.700562,0.728374,0.124000,0.082367,0.071633,0.177482
80,0.706083,0.730235,0.141500,0.074606,0.073135,0.173885
90,0.710480,0.729149,0.142500,0.072118,0.058824,0.176538
100,0.710813,0.737151,0.131000,0.070484,0.058506,0.187006
110,0.712945,0.739171,0.167500,0.076502,0.052082,0.184922
120,0.714968,0.739171,0.120000,0.066171,0.049902,0.181362
130,0.711517,0.738412,0.150000,0.068784,0.065820,0.182879
140,0.713863,0.738702,0.156500,0.067396,0.050090,0.175228
150,0.716985,0.738476,0.158500,0.060624,0.048522,0.174556
160,0.717650,0.738879,0.142000,0.058820,0.070849,0.178944
170,0.716123,0.739234,0.143500,0.062286,0.078759,0.175110
180,0.718848,0.739234,0.158500,0.060245,0.051429,0.172763
190,0.717889,0.739171,0.126500,0.058418,0.059347,0.169464
200,0.716148,0.738879,0.131500,0.059645,0.064971,0.176431
210,0.717990,0.739412,0.180000,0.061786,0.039820,0.172053
220,0.719775,0.739476,0.171500,0.055355,0.042922,0.166069
230,0.716746,0.739476,0.187000,0.059100,0.055731,0.169441
240,0.717815,0.739476,0.136000,0.058831,0.045380,0.165879
250,0.719929,0.739476,0.152500,0.053537,0.055706,0.165925
260,0.720564,0.739476,0.153000,0.059482,0.031624,0.172197
270,0.721483,0.739476,0.184500,0.059445,0.060065,0.173020
280,0.720977,0.742342,0.202000,0.060308,0.051927,0.172331
290,0.718474,0.741514,0.153500,0.067633,0.060294,0.181482
300,0.717974,0.741514,0.200500,0.068763,0.063388,0.184004
310,0.721557,0.742614,0.159000,0.061184,0.050343,0.173962
320,0.722708,0.742614,0.181500,0.056373,0.054792,0.174863
330,0.724439,0.743201,0.148000,0.060771,0.052702,0.176427
340,0.722509,0.743201,0.133000,0.060800,0.052882,0.170301
350,0.721731,0.742342,0.217000,0.062276,0.056702,0.168705
360,0.725072,0.742342,0.124500,0.052480,0.055233,0.164518
370,0.725863,0.742342,0.175500,0.050939,0.045388,0.162086
380,0.722350,0.742278,0.162000,0.060159,0.050171,0.168030
390,0.724171,0.743201,0.128000,0.064227,0.035600,0.171197
400,0.723425,0.743323,0.135000,0.067220,0.040245,0.171034
410,0.722771,0.742342,0.145500,0.063892,0.049331,0.172261
420,0.726719,0.743387,0.110000,0.053853,0.054669,0.160685
430,0.724626,0.743480,0.111000,0.059047,0.062653,0.161045
440,0.727490,0.744420,0.152000,0.054898,0.037967,0.152517
450,0.725619,0.744420,0.134000,0.057951,0.055265,0.159668
460,0.721735,0.746200,0.160500,0.070565,0.039739,0.167015
470,0.723584,0.746200,0.148500,0.065561,0.044327,0.167119
480,0.727536,0.745959,0.153500,0.054735,0.049771,0.163122
490,0.724802,0.745959,0.179000,0.060359,0.064359,0.169830
500,0.727228,0.744472,0.145000,0.056733,0.044800,0.165359
