generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.491385,0.569333,0.388000,0.000000,0.497518,0.485280
10,0.566215,0.619468,0.353000,0.208224,0.311600,0.476655
20,0.619652,0.655811,0.444000,0.200106,0.152759,0.456497
30,0.640455,0.702112,0.381500,0.178420,0.125927,0.440266
40,0.667385,0.720986,0.337500,0.144361,0.078580,0.439444
50,0.676920,0.728064,0.345500,0.136227,0.062065,0.428854
60,0.681147,0.729038,0.440000,0.125867,0.052269,0.420979
70,0.676056,0.733645,0.279000,0.137561,0.049771,0.355083
80,0.687342,0.729546,0.258500,0.100204,0.059314,0.336246
90,0.692256,0.730525,0.311000,0.090076,0.052367,0.338218
100,0.695445,0.730568,0.224500,0.075663,0.044824,0.294583
110,0.694958,0.730568,0.288000,0.076627,0.038841,0.290603
120,0.694883,0.730568,0.282500,0.080976,0.042114,0.290427
130,0.696283,0.736403,0.330500,0.080043,0.037012,0.290511
140,0.696511,0.738498,0.208500,0.076510,0.063616,0.292886
150,0.694566,0.736403,0.264000,0.082437,0.050996,0.296993
160,0.694761,0.738498,0.197500,0.082706,0.058163,0.294527
170,0.697580,0.738498,0.237500,0.077147,0.055314,0.285346
180,0.699964,0.739157,0.205500,0.076814,0.051592,0.292548
190,0.699679,0.739157,0.242500,0.084280,0.048686,0.292908
200,0.698616,0.739067,0.277500,0.088582,0.047641,0.290422
210,0.698253,0.739067,0.337500,0.087051,0.072033,0.300533
220,0.697276,0.739067,0.258000,0.090963,0.078727,0.302316
230,0.701636,0.739157,0.265500,0.083302,0.062547,0.295869
240,0.701409,0.739881,0.291000,0.085382,0.069151,0.298908
250,0.704601,0.739157,0.200500,0.079494,0.049380,0.290178
260,0.703488,0.739389,0.205000,0.080027,0.037976,0.285447
270,0.704607,0.739157,0.291000,0.075557,0.031592,0.283726
280,0.706330,0.739157,0.365000,0.071631,0.025755,0.287323
290,0.704906,0.739157,0.275000,0.072327,0.043363,0.288513
300,0.703279,0.739389,0.191500,0.080633,0.036261,0.290623
310,0.702245,0.739157,0.308500,0.080516,0.049420,0.292409
320,0.702796,0.739157,0.219000,0.081941,0.046016,0.295902
330,0.702165,0.739157,0.289000,0.082873,0.047371,0.296146
340,0.703778,0.739157,0.287500,0.081167,0.043396,0.295114
350,0.705526,0.741367,0.236000,0.078145,0.035029,0.289002
360,0.702900,0.740322,0.211500,0.085390,0.045290,0.288830
370,0.705514,0.741367,0.290000,0.082571,0.045935,0.292182
380,0.704369,0.741367,0.237000,0.080208,0.053780,0.289596
390,0.706042,0.741367,0.234000,0.076447,0.048669,0.292788
400,0.703547,0.741367,0.255000,0.082249,0.055404,0.294997
410,0.705769,0.741367,0.242000,0.082688,0.049796,0.291890
420,0.705790,0.741367,0.237500,0.085159,0.055216,0.296766
430,0.710477,0.741367,0.268000,0.078020,0.045037,0.292459
440,0.710120,0.741367,0.200500,0.079669,0.039061,0.292431
450,0.709403,0.741367,0.225500,0.083900,0.043633,0.295826
460,0.713665,0.741367,0.209500,0.073604,0.043478,0.288450
470,0.710572,0.741367,0.288000,0.076673,0.057771,0.287795
480,0.711256,0.741367,0.244000,0.078571,0.039543,0.288974
490,0.713180,0.741367,0.291000,0.073524,0.034082,0.287288
500,0.710559,0.741367,0.292000,0.075376,0.050996,0.289878
