generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.508990,0.552163,0.360500,0.000000,0.501371,0.492240
10,0.567214,0.628051,0.391000,0.166178,0.327151,0.428374
20,0.611636,0.648061,0.312500,0.138931,0.201012,0.321366
30,0.636262,0.652547,0.204000,0.106712,0.133878,0.220364
40,0.645553,0.654716,0.147500,0.091533,0.093127,0.153112
50,0.650142,0.656027,0.099500,0.073651,0.079951,0.116051
60,0.650748,0.656064,0.105500,0.075269,0.078392,0.108569
70,0.652734,0.656891,0.071000,0.052747,0.046073,0.079707
80,0.652903,0.657018,0.077000,0.057508,0.031118,0.073090
90,0.652959,0.657018,0.056000,0.054994,0.032220,0.064857
100,0.653368,0.657018,0.049000,0.049812,0.033894,0.058675
110,0.653011,0.657018,0.055000,0.052176,0.033910,0.059433
120,0.653385,0.657018,0.050500,0.049582,0.030163,0.053754
130,0.653416,0.656970,0.058000,0.050514,0.032759,0.055138
140,0.653001,0.656970,0.062500,0.053971,0.042637,0.064396
150,0.652670,0.657018,0.054500,0.053588,0.031086,0.063074
160,0.653040,0.657018,0.055000,0.049894,0.036441,0.062920
170,0.653109,0.657018,0.058500,0.049204,0.036237,0.059138
180,0.653140,0.657018,0.052500,0.047678,0.025600,0.053221
190,0.652910,0.657018,0.047500,0.050676,0.031363,0.056922
200,0.652923,0.657018,0.062500,0.050969,0.026849,0.056356
210,0.653110,0.656970,0.060000,0.055869,0.023633,0.060740
220,0.653173,0.657018,0.048000,0.053780,0.023665,0.056490
230,0.652306,0.656970,0.071000,0.061863,0.038816,0.066197
240,0.652412,0.657018,0.073000,0.058092,0.044171,0.069510
250,0.653293,0.657018,0.060500,0.048535,0.038196,0.058465
260,0.653114,0.657018,0.056000,0.049304,0.027543,0.059607
270,0.652516,0.657018,0.060500,0.052682,0.030139,0.059334
280,0.652876,0.657018,0.060500,0.050759,0.030914,0.058211
290,0.652683,0.657018,0.056000,0.048894,0.031690,0.057373
300,0.653126,0.657018,0.056000,0.047214,0.035755,0.057654
310,0.653970,0.657018,0.052500,0.037237,0.020882,0.047228
320,0.653484,0.657018,0.046000,0.046531,0.023012,0.050983
330,0.653186,0.657018,0.039000,0.046620,0.015731,0.045253
340,0.653072,0.657018,0.041000,0.046441,0.027616,0.046366
350,0.653353,0.657018,0.042000,0.046245,0.024947,0.045458
360,0.653272,0.657018,0.051500,0.047486,0.023616,0.049532
370,0.653360,0.657018,0.044500,0.042900,0.027404,0.046814
380,0.653423,0.657018,0.053000,0.047290,0.018971,0.049134
390,0.653517,0.657018,0.047000,0.046935,0.023135,0.046938
400,0.653570,0.657018,0.038000,0.043551,0.017200,0.042378
410,0.653005,0.657018,0.049000,0.052816,0.026310,0.055199
420,0.652918,0.657018,0.058000,0.053122,0.036718,0.058297
430,0.652967,0.657018,0.053500,0.051018,0.033224,0.056375
440,0.653162,0.657018,0.052500,0.046086,0.026359,0.051815
450,0.653257,0.657018,0.055500,0.044106,0.030114,0.052231
460,0.653321,0.657018,0.037500,0.047402,0.019461,0.049350
470,0.652959,0.657018,0.055500,0.051292,0.018702,0.052071
480,0.653587,0.657018,0.041500,0.047427,0.014384,0.048549
490,0.653191,0.657018,0.047500,0.052765,0.025502,0.053237
500,0.653429,0.657018,0.045500,0.049967,0.020800,0.052874
