generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.518489,0.555880,0.476500,0.000000,0.500506,0.487320
10,0.567989,0.620955,0.333500,0.165010,0.350229,0.436430
20,0.615030,0.645787,0.267500,0.147416,0.203731,0.309178
30,0.639095,0.653357,0.204000,0.114684,0.133086,0.199907
40,0.648049,0.656740,0.128000,0.091490,0.075037,0.129722
50,0.651720,0.656891,0.087500,0.060386,0.057633,0.093714
60,0.652201,0.656843,0.077000,0.057363,0.042661,0.081284
70,0.652265,0.657018,0.068500,0.059318,0.034024,0.075211
80,0.652987,0.656970,0.068000,0.052912,0.042073,0.065098
90,0.653346,0.657018,0.054500,0.047259,0.023086,0.056134
100,0.652744,0.657018,0.048000,0.050067,0.032098,0.055642
110,0.653407,0.657018,0.050500,0.048757,0.019420,0.052028
120,0.653161,0.657018,0.052500,0.051857,0.027592,0.059417
130,0.652822,0.657018,0.057000,0.058649,0.035780,0.062899
140,0.652915,0.657018,0.059000,0.056014,0.035437,0.059107
150,0.653273,0.657018,0.049000,0.047841,0.034278,0.051995
160,0.653270,0.657018,0.054500,0.049596,0.030971,0.048625
170,0.653392,0.657018,0.051000,0.042867,0.026180,0.045434
180,0.653590,0.657018,0.045000,0.039720,0.026465,0.047818
190,0.653100,0.657018,0.039500,0.048508,0.024033,0.053929
200,0.653452,0.657018,0.051000,0.052298,0.014571,0.051253
210,0.653336,0.657018,0.055500,0.051553,0.024702,0.056110
220,0.652793,0.657018,0.060000,0.050778,0.029469,0.058454
230,0.653171,0.657018,0.053500,0.048673,0.029216,0.056905
240,0.653103,0.657018,0.042000,0.047237,0.021078,0.051666
250,0.652913,0.657018,0.063000,0.054892,0.023216,0.057550
260,0.652791,0.657018,0.042000,0.048429,0.034180,0.059468
270,0.653018,0.657018,0.056500,0.053112,0.029143,0.066263
280,0.653006,0.657018,0.054500,0.048008,0.032139,0.059625
290,0.653467,0.657018,0.061500,0.050967,0.030702,0.059677
300,0.652785,0.657018,0.064500,0.056294,0.026727,0.061764
310,0.652312,0.657018,0.060500,0.059192,0.035069,0.069316
320,0.653273,0.656970,0.058000,0.051024,0.042792,0.060536
330,0.653544,0.657018,0.051500,0.043606,0.040188,0.053296
340,0.653389,0.657018,0.047000,0.044147,0.028392,0.048987
350,0.653707,0.657018,0.045500,0.043100,0.021331,0.050154
360,0.653350,0.657018,0.052500,0.045522,0.022882,0.050881
370,0.653194,0.657018,0.050000,0.046780,0.020498,0.049710
380,0.653013,0.657018,0.055500,0.049910,0.026849,0.053675
390,0.653198,0.657018,0.047500,0.044220,0.032155,0.047696
400,0.653652,0.657018,0.040500,0.044133,0.020841,0.043265
410,0.653698,0.657018,0.053000,0.045361,0.032171,0.047930
420,0.653275,0.657018,0.049500,0.048763,0.022180,0.046020
430,0.652953,0.657018,0.039500,0.044733,0.019216,0.042461
440,0.652970,0.657018,0.039000,0.046610,0.026449,0.047313
450,0.653226,0.657018,0.039000,0.050200,0.023535,0.050198
460,0.653484,0.657018,0.046000,0.044206,0.022139,0.046658
470,0.653156,0.657018,0.054000,0.054914,0.030245,0.055286
480,0.652800,0.657018,0.057000,0.054984,0.029771,0.061178
490,0.653115,0.657018,0.064000,0.051135,0.024580,0.054864
500,0.653566,0.657018,0.060000,0.048055,0.019151,0.049225
