generation,meanFitness,bestFitness,diversity
0,0.49264186359295525,0.5790404915988876,0.522
10,0.589467611721986,0.6660111448208242,0.44300000000000017
20,0.6468025627450803,0.7118297716063919,0.34750000000000003
30,0.6816916744883782,0.7337708309826227,0.2855
40,0.7037281810591914,0.7379203473475455,0.21849999999999997
50,0.7122181721975388,0.7407095347244759,0.16799999999999998
60,0.7201238333360149,0.7422153763798258,0.203
70,0.7230137687913851,0.7432268185644217,0.12250000000000001
80,0.7239142497185529,0.7422153763798258,0.182
90,0.7235603717424061,0.7422153763798258,0.11150000000000002
100,0.7251509668375979,0.7422153763798258,0.15250000000000002
110,0.7230909400860468,0.7441381098746007,0.1335
120,0.7230428223813572,0.7441381098746007,0.11850000000000002
130,0.7240191196096595,0.7441381098746007,0.11849999999999998
140,0.7227474600676144,0.7441381098746007,0.17400000000000004
150,0.7249084194778869,0.7441381098746007,0.18199999999999997
160,0.7251241540960806,0.7454658844766989,0.14350000000000002
170,0.7240284323622587,0.7454658844766989,0.16999999999999998
180,0.7239698761835865,0.7454658844766989,0.15150000000000002
190,0.7232408154772537,0.7456337197346385,8.55e-2
200,0.7248301925159972,0.7456337197346385,0.12899999999999998
210,0.724950680913438,0.7456337197346385,0.1515
220,0.7233155591263546,0.7456337197346385,0.12800000000000003
230,0.72643484077509,0.7456337197346385,0.13
240,0.726465988523466,0.7456337197346385,0.10400000000000002
250,0.7261307128197582,0.7456337197346385,0.16100000000000003
260,0.7252769914878243,0.7456337197346385,0.11300000000000002
270,0.7256191184108892,0.7456337197346385,0.1295
280,0.7267887397901385,0.7456337197346385,0.12800000000000003
290,0.7250149947337897,0.7456337197346385,9.650000000000002e-2
300,0.7241377724175938,0.7456337197346385,0.1065
310,0.7275605320076003,0.7456337197346385,8.750000000000004e-2
320,0.7266513287457737,0.7456337197346385,9.950000000000003e-2
330,0.727566235292655,0.7456337197346385,9.95e-2
340,0.7284126282384815,0.7456337197346385,7.800000000000003e-2
350,0.730604271404158,0.7456337197346385,5.4500000000000014e-2
360,0.7304127356773255,0.7456337197346385,4.250000000000002e-2
370,0.7310295084582423,0.7456337197346385,3.600000000000001e-2
380,0.730557239024558,0.7456337197346385,4.1500000000000016e-2
390,0.7313691325385777,0.7456337197346385,4.3500000000000004e-2
400,0.7311539111923487,0.7456337197346385,3.500000000000001e-2
410,0.7312402674390681,0.7456337197346385,3.250000000000001e-2
420,0.7314776084964603,0.7456337197346385,4.0000000000000015e-2
430,0.7314799834980604,0.7456337197346385,3.600000000000001e-2
440,0.730163947741434,0.7456337197346385,3.9500000000000014e-2
450,0.7306544964963138,0.7456337197346385,3.300000000000001e-2
460,0.731377783054922,0.7456337197346385,4.2e-2
470,0.7324171506924726,0.7456337197346385,3.3e-2
480,0.729813452930838,0.7456337197346385,4.0500000000000015e-2
490,0.730698853453016,0.7456337197346385,4.550000000000002e-2
500,0.7310200467805241,0.7456337197346385,4.5500000000000006e-2
