generation,meanFitness,bestFitness,diversity
0,0.4920805371968297,0.5734221174334461,0.5035000000000001
10,0.5911578351247765,0.6624908339878784,0.4175000000000001
20,0.6462030723104942,0.713873874562277,0.38550000000000006
30,0.6770186194844698,0.7169657617443231,0.28400000000000003
40,0.6921510197314765,0.7254049872891506,0.26699999999999996
50,0.6987203454487954,0.7334171898475675,0.25099999999999995
60,0.7041255009627679,0.7343611663910252,0.25949999999999995
70,0.7097818452596116,0.7394407026442751,0.17250000000000004
80,0.712654339829578,0.7395341963337694,0.162
90,0.7136579005015856,0.7395341963337694,0.172
100,0.719066440277616,0.7414062394877385,0.11400000000000002
110,0.7185857130850566,0.7414062394877385,0.11649999999999998
120,0.7192674289344988,0.7425357914707397,0.1265
130,0.7197379381443434,0.7427036267286795,0.11549999999999998
140,0.7234202228948391,0.7427036267286795,0.10350000000000001
150,0.7229176991197569,0.7415740747456784,0.1155
160,0.724018071577034,0.7415740747456784,0.10600000000000001
170,0.7227210853032876,0.7445756698826486,0.10400000000000002
180,0.7254099275567694,0.7447435051405884,7.250000000000004e-2
190,0.7267232831957279,0.7434541521063502,5.300000000000001e-2
200,0.7263871326261873,0.7447435051405884,5.300000000000001e-2
210,0.7261739222043272,0.7447435051405884,7.050000000000001e-2
220,0.7272102978104595,0.7437218311606802,5.500000000000001e-2
230,0.7261267038725738,0.7447435051405884,5.950000000000001e-2
240,0.7275057308686042,0.7447435051405884,5.350000000000001e-2
250,0.7270792752439212,0.7445756698826486,5.95e-2
260,0.7271029077744632,0.7447435051405884,6.800000000000003e-2
270,0.7276029805892716,0.7432863168484104,6.250000000000003e-2
280,0.727486500196476,0.7434541521063502,6.800000000000002e-2
290,0.7277890274420089,0.7447435051405884,5.450000000000001e-2
300,0.7286699263622645,0.7434541521063502,4.750000000000001e-2
310,0.7273910647344627,0.7447435051405884,4.2e-2
320,0.7266616211381697,0.7438896664186201,7.000000000000002e-2
330,0.7253858197565717,0.7432863168484104,5.4500000000000014e-2
340,0.7265211342562964,0.7447435051405884,6.600000000000002e-2
350,0.7269633262721914,0.7447435051405884,5.250000000000001e-2
360,0.7278400476446972,0.7447435051405884,4.500000000000002e-2
370,0.727331001026714,0.7415740747456784,4.9e-2
380,0.7270776143762662,0.7415740747456784,3.700000000000001e-2
390,0.7282666474762461,0.7415740747456784,4.150000000000001e-2
400,0.7281939687807164,0.7415740747456784,4.450000000000002e-2
410,0.7267476162223971,0.7415740747456784,4.1e-2
420,0.7273165415969016,0.7415740747456784,4.750000000000001e-2
430,0.7288668923179844,0.7415740747456784,3.900000000000002e-2
440,0.7281227908738487,0.7415740747456784,4.0500000000000015e-2
450,0.7263305033941306,0.7415740747456784,4.950000000000001e-2
460,0.7275914831530159,0.7415740747456784,4.4500000000000005e-2
470,0.7262954395920803,0.7415740747456784,4.3500000000000004e-2
480,0.7266688122046222,0.7415740747456784,4.800000000000001e-2
490,0.727114787438031,0.7415740747456784,3.900000000000001e-2
500,0.7284459015330679,0.7415740747456784,4.050000000000001e-2
