generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.513101,0.554248,0.361000,0.000000,0.497045,0.507440
10,0.574266,0.631547,0.410000,0.206549,0.342139,0.434386
20,0.638595,0.650752,0.168500,0.150669,0.151984,0.199379
30,0.651227,0.655772,0.090000,0.082353,0.069029,0.092664
40,0.653250,0.656691,0.064500,0.057827,0.048588,0.067368
50,0.653850,0.656970,0.063500,0.053808,0.032114,0.056882
60,0.653600,0.657018,0.047000,0.053841,0.033984,0.054093
70,0.654311,0.657018,0.042000,0.042245,0.031739,0.044067
80,0.654377,0.657018,0.032000,0.037233,0.028694,0.039362
90,0.654258,0.657018,0.044000,0.041027,0.027371,0.041361
100,0.654602,0.657018,0.035000,0.036322,0.029192,0.036509
110,0.654367,0.657018,0.043000,0.042276,0.026384,0.042918
120,0.654460,0.657018,0.040500,0.041586,0.027412,0.042859
130,0.654223,0.657018,0.047500,0.041431,0.021469,0.040353
140,0.654129,0.657018,0.038000,0.038024,0.024106,0.039216
150,0.654332,0.657018,0.041000,0.040596,0.022857,0.040075
160,0.653980,0.657018,0.041000,0.044529,0.021535,0.042162
170,0.654691,0.657018,0.027500,0.028680,0.029502,0.029787
180,0.654521,0.657018,0.037500,0.034849,0.022057,0.034304
190,0.654012,0.657018,0.047000,0.046531,0.030678,0.045275
200,0.653986,0.657018,0.036000,0.037204,0.020482,0.035079
210,0.654286,0.657018,0.033500,0.040931,0.023845,0.041298
220,0.654432,0.657018,0.036500,0.037439,0.024318,0.037630
230,0.654415,0.657018,0.040000,0.036988,0.022278,0.037740
240,0.654084,0.657018,0.034500,0.042973,0.022220,0.040671
250,0.653984,0.657018,0.039500,0.041400,0.025763,0.040452
260,0.654365,0.657018,0.038500,0.037924,0.015273,0.034750
270,0.654265,0.657018,0.038500,0.037786,0.014457,0.034623
280,0.654186,0.657018,0.031500,0.038478,0.021208,0.036620
290,0.654183,0.657018,0.038500,0.040529,0.029633,0.040078
300,0.654203,0.657018,0.039500,0.039559,0.020563,0.038126
310,0.654331,0.657018,0.033000,0.037878,0.026016,0.037055
320,0.653928,0.657018,0.036500,0.046002,0.016147,0.042590
330,0.654357,0.657018,0.036500,0.041310,0.022000,0.039752
340,0.654048,0.657018,0.036000,0.040412,0.024563,0.038419
350,0.653829,0.657018,0.043000,0.039869,0.019722,0.037345
360,0.654476,0.657018,0.035000,0.038351,0.021918,0.036152
370,0.653771,0.657018,0.045000,0.043478,0.023029,0.042569
380,0.654104,0.657018,0.046500,0.039720,0.016841,0.038541
390,0.654693,0.657018,0.040000,0.038269,0.027567,0.041515
400,0.653820,0.657018,0.046000,0.042698,0.033673,0.044364
410,0.654446,0.657018,0.039500,0.037329,0.020465,0.035839
420,0.654138,0.657018,0.042500,0.043696,0.029445,0.044135
430,0.654381,0.657018,0.036000,0.037641,0.020547,0.035691
440,0.654446,0.657018,0.038000,0.039261,0.019167,0.037475
450,0.654287,0.657018,0.034500,0.039010,0.023984,0.037390
460,0.654416,0.657018,0.029500,0.036322,0.023029,0.035995
470,0.653969,0.657018,0.033000,0.040639,0.023339,0.039390
480,0.654199,0.657018,0.041500,0.042241,0.027576,0.041154
490,0.654222,0.657018,0.035000,0.043443,0.024180,0.040747
500,0.654325,0.657018,0.044000,0.037896,0.028457,0.038844
