generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.512723,0.554632,0.424500,0.000000,0.498539,0.495360
10,0.570569,0.615018,0.408500,0.207118,0.344710,0.439506
20,0.630544,0.640926,0.213500,0.169006,0.185959,0.227964
30,0.647605,0.654224,0.148000,0.110322,0.109535,0.143494
40,0.652549,0.656324,0.088500,0.069422,0.063167,0.085306
50,0.653088,0.656704,0.075000,0.063822,0.048106,0.072250
60,0.654330,0.657018,0.045000,0.046106,0.029151,0.048786
70,0.654595,0.657018,0.042500,0.039445,0.024841,0.041278
80,0.654824,0.657018,0.044500,0.038916,0.025241,0.038979
90,0.653991,0.657018,0.044000,0.041924,0.023706,0.040526
100,0.654326,0.657018,0.042000,0.039308,0.025102,0.039314
110,0.654457,0.657018,0.034000,0.034771,0.017045,0.033558
120,0.653996,0.657018,0.031500,0.035488,0.031780,0.035259
130,0.654687,0.657018,0.028500,0.032890,0.016090,0.030711
140,0.654245,0.657018,0.040500,0.037451,0.017543,0.035566
150,0.653925,0.657018,0.044500,0.043188,0.033902,0.043378
160,0.654758,0.657018,0.036000,0.035853,0.017257,0.036020
170,0.654116,0.657018,0.042500,0.040271,0.027110,0.040202
180,0.654243,0.657018,0.035500,0.043086,0.018310,0.040246
190,0.654629,0.657018,0.031000,0.035649,0.014514,0.032861
200,0.653977,0.657018,0.041000,0.043549,0.032351,0.043293
210,0.654618,0.657018,0.024000,0.035631,0.019184,0.033823
220,0.654563,0.657018,0.037000,0.033982,0.023412,0.032419
230,0.654778,0.657018,0.028500,0.033457,0.020710,0.032090
240,0.654366,0.657018,0.032000,0.032641,0.017257,0.030446
250,0.654550,0.657018,0.033500,0.034704,0.018416,0.033858
260,0.654284,0.657018,0.040000,0.038298,0.026473,0.037876
270,0.654118,0.657018,0.031500,0.043080,0.028384,0.042994
280,0.654073,0.657018,0.037500,0.043153,0.027086,0.041905
290,0.654368,0.657018,0.037000,0.035112,0.023527,0.034909
300,0.654440,0.657018,0.030000,0.033955,0.023641,0.033732
310,0.654224,0.657018,0.028000,0.039824,0.023796,0.038692
320,0.654121,0.657018,0.043500,0.040500,0.026220,0.041937
330,0.654442,0.657018,0.039000,0.036488,0.021935,0.036619
340,0.654271,0.657018,0.041000,0.039782,0.019788,0.039052
350,0.654620,0.657018,0.035000,0.032716,0.019616,0.032810
360,0.654228,0.657018,0.034500,0.038092,0.013722,0.034801
370,0.654378,0.657018,0.040500,0.041310,0.014808,0.037327
380,0.654229,0.657018,0.034500,0.037008,0.022882,0.035130
390,0.654098,0.657018,0.042500,0.038529,0.028980,0.037379
400,0.654460,0.657018,0.030500,0.037261,0.021894,0.036877
410,0.654372,0.657018,0.038500,0.043076,0.026506,0.041990
420,0.654606,0.657018,0.040000,0.037465,0.022596,0.036736
430,0.654558,0.657018,0.028000,0.034904,0.012890,0.031874
440,0.654608,0.657018,0.037500,0.037520,0.021167,0.036022
450,0.654264,0.657018,0.028500,0.038757,0.025894,0.037154
460,0.654934,0.657018,0.026500,0.027604,0.016678,0.026254
470,0.654448,0.657018,0.038000,0.038020,0.025135,0.037417
480,0.654367,0.657018,0.037000,0.037002,0.026792,0.037498
490,0.654297,0.657018,0.032500,0.039678,0.030253,0.041531
500,0.654608,0.657018,0.031500,0.035127,0.022327,0.035283
