generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.502032,0.548756,0.364000,0.000000,0.500220,0.498320
10,0.566539,0.627266,0.398000,0.214645,0.333388,0.440657
20,0.633686,0.648622,0.192500,0.165516,0.147478,0.208626
30,0.650270,0.655487,0.095500,0.086294,0.082694,0.102054
40,0.652586,0.656056,0.087000,0.075159,0.060612,0.083460
50,0.653433,0.656970,0.056500,0.058816,0.040898,0.062494
60,0.654316,0.657018,0.033500,0.041680,0.027943,0.046609
70,0.654428,0.657018,0.029000,0.039935,0.021143,0.038717
80,0.654216,0.657018,0.040500,0.038310,0.019812,0.036108
90,0.654355,0.657018,0.031000,0.033527,0.021469,0.032014
100,0.654583,0.657018,0.033500,0.034978,0.013559,0.032066
110,0.654646,0.657018,0.038000,0.035102,0.025331,0.034580
120,0.654560,0.657018,0.032000,0.036292,0.024310,0.035158
130,0.654435,0.657018,0.040000,0.038012,0.025755,0.037106
140,0.654502,0.657018,0.044000,0.038810,0.024988,0.038111
150,0.654159,0.657018,0.027500,0.039090,0.020106,0.037404
160,0.654298,0.657018,0.037000,0.036841,0.016335,0.034729
170,0.654864,0.657018,0.040000,0.035667,0.019004,0.033714
180,0.654093,0.657018,0.031500,0.034941,0.016971,0.032918
190,0.654302,0.657018,0.032500,0.035812,0.018800,0.033759
200,0.654627,0.657018,0.031500,0.034667,0.015012,0.031551
210,0.654252,0.657018,0.031000,0.038088,0.017771,0.035634
220,0.654606,0.657018,0.034500,0.032971,0.024849,0.033161
230,0.654423,0.657018,0.027500,0.031843,0.019298,0.030322
240,0.654300,0.657018,0.039000,0.046406,0.015216,0.042846
250,0.654256,0.657018,0.047500,0.041463,0.029437,0.041862
260,0.654531,0.657018,0.040500,0.039571,0.020922,0.038234
270,0.654688,0.657018,0.030000,0.029771,0.017804,0.028155
280,0.653937,0.657018,0.039500,0.038347,0.024678,0.037295
290,0.654799,0.657018,0.037000,0.036810,0.022408,0.036259
300,0.654660,0.657018,0.033000,0.033561,0.019722,0.033311
310,0.654477,0.657018,0.036000,0.033810,0.019453,0.032561
320,0.653971,0.657018,0.042000,0.042531,0.022318,0.042065
330,0.654299,0.657018,0.032500,0.037992,0.018980,0.037377
340,0.654603,0.657018,0.026500,0.033694,0.017339,0.033241
350,0.654672,0.657018,0.034000,0.031861,0.017176,0.030018
360,0.654456,0.657018,0.033000,0.037014,0.016849,0.034136
370,0.654067,0.657018,0.049000,0.042443,0.016678,0.041388
380,0.653751,0.657018,0.039000,0.040847,0.029184,0.040100
390,0.654570,0.657018,0.028500,0.035476,0.016833,0.033954
400,0.654524,0.657018,0.036500,0.034647,0.016318,0.032274
410,0.653929,0.657018,0.033500,0.036063,0.037388,0.037299
420,0.654098,0.657018,0.040500,0.043084,0.029469,0.043138
430,0.654352,0.657018,0.044000,0.042206,0.015763,0.039425
440,0.654047,0.657018,0.037500,0.041888,0.023984,0.040428
450,0.654463,0.657018,0.041000,0.038782,0.022237,0.042818
460,0.654282,0.657018,0.041500,0.036959,0.032612,0.038054
470,0.654048,0.657018,0.042000,0.041906,0.024588,0.040520
480,0.654519,0.657018,0.045000,0.037927,0.026449,0.037089
490,0.654052,0.657018,0.041000,0.043759,0.027314,0.045934
500,0.653848,0.657018,0.049000,0.044965,0.020980,0.045046
