generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.496499,0.549806,0.342000,0.000000,0.501184,0.504440
10,0.561420,0.616221,0.326500,0.220249,0.357502,0.448614
20,0.632025,0.648515,0.222500,0.164876,0.167322,0.219912
30,0.649609,0.656531,0.103000,0.095455,0.082490,0.112010
40,0.653816,0.656970,0.064000,0.054514,0.043804,0.063458
50,0.654060,0.657018,0.047000,0.054163,0.030808,0.056280
60,0.654366,0.657018,0.035000,0.038245,0.024898,0.038341
70,0.654853,0.657018,0.029000,0.031812,0.021388,0.032523
80,0.654366,0.657018,0.037000,0.033504,0.025624,0.035810
90,0.654552,0.657018,0.035500,0.035355,0.024147,0.036663
100,0.654150,0.657018,0.037500,0.035620,0.022800,0.034075
110,0.654287,0.657018,0.043000,0.037924,0.019910,0.038382
120,0.654562,0.657018,0.025500,0.036682,0.022792,0.035510
130,0.654396,0.657018,0.031500,0.032743,0.020531,0.031266
140,0.654210,0.657018,0.042000,0.036000,0.024245,0.035230
150,0.654608,0.657018,0.036000,0.034257,0.008269,0.030457
160,0.654403,0.657018,0.029500,0.037549,0.025437,0.038205
170,0.654477,0.657018,0.024500,0.033273,0.013673,0.032624
180,0.654484,0.657018,0.039500,0.039365,0.024922,0.039685
190,0.654756,0.657018,0.037000,0.035704,0.023176,0.035521
200,0.654396,0.657018,0.044500,0.038290,0.024392,0.037802
210,0.654060,0.657018,0.035000,0.039031,0.021461,0.037278
220,0.654233,0.657018,0.034000,0.039373,0.013657,0.036840
230,0.654253,0.657018,0.036500,0.038900,0.017478,0.036766
240,0.654371,0.657018,0.028500,0.036057,0.023690,0.035695
250,0.654499,0.657018,0.036500,0.037727,0.017910,0.035002
260,0.654096,0.657018,0.040500,0.040129,0.028082,0.039464
270,0.654240,0.657018,0.043000,0.038637,0.025233,0.039166
280,0.654248,0.657018,0.030000,0.033967,0.017176,0.031848
290,0.654325,0.657018,0.034500,0.035739,0.016245,0.033844
300,0.654863,0.657018,0.021000,0.028955,0.014686,0.026658
310,0.654841,0.657018,0.033500,0.033841,0.020237,0.032227
320,0.654401,0.657018,0.037000,0.037553,0.022384,0.036351
330,0.654405,0.657018,0.034500,0.032843,0.018449,0.031999
340,0.653769,0.657018,0.038500,0.041959,0.025902,0.041667
350,0.653929,0.657018,0.036000,0.040153,0.024180,0.039587
360,0.654617,0.657018,0.032500,0.031471,0.024506,0.030906
370,0.654345,0.657018,0.032000,0.034798,0.023943,0.033538
380,0.654174,0.657018,0.035000,0.037273,0.019535,0.035258
390,0.654120,0.657018,0.022000,0.037969,0.018041,0.035363
400,0.653978,0.657018,0.036500,0.037120,0.017045,0.034588
410,0.654234,0.657018,0.027500,0.037055,0.023567,0.035817
420,0.654001,0.657018,0.044000,0.042565,0.025053,0.042320
430,0.653760,0.657018,0.047000,0.046239,0.035053,0.046597
440,0.654210,0.657018,0.053500,0.051904,0.024139,0.051046
450,0.654424,0.657018,0.039500,0.038057,0.026220,0.038305
460,0.654538,0.657018,0.035000,0.038457,0.022882,0.037362
470,0.654016,0.657018,0.038000,0.038469,0.026400,0.038103
480,0.654275,0.657018,0.028500,0.034420,0.019771,0.032836
490,0.654631,0.657018,0.029000,0.035169,0.010792,0.032398
500,0.654347,0.657018,0.037500,0.037316,0.017453,0.034806
