generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.516523,0.559586,0.461500,0.000000,0.499829,0.499080
10,0.575164,0.631546,0.385500,0.201353,0.332988,0.425618
20,0.640517,0.652897,0.159500,0.138547,0.132343,0.173169
30,0.650857,0.655830,0.095000,0.085724,0.061584,0.098667
40,0.653504,0.656437,0.070500,0.060198,0.050000,0.069674
50,0.654017,0.656970,0.060500,0.056533,0.036294,0.061388
60,0.654149,0.656970,0.058000,0.047369,0.039984,0.052467
70,0.654455,0.657018,0.033500,0.041288,0.029486,0.042322
80,0.654588,0.657018,0.035000,0.034369,0.020253,0.035645
90,0.654677,0.657018,0.029000,0.038261,0.016122,0.035313
100,0.654100,0.657018,0.030000,0.034941,0.017396,0.033233
110,0.654501,0.657018,0.042500,0.035424,0.023869,0.034704
120,0.654291,0.657018,0.030500,0.038129,0.028514,0.037759
130,0.654188,0.657018,0.044000,0.041414,0.021992,0.038885
140,0.654617,0.657018,0.038000,0.034251,0.023665,0.033504
150,0.654239,0.657018,0.037500,0.041629,0.023069,0.039448
160,0.654462,0.657018,0.036500,0.037235,0.020041,0.037974
170,0.653812,0.657018,0.038500,0.041455,0.021731,0.039995
180,0.654288,0.657018,0.039500,0.039198,0.019567,0.037785
190,0.654246,0.657018,0.047500,0.041429,0.022939,0.039416
200,0.654371,0.657018,0.041500,0.039614,0.027576,0.041799
210,0.654023,0.657018,0.038000,0.043798,0.032669,0.043843
220,0.654637,0.657018,0.025000,0.036604,0.013576,0.033045
230,0.654335,0.657018,0.038000,0.034092,0.019331,0.031882
240,0.654236,0.657018,0.031500,0.035898,0.023624,0.035027
250,0.654072,0.657018,0.032500,0.041312,0.020220,0.038514
260,0.654433,0.657018,0.035500,0.034927,0.025559,0.035531
270,0.654444,0.657018,0.041000,0.034349,0.020727,0.033746
280,0.654210,0.657018,0.033500,0.036510,0.010457,0.033790
290,0.654436,0.657018,0.028500,0.036592,0.021755,0.035862
300,0.654072,0.657018,0.035500,0.038276,0.014318,0.036341
310,0.654085,0.657018,0.031500,0.037802,0.025755,0.036360
320,0.654479,0.657018,0.033000,0.038657,0.017273,0.036079
330,0.653651,0.657018,0.043500,0.045680,0.018710,0.043522
340,0.654292,0.657018,0.039000,0.044678,0.019747,0.042267
350,0.654321,0.657018,0.029000,0.043051,0.019731,0.042173
360,0.654561,0.657018,0.033000,0.039255,0.018131,0.037550
370,0.654250,0.657018,0.028500,0.039543,0.021363,0.038286
380,0.654576,0.657018,0.036500,0.034978,0.028122,0.034310
390,0.654067,0.657018,0.038000,0.041227,0.024857,0.039014
400,0.654399,0.657018,0.036000,0.035000,0.024629,0.034014
410,0.654120,0.657018,0.032000,0.033898,0.020171,0.032114
420,0.654554,0.657018,0.024500,0.031090,0.013771,0.029257
430,0.654559,0.657018,0.037500,0.035790,0.021771,0.035227
440,0.654238,0.657018,0.045500,0.038898,0.028743,0.039149
450,0.654053,0.657018,0.043500,0.044902,0.021951,0.044456
460,0.654207,0.657018,0.041500,0.043276,0.019682,0.045227
470,0.654345,0.657018,0.041000,0.040880,0.022588,0.042797
480,0.654459,0.657018,0.037500,0.035149,0.016294,0.033572
490,0.654491,0.657018,0.029500,0.036569,0.023053,0.036740
500,0.654323,0.657018,0.030500,0.032292,0.018980,0.030307
