generation,meanFitness,bestFitness,diversity
0,0.5155326356203674,0.5696744364609575,0.5030000000000001
10,0.6146321423669427,0.6433291421990012,0.3605
20,0.6537857116081248,0.6684716888464121,0.17550000000000002
30,0.6632670849878616,0.670763885037717,0.11450000000000002
40,0.6658611808194741,0.6710585688429185,8.550000000000003e-2
50,0.6656970695268275,0.6711052787609013,5.450000000000001e-2
60,0.6662984709070947,0.6711052787609013,4.5500000000000006e-2
70,0.6662976272691917,0.6711052787609013,4.850000000000002e-2
80,0.6665622340430241,0.6711052787609013,5.05e-2
90,0.6667774754502608,0.6711052787609013,5.650000000000003e-2
100,0.6663340395667703,0.6711052787609013,5.1500000000000004e-2
110,0.6660456599794218,0.6711052787609013,4.400000000000002e-2
120,0.6668444113523246,0.6711052787609013,4.5000000000000005e-2
130,0.6666416833897851,0.6711052787609013,4.8000000000000015e-2
140,0.6664609945626379,0.6711052787609013,4.8500000000000015e-2
150,0.6668460224329645,0.6711052787609013,3.400000000000001e-2
160,0.6661877494181422,0.6711052787609013,5.000000000000001e-2
170,0.6663071260569977,0.6711052787609013,3.9500000000000014e-2
180,0.6661291526907456,0.6711052787609013,4.8e-2
190,0.6669508828077139,0.6711052787609013,4.1000000000000016e-2
200,0.6664525156844091,0.6711052787609013,4.0000000000000015e-2
210,0.6659017573700734,0.6711052787609013,6.200000000000001e-2
220,0.6668009941485654,0.6711052787609013,4.1500000000000016e-2
230,0.6668923184446122,0.6711052787609013,4.300000000000002e-2
240,0.6667094848928632,0.6711052787609013,3.35e-2
250,0.6666939184727664,0.6711052787609013,4.850000000000001e-2
260,0.6663675863499803,0.6711052787609013,4.6000000000000006e-2
270,0.666407865319448,0.6711052787609013,4.450000000000001e-2
280,0.6666821062516664,0.6711052787609013,4.500000000000001e-2
290,0.6661968463579329,0.6711052787609013,4.350000000000002e-2
300,0.6664313198861244,0.6711052787609013,4.500000000000002e-2
310,0.6663339986898315,0.6711052787609013,5.050000000000001e-2
320,0.6667094060651787,0.6711052787609013,5.350000000000001e-2
330,0.6663800995664145,0.6711052787609013,5.0500000000000024e-2
340,0.666538158834562,0.6711052787609013,5.7500000000000016e-2
350,0.6661887880919274,0.6711052787609013,5.750000000000003e-2
360,0.6665160130177283,0.6711052787609013,4.800000000000001e-2
370,0.666193480050658,0.6711052787609013,5.300000000000001e-2
380,0.6663620233506531,0.6711052787609013,4.8000000000000015e-2
390,0.6668430535690513,0.6711052787609013,4.600000000000002e-2
400,0.666852564869299,0.6711052787609013,4.050000000000001e-2
410,0.6658522535114721,0.6711052787609013,5.0500000000000024e-2
420,0.6664868793103663,0.6711052787609013,4.800000000000001e-2
430,0.6668308784748185,0.6711052787609013,5.000000000000001e-2
440,0.6667052895901797,0.6711052787609013,4.600000000000002e-2
450,0.6666901488682007,0.6711052787609013,4.750000000000001e-2
460,0.6669496449590834,0.6711052787609013,4.25e-2
470,0.6666055822851965,0.6711052787609013,4.3500000000000004e-2
480,0.6665509391882813,0.6711052787609013,4.3500000000000004e-2
490,0.6665951337058111,0.6711052787609013,5.3500000000000006e-2
500,0.666635627682482,0.6711052787609013,4.700000000000001e-2
