generation,meanFitness,bestFitness,diversity
0,0.494100758447924,0.5779193908056592,0.5
10,0.551381388306571,0.6207075452616758,0.47450000000000003
20,0.6100181512810466,0.6791343208103906,0.3559999999999999
30,0.6549959644455897,0.7249406843365708,0.3925
40,0.6831221656527743,0.7284839619198177,0.3645
50,0.6977731312528244,0.7345798094055409,0.31149999999999994
60,0.7091913562838369,0.7413867487263265,0.3155
70,0.7086845086005585,0.7498770001109771,0.32799999999999996
80,0.7186963623652189,0.7498775861895335,0.2919999999999999
90,0.7145345989505223,0.7516589231729283,0.2595
100,0.7219461967832481,0.7516589231729283,0.181
110,0.7205926145327912,0.7498775861895335,0.288
120,0.7232058766219741,0.7507716685721323,0.30449999999999994
130,0.7246779554395044,0.751292210954772,0.2975
140,0.7221701113480627,0.7547463844705797,0.23149999999999998
150,0.7252237535836313,0.7560730279051299,0.193
160,0.724176559019618,0.7560730279051299,0.25849999999999995
170,0.725473551730962,0.7560730279051299,0.28900000000000003
180,0.7250915724012171,0.7584914085307812,0.304
190,0.7239811930930199,0.75464694969679,0.23550000000000004
200,0.7248574452311758,0.75464694969679,0.23200000000000004
210,0.7262068371766144,0.7584914085307812,0.21949999999999997
220,0.7233878943336203,0.7566582995047878,0.2415
230,0.7269642054070802,0.7616403136996541,0.24650000000000002
240,0.7274568505288326,0.7634734227256476,0.33000000000000007
250,0.7294575935027113,0.7634734227256476,0.24
260,0.7295002650425089,0.7634734227256476,0.2740000000000001
270,0.727734311255918,0.7634734227256476,0.2805
280,0.7279556054917588,0.7634734227256476,0.328
290,0.7231802157537652,0.7634734227256476,0.288
300,0.7165389158609089,0.7634734227256476,0.29700000000000004
310,0.7202839311010267,0.7634734227256476,0.3255
320,0.7298442987202641,0.7634734227256476,0.23199999999999998
330,0.7258897783582791,0.7634734227256476,0.2810000000000001
340,0.7296819761336512,0.7634734227256476,0.3289999999999999
350,0.7293734961281311,0.7634734227256476,0.2829999999999999
360,0.7313100289678257,0.7634734227256476,0.231
370,0.7232922773184132,0.764888047490886,0.2849999999999999
380,0.7212419361940734,0.764888047490886,0.28500000000000003
390,0.7305960912760524,0.7634734227256476,0.3275
400,0.733330573772237,0.7634734227256476,0.2045
410,0.7266404418757348,0.7634734227256476,0.2875
420,0.73200333133753,0.7634734227256476,0.27749999999999997
430,0.7364453161810478,0.7634734227256476,0.27649999999999997
440,0.7355275235687302,0.7629380982456285,0.253
450,0.7380509703177558,0.7646354211295151,0.20149999999999996
460,0.7360905784592948,0.7646354211295151,0.31100000000000005
470,0.7376882081501848,0.7646354211295151,0.3025
480,0.7367151792527256,0.7646354211295151,0.2165
490,0.7371965201311762,0.7646354211295151,0.2395
500,0.7393716267743092,0.7646354211295151,0.26999999999999996
