generation,meanFitness,bestFitness,diversity
0,0.5143189641807796,0.5653920198062281,0.515
10,0.617876992674057,0.6418758272805998,0.34900000000000003
20,0.6554051870006355,0.666135686255499,0.179
30,0.6627911035825613,0.6703402870015553,0.11449999999999998
40,0.6655969327465122,0.6710585688429185,7.800000000000003e-2
50,0.6666631083271202,0.6711052787609013,5.550000000000003e-2
60,0.666264468616819,0.6711052787609013,4.250000000000002e-2
70,0.6667493889391629,0.6711052787609013,4.0500000000000015e-2
80,0.6661424115980742,0.6711052787609013,4.900000000000001e-2
90,0.6666513262793562,0.6711052787609013,4.25e-2
100,0.6664525344262107,0.6711052787609013,5.350000000000003e-2
110,0.6666820445665423,0.6711052787609013,4.300000000000002e-2
120,0.6663996833876635,0.6711052787609013,4.650000000000001e-2
130,0.6665029011648368,0.6711052787609013,4.700000000000002e-2
140,0.666197335203225,0.6711052787609013,4.600000000000002e-2
150,0.6665682478841471,0.6711052787609013,4.500000000000002e-2
160,0.6665294989880448,0.6711052787609013,5.450000000000001e-2
170,0.6667072913518765,0.6711052787609013,4.100000000000001e-2
180,0.6663911006581302,0.6711052787609013,4.800000000000002e-2
190,0.6662299944201376,0.6711052787609013,4.300000000000002e-2
200,0.6664775754565371,0.6711052787609013,4.650000000000002e-2
210,0.6667923899913895,0.6711052787609013,4.050000000000001e-2
220,0.6667468550943922,0.6711052787609013,4.800000000000001e-2
230,0.6663686249275216,0.6711052787609013,4.0500000000000015e-2
240,0.6662114805491735,0.6711052787609013,4.2000000000000016e-2
250,0.6664513125069174,0.6711052787609013,4.6000000000000006e-2
260,0.666339284722366,0.6711052787609013,4.0000000000000015e-2
270,0.6664851707197793,0.6711052787609013,4.6500000000000014e-2
280,0.6663112331486549,0.6711052787609013,4.9e-2
290,0.6664630496507604,0.6711052787609013,4.500000000000002e-2
300,0.6672019725907606,0.6711052787609013,4.5500000000000006e-2
310,0.6668866732184306,0.6711052787609013,4.350000000000001e-2
320,0.666776295849903,0.6711052787609013,5.050000000000001e-2
330,0.6668877600311592,0.6711052787609013,4.1000000000000016e-2
340,0.6665973897748235,0.6711052787609013,3.450000000000001e-2
350,0.6666036893133779,0.6711052787609013,3.900000000000001e-2
360,0.6664220750684752,0.6711052787609013,3.6000000000000004e-2
370,0.666671444240935,0.6711052787609013,4.0500000000000015e-2
380,0.6668727687016859,0.6711052787609013,4.1500000000000016e-2
390,0.6664639422296745,0.6711052787609013,4.6000000000000006e-2
400,0.6661616207416929,0.6711052787609013,5.1500000000000004e-2
410,0.666287850563336,0.6711052787609013,4.350000000000002e-2
420,0.6663478312670478,0.6711052787609013,5.100000000000001e-2
430,0.6660906742953787,0.6711052787609013,5.05e-2
440,0.6666151834436148,0.6711052787609013,4.5000000000000005e-2
450,0.6665246120551244,0.6711052787609013,3.850000000000001e-2
460,0.6661512085594563,0.6711052787609013,5.5500000000000015e-2
470,0.6665454693054762,0.6711052787609013,4.300000000000002e-2
480,0.6664934188111511,0.6711052787609013,4.350000000000002e-2
490,0.6664247805046748,0.6711052787609013,3.750000000000001e-2
500,0.6662495525875954,0.6711052787609013,4.0000000000000015e-2
