generation,meanFitness,bestFitness,diversity
0,0.5007895348519376,0.5801927486125468,0.493
10,0.5425046229482716,0.6421780396374085,0.47400000000000003
20,0.5867019954862137,0.679931881017352,0.4305
30,0.6163376282040544,0.6946242869721949,0.37949999999999995
40,0.6455920208624453,0.7200667347962607,0.409
50,0.6758616503466018,0.7482621251563196,0.33499999999999996
60,0.6833400685580118,0.7493900895099034,0.2750000000000001
70,0.6876967672177972,0.7493900895099034,0.377
80,0.6918849616018511,0.7493900895099034,0.38900000000000007
90,0.696053793864865,0.7493900895099034,0.3235
100,0.6977393233989716,0.7493900895099034,0.323
110,0.6984301676068638,0.7493900895099034,0.3595
120,0.6989073352552663,0.7493900895099034,0.37900000000000006
130,0.6999316645886633,0.7483622254012403,0.376
140,0.6962080257954781,0.7519211329426869,0.3505
150,0.695219671249018,0.7519211329426869,0.2685
160,0.698344069158318,0.7519211329426869,0.351
170,0.6919588113821774,0.7519211329426869,0.2815
180,0.7045172249667008,0.7519211329426869,0.3105
190,0.7075795883783512,0.7519211329426869,0.308
200,0.7082306692778048,0.7470121433312842,0.275
210,0.709303460882733,0.7519211329426869,0.194
220,0.7046946083078461,0.7477399092712248,0.348
230,0.7038138473888153,0.7519211329426869,0.1665
240,0.7088694770398151,0.7519211329426869,0.16449999999999995
250,0.710480828423171,0.7519211329426869,0.23749999999999996
260,0.7118393703230166,0.7519211329426869,0.2445
270,0.7108917595825127,0.7504107606683575,0.13999999999999999
280,0.7075969033310976,0.7464670825759165,0.22400000000000003
290,0.7050678187821853,0.7464670825759165,0.21149999999999997
300,0.7030461018510684,0.7464670825759165,0.161
310,0.7102426894947896,0.7464670825759165,0.157
320,0.7138968986761249,0.7464670825759165,0.11450000000000002
330,0.7161106781108679,0.7464670825759165,0.16049999999999998
340,0.7124361329861181,0.7487484790898781,0.1785
350,0.7121085762282843,0.7515197626800041,0.128
360,0.7117621603303509,0.7464670825759165,0.1255
370,0.709583306548994,0.7464670825759165,0.20950000000000002
380,0.7098224114315976,0.7464670825759165,0.194
390,0.7064445279920379,0.7464670825759165,0.18450000000000005
400,0.7074230038831151,0.7487484790898781,0.1605
410,0.7118687060162039,0.7515197626800041,0.1705
420,0.7139366682563738,0.7515197626800041,0.2065
430,0.7131411697261221,0.7547846849621189,0.17950000000000002
440,0.7105768720604081,0.7487484790898781,0.1805
450,0.7092534708818744,0.7584660027208318,0.20049999999999998
460,0.7138957829590324,0.7517696254519596,0.15850000000000003
470,0.7134827911933977,0.7592757524012487,0.20500000000000002
480,0.7122665863644904,0.7592757524012487,0.19749999999999995
490,0.713918469081115,0.7586103195109852,0.18
500,0.7159325300160898,0.7586103195109852,0.16849999999999998
