generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.510400,0.590000,0.446500,0.000000,0.499657,0.491680
10,0.663800,0.890000,0.336500,0.168553,0.315673,0.429416
20,0.826000,0.980000,0.262000,0.155851,0.150408,0.282067
30,0.920720,1.000000,0.140000,0.103359,0.062237,0.143625
40,0.969480,1.000000,0.067500,0.051788,0.024204,0.058875
50,0.982920,1.000000,0.038000,0.033614,0.012555,0.033502
60,0.982240,1.000000,0.035500,0.039790,0.012335,0.034880
70,0.984360,1.000000,0.034000,0.035641,0.008351,0.030821
80,0.984000,1.000000,0.028500,0.036004,0.011102,0.031530
90,0.986080,1.000000,0.030500,0.030863,0.012220,0.027485
100,0.981400,1.000000,0.038000,0.039973,0.019363,0.036518
110,0.985760,1.000000,0.025000,0.031233,0.013518,0.028065
120,0.984920,1.000000,0.034000,0.033059,0.014106,0.029652
130,0.984280,1.000000,0.030000,0.035951,0.007551,0.030881
140,0.984280,1.000000,0.030500,0.035127,0.012286,0.030988
150,0.985040,1.000000,0.030500,0.033733,0.010702,0.029486
160,0.984800,1.000000,0.032000,0.033633,0.014122,0.029942
170,0.984520,1.000000,0.032000,0.034061,0.013820,0.030521
180,0.984200,1.000000,0.028500,0.034863,0.013437,0.031134
190,0.983880,1.000000,0.028000,0.036082,0.013004,0.031725
200,0.985360,1.000000,0.027500,0.033212,0.009518,0.028858
210,0.984880,1.000000,0.027000,0.034067,0.009167,0.029802
220,0.985000,1.000000,0.029500,0.033624,0.009918,0.029506
230,0.982320,1.000000,0.028000,0.038949,0.014571,0.034734
240,0.984400,1.000000,0.032000,0.034416,0.014155,0.030762
250,0.984600,1.000000,0.031500,0.034876,0.010367,0.030326
260,0.984240,1.000000,0.025500,0.036302,0.007935,0.031039
270,0.985800,1.000000,0.026500,0.030835,0.015053,0.028012
280,0.984560,1.000000,0.029000,0.034904,0.009135,0.030373
290,0.985240,1.000000,0.030000,0.032745,0.012653,0.029122
300,0.982720,1.000000,0.030000,0.038235,0.014620,0.033984
310,0.983440,1.000000,0.027500,0.036327,0.015004,0.032523
320,0.985080,1.000000,0.025500,0.031937,0.018155,0.029392
330,0.983440,1.000000,0.027000,0.037763,0.009584,0.032647
340,0.985120,1.000000,0.031000,0.034024,0.008735,0.029298
350,0.983360,1.000000,0.030000,0.037912,0.008367,0.032719
360,0.981480,1.000000,0.043000,0.040790,0.011886,0.036296
370,0.983680,1.000000,0.022000,0.035863,0.015355,0.032122
380,0.983120,1.000000,0.038500,0.037090,0.014335,0.033166
390,0.984600,1.000000,0.035500,0.034133,0.012718,0.030336
400,0.983720,1.000000,0.030000,0.036257,0.012873,0.032007
410,0.983320,1.000000,0.036500,0.036794,0.014841,0.032865
420,0.984880,1.000000,0.025500,0.032010,0.019094,0.029777
430,0.981880,1.000000,0.034500,0.039990,0.015053,0.035650
440,0.983000,1.000000,0.041500,0.038059,0.012735,0.033461
450,0.985240,1.000000,0.034000,0.033398,0.010318,0.029077
460,0.984600,1.000000,0.032000,0.035010,0.009535,0.030340
470,0.985480,1.000000,0.026000,0.032590,0.011118,0.028610
480,0.983360,1.000000,0.025500,0.037159,0.012751,0.032759
490,0.983520,1.000000,0.025000,0.036537,0.013837,0.032425
500,0.986200,1.000000,0.025500,0.032539,0.004302,0.027278
