generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.502000,0.590000,0.394500,0.000000,0.497698,0.515920
10,0.655880,0.830000,0.428500,0.166608,0.326637,0.441386
20,0.818000,0.950000,0.276500,0.153418,0.175698,0.298938
30,0.928000,1.000000,0.121500,0.100555,0.057535,0.131193
40,0.972840,1.000000,0.047500,0.049402,0.021078,0.052849
50,0.984200,1.000000,0.033500,0.034778,0.014253,0.031126
60,0.986200,1.000000,0.027000,0.029678,0.016204,0.027231
70,0.986720,1.000000,0.028500,0.029816,0.010351,0.026214
80,0.982680,1.000000,0.033500,0.038241,0.014686,0.034030
90,0.985440,1.000000,0.024000,0.032857,0.010351,0.028717
100,0.983920,1.000000,0.026500,0.036259,0.011453,0.031628
110,0.984000,1.000000,0.034000,0.036531,0.009518,0.031511
120,0.982400,1.000000,0.029000,0.038212,0.017453,0.034598
130,0.981600,1.000000,0.039500,0.041343,0.012506,0.036174
140,0.985960,1.000000,0.025000,0.030910,0.013118,0.027718
150,0.984440,1.000000,0.023500,0.034702,0.013086,0.030647
160,0.983680,1.000000,0.031000,0.037241,0.007951,0.032150
170,0.984800,1.000000,0.027000,0.034329,0.010669,0.029960
180,0.986200,1.000000,0.022000,0.030678,0.012073,0.027222
190,0.985840,1.000000,0.028500,0.032596,0.007151,0.027910
200,0.984000,1.000000,0.023500,0.036684,0.008351,0.031551
210,0.985520,1.000000,0.030000,0.032137,0.012269,0.028527
220,0.984360,1.000000,0.033000,0.035169,0.011102,0.030808
230,0.983160,1.000000,0.028500,0.037820,0.012302,0.033135
240,0.983880,1.000000,0.038500,0.035800,0.012335,0.031747
250,0.984120,1.000000,0.028000,0.035467,0.012718,0.031231
260,0.984320,1.000000,0.026000,0.034571,0.014286,0.030840
270,0.985520,1.000000,0.026500,0.032633,0.009567,0.028474
280,0.982640,1.000000,0.031000,0.037573,0.017592,0.034157
290,0.986760,1.000000,0.031000,0.030367,0.007518,0.026135
300,0.984360,1.000000,0.022500,0.035847,0.007902,0.030866
310,0.984600,1.000000,0.033500,0.034541,0.011069,0.030349
320,0.985000,1.000000,0.031000,0.033473,0.012237,0.029563
330,0.985240,1.000000,0.032000,0.033578,0.009518,0.029046
340,0.984960,1.000000,0.027000,0.033359,0.011918,0.029573
350,0.983200,1.000000,0.033500,0.037529,0.011551,0.032957
360,0.982360,1.000000,0.032000,0.039306,0.012873,0.034738
370,0.983400,1.000000,0.035500,0.036647,0.014220,0.032632
380,0.985360,1.000000,0.031000,0.032878,0.011102,0.028887
390,0.983520,1.000000,0.042500,0.037014,0.009886,0.032413
400,0.984600,1.000000,0.030500,0.033510,0.016090,0.030334
410,0.986560,1.000000,0.026000,0.030906,0.007951,0.026526
420,0.985120,1.000000,0.028000,0.033886,0.009551,0.029350
430,0.983960,1.000000,0.035500,0.036914,0.007551,0.031584
440,0.982920,1.000000,0.032500,0.038378,0.011837,0.033586
450,0.983440,1.000000,0.026500,0.037633,0.010286,0.032603
460,0.985240,1.000000,0.034000,0.031790,0.016555,0.029137
470,0.985080,1.000000,0.030500,0.032506,0.015208,0.029406
480,0.986280,1.000000,0.026000,0.031108,0.008686,0.027091
490,0.983720,1.000000,0.034000,0.035545,0.015853,0.032071
500,0.984760,1.000000,0.033500,0.034067,0.011820,0.030037
