generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.470960,0.610000,0.489500,0.000000,0.502139,0.491480
10,0.636640,0.860000,0.395000,0.168522,0.335804,0.458990
20,0.800480,0.960000,0.294500,0.153745,0.179535,0.312454
30,0.905600,0.990000,0.138000,0.101186,0.076580,0.169058
40,0.961920,1.000000,0.075000,0.059784,0.036098,0.072592
50,0.979040,1.000000,0.044500,0.043818,0.016073,0.041042
60,0.984320,1.000000,0.030500,0.034282,0.014531,0.030866
70,0.983760,1.000000,0.026000,0.036551,0.011086,0.031994
80,0.986640,1.000000,0.023000,0.031027,0.006735,0.026396
90,0.984280,1.000000,0.033500,0.035318,0.011502,0.030910
100,0.982720,1.000000,0.030500,0.039473,0.008784,0.033964
110,0.984320,1.000000,0.035000,0.034669,0.014188,0.030938
120,0.983360,1.000000,0.032000,0.038212,0.008735,0.032772
130,0.984720,1.000000,0.027000,0.034586,0.010702,0.030114
140,0.982360,1.000000,0.036500,0.038531,0.016824,0.034654
150,0.982840,1.000000,0.040500,0.037586,0.015804,0.033780
160,0.984240,1.000000,0.025500,0.035296,0.011518,0.031079
170,0.983880,1.000000,0.034500,0.034863,0.016490,0.031742
180,0.984760,1.000000,0.027500,0.033751,0.013053,0.030054
190,0.982560,1.000000,0.027500,0.039014,0.011535,0.034274
200,0.982880,1.000000,0.041500,0.038535,0.011053,0.033694
210,0.981240,1.000000,0.031000,0.042467,0.009518,0.036831
220,0.983760,1.000000,0.032500,0.036341,0.013053,0.031932
230,0.985160,1.000000,0.038500,0.033657,0.009951,0.029275
240,0.985120,1.000000,0.032000,0.032869,0.013420,0.029322
250,0.984480,1.000000,0.031000,0.034818,0.012367,0.030564
260,0.985800,1.000000,0.024500,0.032543,0.008384,0.028030
270,0.984640,1.000000,0.035500,0.034524,0.010735,0.030259
280,0.982760,1.000000,0.036500,0.037357,0.017388,0.033920
290,0.982640,1.000000,0.034500,0.036904,0.019992,0.034125
300,0.985240,1.000000,0.033500,0.032947,0.011518,0.029097
310,0.984400,1.000000,0.022000,0.035002,0.009951,0.030770
320,0.985160,1.000000,0.035500,0.033533,0.009567,0.029226
330,0.984680,1.000000,0.030500,0.035547,0.006751,0.030166
340,0.984880,1.000000,0.035000,0.035069,0.006367,0.029846
350,0.983480,1.000000,0.038500,0.036720,0.012637,0.032485
360,0.985320,1.000000,0.029000,0.032900,0.011167,0.028954
370,0.984200,1.000000,0.035000,0.035476,0.011118,0.031121
380,0.983880,1.000000,0.033500,0.036345,0.010253,0.031762
390,0.984800,1.000000,0.026000,0.035259,0.007551,0.029948
400,0.986160,1.000000,0.030000,0.031737,0.008335,0.027328
410,0.984800,1.000000,0.028500,0.033929,0.012253,0.029962
420,0.985240,1.000000,0.030500,0.032780,0.012269,0.029078
430,0.983680,1.000000,0.028000,0.036663,0.012155,0.032114
440,0.985440,1.000000,0.025000,0.033608,0.007167,0.028701
450,0.985680,1.000000,0.032000,0.032396,0.010253,0.028252
460,0.984560,1.000000,0.025500,0.035522,0.007951,0.030422
470,0.984320,1.000000,0.027000,0.034045,0.015820,0.030873
480,0.984560,1.000000,0.036500,0.034614,0.010784,0.030361
490,0.984560,1.000000,0.027000,0.034659,0.010669,0.030364
500,0.982760,1.000000,0.030000,0.037855,0.014873,0.033858
