generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.494800,0.650000,0.359500,0.000000,0.497910,0.507240
10,0.643840,0.830000,0.417500,0.166794,0.343176,0.445002
20,0.811120,0.970000,0.236500,0.161906,0.180114,0.304349
30,0.912560,1.000000,0.160000,0.102792,0.072882,0.159890
40,0.966800,1.000000,0.056000,0.055251,0.021347,0.063830
50,0.976720,1.000000,0.052500,0.041014,0.022016,0.045256
60,0.982240,1.000000,0.036500,0.039465,0.013388,0.034906
70,0.983560,1.000000,0.035000,0.036761,0.012571,0.032349
80,0.983600,1.000000,0.033500,0.036520,0.012955,0.032276
90,0.985120,1.000000,0.037000,0.032773,0.013641,0.029363
100,0.984960,1.000000,0.023000,0.034437,0.008735,0.029661
110,0.984200,1.000000,0.032500,0.036216,0.008400,0.031134
120,0.983880,1.000000,0.032500,0.035886,0.011551,0.031762
130,0.984680,1.000000,0.022500,0.034933,0.008735,0.030218
140,0.984080,1.000000,0.030500,0.034698,0.015771,0.031374
150,0.983000,1.000000,0.026500,0.038094,0.012253,0.033386
160,0.985560,1.000000,0.027500,0.032931,0.008335,0.028442
170,0.985000,1.000000,0.032000,0.033129,0.013453,0.029587
180,0.985520,1.000000,0.026500,0.031847,0.013690,0.028522
190,0.984240,1.000000,0.029000,0.035610,0.010702,0.031044
200,0.985200,1.000000,0.024500,0.033153,0.010735,0.029184
210,0.984320,1.000000,0.034500,0.034898,0.012686,0.030866
220,0.984240,1.000000,0.022000,0.035771,0.010302,0.031025
230,0.982360,1.000000,0.036500,0.038606,0.016571,0.034684
240,0.985000,1.000000,0.032500,0.032994,0.013502,0.029566
250,0.986080,1.000000,0.022000,0.031753,0.009167,0.027482
260,0.983720,1.000000,0.029000,0.036837,0.009135,0.032106
270,0.985080,1.000000,0.034000,0.033029,0.013118,0.029435
280,0.982360,1.000000,0.028000,0.038704,0.015755,0.034637
290,0.984000,1.000000,0.028500,0.035565,0.013086,0.031453
300,0.982640,1.000000,0.035500,0.036239,0.022963,0.034120
310,0.984120,1.000000,0.033500,0.036443,0.008669,0.031309
320,0.984800,1.000000,0.026500,0.034529,0.009902,0.029959
330,0.984160,1.000000,0.035500,0.034741,0.015143,0.031157
340,0.983480,1.000000,0.034500,0.037773,0.008751,0.032529
350,0.987120,1.000000,0.027500,0.028739,0.011118,0.025430
360,0.985960,1.000000,0.031500,0.031647,0.009535,0.027678
370,0.985920,1.000000,0.032500,0.031229,0.011918,0.027797
380,0.984520,1.000000,0.032500,0.033829,0.015339,0.030526
390,0.983640,1.000000,0.040000,0.036606,0.010122,0.032186
400,0.983920,1.000000,0.031500,0.035488,0.013771,0.031631
410,0.982480,1.000000,0.033500,0.038598,0.013167,0.034455
420,0.983400,1.000000,0.032500,0.035684,0.018057,0.032670
430,0.986000,1.000000,0.026500,0.031965,0.008367,0.027586
440,0.982800,1.000000,0.033500,0.037627,0.015355,0.033794
450,0.982360,1.000000,0.026000,0.039937,0.010286,0.034698
460,0.985240,1.000000,0.031500,0.034022,0.007951,0.029102
470,0.983720,1.000000,0.031500,0.036751,0.009886,0.032042
480,0.983040,1.000000,0.039000,0.037467,0.014588,0.033350
490,0.984800,1.000000,0.026500,0.034035,0.011518,0.029946
500,0.986320,1.000000,0.024000,0.031041,0.009453,0.027003
