generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.510240,0.610000,0.374500,0.000000,0.503118,0.500440
10,0.663640,0.860000,0.336000,0.163188,0.339698,0.436906
20,0.816760,0.970000,0.287000,0.148400,0.176155,0.287862
30,0.910760,1.000000,0.149500,0.107906,0.072563,0.159426
40,0.964480,1.000000,0.070500,0.065820,0.022841,0.068824
50,0.981080,1.000000,0.037000,0.041431,0.015722,0.037118
60,0.984120,1.000000,0.030500,0.035445,0.012139,0.031232
70,0.986200,1.000000,0.022000,0.032078,0.006751,0.027220
80,0.984440,1.000000,0.029500,0.034567,0.012335,0.030592
90,0.985560,1.000000,0.027500,0.032767,0.008384,0.028418
100,0.983160,1.000000,0.037000,0.037439,0.012735,0.033188
110,0.983080,1.000000,0.040500,0.038645,0.009167,0.033281
120,0.983240,1.000000,0.034000,0.037161,0.013437,0.032961
130,0.982800,1.000000,0.038000,0.037369,0.016237,0.033829
140,0.986040,1.000000,0.024000,0.032343,0.006735,0.027546
150,0.985760,1.000000,0.031000,0.031647,0.012220,0.028116
160,0.985760,1.000000,0.029500,0.032520,0.008302,0.028088
170,0.985480,1.000000,0.027000,0.032518,0.012269,0.028602
180,0.984600,1.000000,0.034500,0.034937,0.010237,0.030292
190,0.981040,1.000000,0.033500,0.043108,0.009918,0.037236
200,0.983520,1.000000,0.030000,0.036488,0.013576,0.032355
210,0.985760,1.000000,0.028500,0.032190,0.009135,0.028085
220,0.986280,1.000000,0.024000,0.029439,0.016506,0.027081
230,0.985240,1.000000,0.033000,0.034098,0.007502,0.029120
240,0.985760,1.000000,0.040000,0.032104,0.010686,0.028077
250,0.984400,1.000000,0.029500,0.034322,0.014220,0.030718
260,0.985280,1.000000,0.030000,0.032490,0.013339,0.029007
270,0.984160,1.000000,0.036500,0.036614,0.006767,0.031204
280,0.986360,1.000000,0.025000,0.031082,0.009151,0.026926
290,0.982600,1.000000,0.024500,0.038720,0.014204,0.034202
300,0.985040,1.000000,0.032500,0.033159,0.012522,0.029530
310,0.985480,1.000000,0.024000,0.033753,0.006335,0.028626
320,0.985360,1.000000,0.024500,0.033267,0.009151,0.028886
330,0.985160,1.000000,0.028000,0.032904,0.013469,0.029309
340,0.982640,1.000000,0.034500,0.038169,0.015469,0.034158
350,0.983320,1.000000,0.030500,0.037455,0.011902,0.032762
360,0.985520,1.000000,0.026000,0.032465,0.011086,0.028556
370,0.984280,1.000000,0.025000,0.036924,0.004800,0.031007
380,0.983440,1.000000,0.026000,0.037267,0.011486,0.032558
390,0.985360,1.000000,0.035000,0.032582,0.012286,0.028870
400,0.984560,1.000000,0.022500,0.034673,0.010939,0.030405
410,0.985680,1.000000,0.024500,0.031778,0.012220,0.028264
420,0.983760,1.000000,0.031500,0.035763,0.014939,0.031971
430,0.984800,1.000000,0.026500,0.033822,0.013037,0.029982
440,0.985120,1.000000,0.027000,0.033351,0.011086,0.029360
450,0.984680,1.000000,0.026500,0.033786,0.014237,0.030214
460,0.984000,1.000000,0.031500,0.035259,0.014653,0.031478
470,0.984400,1.000000,0.027500,0.035196,0.010204,0.030708
480,0.984280,1.000000,0.038000,0.036110,0.008351,0.030961
490,0.985280,1.000000,0.026500,0.033200,0.010318,0.029036
500,0.983360,1.000000,0.032500,0.035671,0.018457,0.032762
