generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.528560,0.590000,0.342000,0.000000,0.499053,0.509040
10,0.670520,0.810000,0.459000,0.157680,0.353012,0.448503
20,0.827160,0.950000,0.244000,0.137586,0.181567,0.284769
30,0.916400,1.000000,0.145500,0.085351,0.071837,0.148909
40,0.960680,1.000000,0.081000,0.063480,0.028473,0.074927
50,0.980200,1.000000,0.038500,0.039163,0.017559,0.038508
60,0.979880,1.000000,0.034500,0.040261,0.019992,0.039434
70,0.984960,1.000000,0.033500,0.032769,0.015306,0.029624
80,0.984520,1.000000,0.030500,0.033257,0.016873,0.030479
90,0.984800,1.000000,0.041000,0.034657,0.009567,0.029920
100,0.982560,1.000000,0.039000,0.038851,0.012988,0.034236
110,0.981920,1.000000,0.032000,0.040112,0.013118,0.035561
120,0.983760,1.000000,0.027500,0.036339,0.011837,0.031998
130,0.985640,1.000000,0.024500,0.031822,0.012473,0.028262
140,0.984360,1.000000,0.030500,0.034078,0.015388,0.030748
150,0.983400,1.000000,0.034000,0.037161,0.010318,0.032679
160,0.984960,1.000000,0.036000,0.033504,0.012139,0.029657
170,0.985720,1.000000,0.027500,0.031792,0.012188,0.028170
180,0.985560,1.000000,0.029000,0.033096,0.008767,0.028476
190,0.985640,1.000000,0.036000,0.031680,0.013404,0.028342
200,0.985200,1.000000,0.025000,0.033618,0.009086,0.029225
210,0.984640,1.000000,0.031000,0.033014,0.017673,0.030249
220,0.983160,1.000000,0.034500,0.037822,0.012571,0.033135
230,0.985280,1.000000,0.026500,0.032504,0.012269,0.028998
240,0.985880,1.000000,0.028500,0.032371,0.008318,0.027832
250,0.981160,1.000000,0.038500,0.041816,0.013886,0.036973
260,0.984520,1.000000,0.040000,0.034731,0.010637,0.030534
270,0.986240,1.000000,0.027500,0.031249,0.008751,0.027124
280,0.982760,1.000000,0.029500,0.038535,0.013069,0.033846
290,0.983440,1.000000,0.027500,0.037588,0.010237,0.032609
300,0.985760,1.000000,0.021500,0.032016,0.010302,0.028126
310,0.983440,1.000000,0.030500,0.037582,0.010669,0.032642
320,0.986600,1.000000,0.021000,0.030114,0.009918,0.026431
330,0.983320,1.000000,0.033000,0.036902,0.013069,0.032790
340,0.981920,1.000000,0.048000,0.039388,0.017453,0.035429
350,0.984720,1.000000,0.031500,0.034082,0.011886,0.030047
360,0.984240,1.000000,0.026000,0.034688,0.014620,0.031047
370,0.984840,1.000000,0.032500,0.033492,0.014269,0.029886
380,0.985200,1.000000,0.026500,0.033859,0.008335,0.029223
390,0.985720,1.000000,0.021000,0.032408,0.009069,0.028202
400,0.982840,1.000000,0.034500,0.038212,0.013886,0.033703
410,0.983320,1.000000,0.039000,0.037576,0.011584,0.032782
420,0.983160,1.000000,0.033000,0.037610,0.012490,0.033100
430,0.984800,1.000000,0.031500,0.035245,0.007135,0.029909
440,0.983240,1.000000,0.029000,0.037476,0.011853,0.032940
450,0.983840,1.000000,0.040000,0.036055,0.012155,0.031802
460,0.984920,1.000000,0.032000,0.035402,0.004767,0.029755
470,0.983680,1.000000,0.035500,0.037445,0.008767,0.032086
480,0.983840,1.000000,0.029500,0.036443,0.010735,0.031800
490,0.984400,1.000000,0.030500,0.034482,0.013453,0.030703
500,0.983640,1.000000,0.036500,0.037045,0.009902,0.032118
