generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.448920,0.580000,0.391000,0.000000,0.494196,0.489480
10,0.607240,0.850000,0.373500,0.167561,0.359135,0.453282
20,0.767080,0.960000,0.321500,0.158349,0.201290,0.346532
30,0.882800,0.990000,0.186500,0.117545,0.094963,0.197190
40,0.945960,1.000000,0.093500,0.072278,0.038686,0.098786
50,0.972560,1.000000,0.044000,0.047382,0.017494,0.053223
60,0.981080,1.000000,0.038000,0.042665,0.011502,0.037134
70,0.983640,1.000000,0.035500,0.036176,0.013053,0.032207
80,0.985240,1.000000,0.036500,0.033382,0.010302,0.029068
90,0.982720,1.000000,0.034000,0.039229,0.009551,0.033951
100,0.984960,1.000000,0.031000,0.034669,0.007918,0.029600
110,0.984440,1.000000,0.033000,0.034104,0.014906,0.030626
120,0.984640,1.000000,0.032000,0.035273,0.007967,0.030270
130,0.983960,1.000000,0.037500,0.035967,0.011518,0.031570
140,0.984280,1.000000,0.031500,0.035422,0.010286,0.030998
150,0.985520,1.000000,0.030000,0.032898,0.008735,0.028550
160,0.982760,1.000000,0.031500,0.038396,0.013722,0.033894
170,0.982960,1.000000,0.027500,0.039133,0.008351,0.033557
180,0.984960,1.000000,0.026000,0.034290,0.008718,0.029665
190,0.983960,1.000000,0.028500,0.036098,0.011518,0.031507
200,0.984920,1.000000,0.024000,0.034733,0.007951,0.029694
210,0.984200,1.000000,0.037500,0.036667,0.007167,0.031103
220,0.984960,1.000000,0.029000,0.033416,0.011886,0.029650
230,0.982000,1.000000,0.024500,0.039055,0.016188,0.035330
240,0.982080,1.000000,0.031000,0.039724,0.014506,0.035206
250,0.986200,1.000000,0.031500,0.031629,0.007551,0.027230
260,0.984920,1.000000,0.028500,0.034400,0.008237,0.029716
270,0.985040,1.000000,0.029000,0.034041,0.009502,0.029497
280,0.984640,1.000000,0.026000,0.033235,0.016890,0.030240
290,0.983440,1.000000,0.033500,0.037692,0.009135,0.032523
300,0.983800,1.000000,0.032000,0.035704,0.014171,0.031907
310,0.985840,1.000000,0.028000,0.031018,0.014506,0.027913
320,0.986240,1.000000,0.031000,0.031090,0.009502,0.027136
330,0.986040,1.000000,0.028000,0.030749,0.013469,0.027520
340,0.985000,1.000000,0.023000,0.034188,0.009086,0.029544
350,0.985960,1.000000,0.032500,0.031882,0.009902,0.027701
360,0.986880,1.000000,0.027500,0.029273,0.011037,0.025916
370,0.982920,1.000000,0.031000,0.037045,0.016237,0.033593
380,0.982920,1.000000,0.032500,0.037437,0.016171,0.033612
390,0.983720,1.000000,0.034500,0.037227,0.007902,0.032038
400,0.985440,1.000000,0.030000,0.032461,0.011935,0.028678
410,0.984360,1.000000,0.029500,0.035918,0.008367,0.030820
420,0.983160,1.000000,0.038500,0.037500,0.013453,0.033142
430,0.984280,1.000000,0.028500,0.034892,0.011151,0.030922
440,0.984000,1.000000,0.035000,0.035861,0.012702,0.031488
450,0.984920,1.000000,0.027500,0.033484,0.011837,0.029646
460,0.984280,1.000000,0.039000,0.034973,0.012653,0.030961
470,0.984200,1.000000,0.028500,0.035459,0.011902,0.031134
480,0.983600,1.000000,0.037000,0.036967,0.011853,0.032280
490,0.984880,1.000000,0.030500,0.034469,0.008767,0.029800
500,0.986000,1.000000,0.031500,0.032186,0.007551,0.027546
