generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.511320,0.610000,0.364000,0.000000,0.500220,0.498320
10,0.660960,0.840000,0.396000,0.172896,0.327143,0.448941
20,0.817120,0.940000,0.248000,0.157749,0.189739,0.299374
30,0.920640,0.990000,0.133000,0.102971,0.075363,0.145866
40,0.971160,1.000000,0.054500,0.054035,0.020457,0.056070
50,0.981240,1.000000,0.028500,0.041237,0.016155,0.036811
60,0.985800,1.000000,0.024000,0.031567,0.011404,0.027999
70,0.985520,1.000000,0.023500,0.032953,0.009004,0.028578
80,0.984240,1.000000,0.029000,0.035196,0.011886,0.030987
90,0.985480,1.000000,0.026000,0.032743,0.010653,0.028630
100,0.985040,1.000000,0.032500,0.033835,0.009804,0.029461
110,0.985960,1.000000,0.025000,0.029704,0.018139,0.027691
120,0.983960,1.000000,0.034500,0.034896,0.015037,0.031599
130,0.984160,1.000000,0.025000,0.035935,0.010335,0.031157
140,0.984760,1.000000,0.028500,0.032471,0.017306,0.030071
150,0.984520,1.000000,0.023000,0.034512,0.013404,0.030466
160,0.984480,1.000000,0.032500,0.035120,0.010669,0.030589
170,0.986840,1.000000,0.028000,0.029008,0.011502,0.026027
180,0.983520,1.000000,0.031000,0.038169,0.007551,0.032480
190,0.985120,1.000000,0.023500,0.033943,0.009486,0.029334
200,0.985720,1.000000,0.027000,0.032076,0.011118,0.028182
210,0.982600,1.000000,0.036500,0.039612,0.009853,0.034263
220,0.985640,1.000000,0.028000,0.031629,0.013069,0.028286
230,0.985680,1.000000,0.036000,0.031543,0.013518,0.028294
240,0.981240,1.000000,0.038500,0.042886,0.007584,0.036760
250,0.982880,1.000000,0.032000,0.037998,0.013853,0.033692
260,0.985600,1.000000,0.030000,0.031784,0.013371,0.028417
270,0.986400,1.000000,0.027000,0.030141,0.012139,0.026779
280,0.983440,1.000000,0.028500,0.036990,0.013135,0.032563
290,0.985000,1.000000,0.026500,0.033700,0.009584,0.029548
300,0.986440,1.000000,0.025500,0.031031,0.007967,0.026789
310,0.986600,1.000000,0.030000,0.029629,0.012269,0.026458
320,0.981520,1.000000,0.040500,0.040863,0.014686,0.036326
330,0.984720,1.000000,0.033500,0.034576,0.009567,0.030058
340,0.986360,1.000000,0.025500,0.031729,0.006335,0.026941
350,0.985440,1.000000,0.039500,0.032592,0.011771,0.028729
360,0.984240,1.000000,0.033000,0.036404,0.007167,0.031080
370,0.983840,1.000000,0.030500,0.037169,0.007584,0.031807
380,0.982240,1.000000,0.035000,0.039257,0.014335,0.034919
390,0.984920,1.000000,0.029000,0.034627,0.008751,0.029709
400,0.982240,1.000000,0.029500,0.039922,0.011837,0.034857
410,0.985200,1.000000,0.024500,0.032488,0.013559,0.029214
420,0.984000,1.000000,0.034000,0.034890,0.015739,0.031516
430,0.986240,1.000000,0.030500,0.031343,0.008751,0.027165
440,0.982120,1.000000,0.040500,0.038451,0.018939,0.035031
450,0.986320,1.000000,0.033500,0.031469,0.007184,0.027037
460,0.985040,1.000000,0.025500,0.031767,0.018629,0.029478
470,0.983560,1.000000,0.031000,0.036445,0.013118,0.032394
480,0.984680,1.000000,0.036000,0.034488,0.011069,0.030203
490,0.986520,1.000000,0.025500,0.030408,0.009902,0.026578
500,0.982640,1.000000,0.033000,0.038437,0.015037,0.034146
