generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.512640,0.610000,0.361000,0.000000,0.497045,0.507440
10,0.654720,0.820000,0.445500,0.155590,0.347600,0.451155
20,0.804360,0.960000,0.251000,0.141876,0.175216,0.313822
30,0.908920,1.000000,0.154000,0.106496,0.076147,0.163487
40,0.961760,1.000000,0.082500,0.061755,0.023984,0.073425
50,0.979440,1.000000,0.040000,0.037865,0.010955,0.040207
60,0.979960,1.000000,0.036000,0.040749,0.013469,0.039262
70,0.984720,1.000000,0.030500,0.033961,0.013053,0.030152
80,0.986120,1.000000,0.026000,0.031084,0.011118,0.027407
90,0.983320,1.000000,0.034500,0.036898,0.013788,0.032806
100,0.985560,1.000000,0.030500,0.032182,0.012702,0.028518
110,0.983640,1.000000,0.027000,0.036300,0.013420,0.032219
120,0.985280,1.000000,0.032500,0.032408,0.013469,0.028968
130,0.984800,1.000000,0.028000,0.033894,0.011902,0.029975
140,0.984320,1.000000,0.035000,0.034114,0.014955,0.030897
150,0.983920,1.000000,0.030500,0.035624,0.012735,0.031646
160,0.983840,1.000000,0.031000,0.036896,0.009167,0.031826
170,0.986880,1.000000,0.030500,0.028933,0.012237,0.025928
180,0.985320,1.000000,0.027500,0.032494,0.012302,0.028953
190,0.982520,1.000000,0.033500,0.037069,0.020482,0.034387
200,0.985440,1.000000,0.031000,0.033180,0.008702,0.028728
210,0.985000,1.000000,0.024000,0.034214,0.009535,0.029561
220,0.984520,1.000000,0.024000,0.034553,0.012702,0.030511
230,0.984240,1.000000,0.038000,0.035271,0.010767,0.031031
240,0.982240,1.000000,0.028000,0.039216,0.013371,0.034984
250,0.983440,1.000000,0.036500,0.036039,0.016955,0.032512
260,0.985320,1.000000,0.032500,0.033400,0.009053,0.028933
270,0.983640,1.000000,0.041000,0.036169,0.013420,0.032216
280,0.983720,1.000000,0.029000,0.036563,0.011502,0.032057
290,0.985000,1.000000,0.028000,0.033159,0.012890,0.029541
300,0.983680,1.000000,0.027500,0.036333,0.012971,0.032099
310,0.983880,1.000000,0.030500,0.034708,0.016490,0.031754
320,0.982520,1.000000,0.030500,0.040414,0.006400,0.034377
330,0.986200,1.000000,0.031500,0.031833,0.007551,0.027230
340,0.982920,1.000000,0.035500,0.036961,0.017192,0.033570
350,0.982680,1.000000,0.030000,0.038390,0.014090,0.034001
360,0.985200,1.000000,0.030000,0.033994,0.007567,0.029186
370,0.984640,1.000000,0.033000,0.035196,0.007967,0.030256
380,0.984160,1.000000,0.032000,0.035837,0.011102,0.031179
390,0.984680,1.000000,0.030500,0.034494,0.009151,0.030152
400,0.983400,1.000000,0.039500,0.036404,0.014555,0.032590
410,0.984360,1.000000,0.038000,0.034786,0.013420,0.030828
420,0.983080,1.000000,0.036000,0.036710,0.016906,0.033297
430,0.985440,1.000000,0.033500,0.032571,0.011102,0.028710
440,0.985240,1.000000,0.025500,0.033327,0.009951,0.029098
450,0.984320,1.000000,0.027500,0.034749,0.013935,0.030862
460,0.986360,1.000000,0.029500,0.030449,0.011535,0.026904
470,0.983600,1.000000,0.019500,0.035896,0.015355,0.032296
480,0.983560,1.000000,0.034000,0.037465,0.009935,0.032337
490,0.983160,1.000000,0.032000,0.038253,0.010669,0.033145
500,0.984200,1.000000,0.026500,0.035100,0.013437,0.031098
