generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.503720,0.630000,0.375500,0.000000,0.500106,0.499160
10,0.655160,0.850000,0.405000,0.173567,0.331731,0.433336
20,0.809000,0.960000,0.267000,0.153831,0.184849,0.305946
30,0.914040,0.990000,0.155000,0.098337,0.069714,0.153233
40,0.966960,1.000000,0.059500,0.058518,0.024914,0.063333
50,0.980240,1.000000,0.049000,0.043051,0.016122,0.038588
60,0.982400,1.000000,0.038500,0.040131,0.009551,0.034654
70,0.986520,1.000000,0.019500,0.029420,0.013886,0.026614
80,0.985320,1.000000,0.027500,0.031992,0.015290,0.028906
90,0.983440,1.000000,0.027000,0.034957,0.020645,0.032583
100,0.983360,1.000000,0.028500,0.037571,0.010335,0.032744
110,0.983560,1.000000,0.025000,0.037606,0.009584,0.032318
120,0.984320,1.000000,0.027000,0.036020,0.007984,0.030872
130,0.984320,1.000000,0.035000,0.034571,0.014204,0.030866
140,0.984800,1.000000,0.034000,0.034845,0.007886,0.029925
150,0.985400,1.000000,0.035000,0.033733,0.007200,0.028828
160,0.984160,1.000000,0.037000,0.035337,0.012171,0.031186
170,0.984000,1.000000,0.037500,0.034386,0.017020,0.031487
180,0.984360,1.000000,0.029500,0.033624,0.017722,0.030783
190,0.983360,1.000000,0.028500,0.036586,0.014718,0.032702
200,0.985160,1.000000,0.034000,0.033039,0.011886,0.029308
210,0.984080,1.000000,0.034000,0.035712,0.011420,0.031362
220,0.984520,1.000000,0.029500,0.033784,0.014049,0.030508
230,0.985480,1.000000,0.026000,0.031902,0.013886,0.028653
240,0.985200,1.000000,0.029500,0.033278,0.011118,0.029184
250,0.983800,1.000000,0.022000,0.036159,0.012318,0.031874
260,0.982880,1.000000,0.032500,0.038016,0.013502,0.033700
270,0.984960,1.000000,0.028000,0.033969,0.010751,0.029644
280,0.986720,1.000000,0.026500,0.029808,0.010335,0.026213
290,0.985880,1.000000,0.026500,0.032545,0.007951,0.027828
300,0.983880,1.000000,0.036500,0.034443,0.017371,0.031730
310,0.983400,1.000000,0.030000,0.036757,0.014286,0.032614
320,0.986040,1.000000,0.024500,0.032347,0.006751,0.027572
330,0.983360,1.000000,0.034000,0.036839,0.013869,0.032730
340,0.983440,1.000000,0.031000,0.036659,0.013102,0.032582
350,0.983320,1.000000,0.028000,0.038600,0.006784,0.032884
360,0.981760,1.000000,0.033500,0.041214,0.012073,0.035826
370,0.983200,1.000000,0.034000,0.037614,0.012269,0.033068
380,0.982280,1.000000,0.037000,0.039018,0.015102,0.034762
390,0.984720,1.000000,0.027000,0.033651,0.013135,0.030128
400,0.983320,1.000000,0.035500,0.038580,0.006767,0.032852
410,0.981280,1.000000,0.038000,0.040755,0.016588,0.036822
420,0.986000,1.000000,0.025000,0.032263,0.007551,0.027570
430,0.984040,1.000000,0.032500,0.036841,0.006751,0.031411
440,0.984840,1.000000,0.028000,0.034412,0.009037,0.029834
450,0.984080,1.000000,0.028000,0.035918,0.011037,0.031358
460,0.982720,1.000000,0.033000,0.038486,0.014220,0.034006
470,0.985680,1.000000,0.022500,0.032802,0.008253,0.028215
480,0.984360,1.000000,0.034000,0.034969,0.011853,0.030768
490,0.985000,1.000000,0.028000,0.034127,0.009918,0.029592
500,0.983960,1.000000,0.028000,0.035835,0.011886,0.031619
