generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.528800,0.640000,0.360500,0.000000,0.501371,0.492240
10,0.672360,0.880000,0.413000,0.151135,0.333020,0.423762
20,0.823960,0.990000,0.275000,0.133871,0.154400,0.278931
30,0.912960,1.000000,0.150500,0.097782,0.065608,0.156066
40,0.962280,1.000000,0.076500,0.060312,0.026743,0.071559
50,0.979800,1.000000,0.038500,0.043314,0.018473,0.039561
60,0.981800,1.000000,0.039500,0.039390,0.018890,0.035763
70,0.986000,1.000000,0.029000,0.031780,0.009208,0.027608
80,0.984360,1.000000,0.039000,0.036084,0.007886,0.030821
90,0.983680,1.000000,0.026000,0.036720,0.011535,0.032145
100,0.985400,1.000000,0.023000,0.033039,0.009502,0.028716
110,0.982960,1.000000,0.033000,0.036718,0.018286,0.033537
120,0.984640,1.000000,0.030500,0.033480,0.014620,0.030224
130,0.984120,1.000000,0.032500,0.034006,0.016865,0.031191
140,0.983600,1.000000,0.036000,0.036361,0.013053,0.032295
150,0.982520,1.000000,0.028500,0.039267,0.012571,0.034346
160,0.983760,1.000000,0.030000,0.035463,0.015992,0.031943
170,0.984240,1.000000,0.028000,0.034500,0.014588,0.031070
180,0.984200,1.000000,0.034000,0.035916,0.010269,0.031111
190,0.984320,1.000000,0.026000,0.034820,0.012637,0.030902
200,0.984480,1.000000,0.033500,0.035337,0.008335,0.030585
210,0.982720,1.000000,0.038000,0.038376,0.013388,0.034038
220,0.983040,1.000000,0.029000,0.038639,0.009167,0.033276
230,0.982920,1.000000,0.036500,0.038486,0.012253,0.033620
240,0.982840,1.000000,0.036000,0.038708,0.011902,0.033701
250,0.982440,1.000000,0.035500,0.038402,0.016327,0.034518
260,0.983720,1.000000,0.030000,0.036235,0.012669,0.032078
270,0.983600,1.000000,0.038500,0.035767,0.016669,0.032305
280,0.983480,1.000000,0.045500,0.037159,0.010686,0.032505
290,0.983440,1.000000,0.030500,0.035582,0.018506,0.032622
300,0.983520,1.000000,0.039000,0.036033,0.016473,0.032389
310,0.987200,1.000000,0.030500,0.029020,0.008702,0.025313
320,0.984680,1.000000,0.029000,0.033063,0.016522,0.030146
330,0.985440,1.000000,0.023500,0.033378,0.008351,0.028752
340,0.984560,1.000000,0.027500,0.034206,0.013918,0.030338
350,0.986560,1.000000,0.026500,0.030753,0.007518,0.026502
360,0.984320,1.000000,0.032500,0.035253,0.011804,0.030889
370,0.985480,1.000000,0.029000,0.032251,0.011804,0.028682
380,0.983400,1.000000,0.037500,0.037449,0.009151,0.032672
390,0.984000,1.000000,0.028500,0.036567,0.008686,0.031529
400,0.985560,1.000000,0.020000,0.033633,0.006767,0.028462
410,0.984040,1.000000,0.028000,0.035869,0.011551,0.031427
420,0.983280,1.000000,0.039000,0.036239,0.017641,0.032853
430,0.984160,1.000000,0.032500,0.034651,0.015355,0.031110
440,0.983360,1.000000,0.033000,0.037476,0.010637,0.032753
450,0.984560,1.000000,0.031500,0.034527,0.011853,0.030426
460,0.984280,1.000000,0.027000,0.036265,0.007584,0.030927
470,0.981840,1.000000,0.034500,0.040702,0.012506,0.035650
480,0.987360,1.000000,0.018000,0.029333,0.005951,0.024966
490,0.985320,1.000000,0.029500,0.033294,0.009967,0.028920
500,0.984160,1.000000,0.032000,0.036649,0.005584,0.031228
