generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.494800,0.650000,0.359500,0.000000,0.497910,0.507240
10,0.669480,0.830000,0.415500,0.216276,0.264065,0.440002
20,0.898480,0.960000,0.156500,0.137616,0.126384,0.173511
30,0.971480,1.000000,0.063000,0.049963,0.062327,0.055326
40,0.984640,1.000000,0.031000,0.030012,0.029616,0.030236
50,0.982560,1.000000,0.036000,0.029484,0.050702,0.034326
60,0.984680,1.000000,0.030000,0.027698,0.037918,0.030161
70,0.985440,1.000000,0.029000,0.026888,0.034457,0.028705
80,0.985400,1.000000,0.033000,0.027363,0.033135,0.028791
90,0.986520,1.000000,0.023500,0.023853,0.036286,0.026624
100,0.986120,1.000000,0.027500,0.026478,0.030163,0.027403
110,0.986120,1.000000,0.035000,0.026908,0.027445,0.027401
120,0.984440,1.000000,0.035500,0.028541,0.037159,0.030654
130,0.984200,1.000000,0.029500,0.028647,0.037910,0.031097
140,0.986120,1.000000,0.028500,0.025390,0.033127,0.027382
150,0.985240,1.000000,0.025500,0.026924,0.035755,0.029064
160,0.986920,1.000000,0.026000,0.025184,0.027127,0.025806
170,0.986440,1.000000,0.028500,0.025006,0.032882,0.026744
180,0.986120,1.000000,0.028000,0.024349,0.037829,0.027370
190,0.985240,1.000000,0.028500,0.027961,0.032947,0.029114
200,0.986480,1.000000,0.025500,0.025171,0.029812,0.026649
210,0.986520,1.000000,0.026000,0.025855,0.028294,0.026614
220,0.986040,1.000000,0.027500,0.026682,0.030131,0.027530
230,0.983680,1.000000,0.038000,0.028755,0.042890,0.032113
240,0.986400,1.000000,0.025500,0.024471,0.034833,0.026796
250,0.986080,1.000000,0.028000,0.024608,0.037649,0.027433
260,0.985280,1.000000,0.034000,0.028804,0.027527,0.029089
270,0.986480,1.000000,0.028500,0.023857,0.036147,0.026719
280,0.981920,1.000000,0.038000,0.033882,0.037682,0.035462
290,0.984880,1.000000,0.030000,0.027771,0.036473,0.029762
300,0.983040,1.000000,0.036500,0.028169,0.051518,0.033326
310,0.985680,1.000000,0.025000,0.025980,0.035853,0.028263
320,0.984920,1.000000,0.028000,0.027865,0.035273,0.029694
330,0.985200,1.000000,0.032500,0.026669,0.037535,0.029154
340,0.985280,1.000000,0.024000,0.028065,0.031233,0.028993
350,0.986880,1.000000,0.031000,0.022078,0.040114,0.025853
360,0.987280,1.000000,0.025000,0.023567,0.029763,0.025121
370,0.986720,1.000000,0.032500,0.023384,0.035298,0.026261
380,0.984200,1.000000,0.035000,0.027690,0.043061,0.031140
390,0.984640,1.000000,0.029500,0.028529,0.034016,0.030293
400,0.986000,1.000000,0.029500,0.026163,0.031657,0.027597
410,0.986520,1.000000,0.030500,0.024286,0.034473,0.026570
420,0.985240,1.000000,0.034500,0.026029,0.039633,0.029073
430,0.987480,1.000000,0.030500,0.024131,0.025657,0.024741
440,0.984280,1.000000,0.034500,0.028139,0.040122,0.030950
450,0.984000,1.000000,0.031500,0.030965,0.030914,0.031526
460,0.985760,1.000000,0.026500,0.027176,0.030482,0.028032
470,0.985560,1.000000,0.025500,0.027182,0.031069,0.028445
480,0.983960,1.000000,0.031500,0.029804,0.036939,0.031568
490,0.984160,1.000000,0.030000,0.029933,0.033984,0.031146
500,0.987200,1.000000,0.018000,0.022363,0.034971,0.025283
