generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.478680,0.600000,0.424500,0.000000,0.498539,0.495360
10,0.661760,0.840000,0.462500,0.215184,0.264424,0.447322
20,0.894800,0.970000,0.162000,0.140561,0.104547,0.172498
30,0.972800,1.000000,0.048000,0.044212,0.062204,0.052886
40,0.985720,1.000000,0.023000,0.026535,0.032465,0.028122
50,0.984320,1.000000,0.029000,0.029733,0.033216,0.030850
60,0.986640,1.000000,0.028000,0.024955,0.030531,0.026354
70,0.986800,1.000000,0.023500,0.023100,0.035763,0.026081
80,0.987120,1.000000,0.025500,0.022924,0.033820,0.025412
90,0.982880,1.000000,0.032000,0.031792,0.037273,0.033590
100,0.984560,1.000000,0.032000,0.027106,0.041551,0.030429
110,0.984320,1.000000,0.030500,0.028594,0.037641,0.030881
120,0.983000,1.000000,0.037000,0.029196,0.046702,0.033457
130,0.985440,1.000000,0.031000,0.025912,0.038539,0.028672
140,0.984600,1.000000,0.029000,0.028429,0.035747,0.030334
150,0.984240,1.000000,0.038500,0.027314,0.044000,0.030970
160,0.987440,1.000000,0.020500,0.024214,0.026294,0.024785
170,0.986320,1.000000,0.029500,0.025029,0.033665,0.026974
180,0.985080,1.000000,0.025000,0.028698,0.030114,0.029390
190,0.986720,1.000000,0.024000,0.025204,0.029780,0.026206
200,0.982440,1.000000,0.031500,0.031478,0.043371,0.034450
210,0.984880,1.000000,0.028000,0.026796,0.039804,0.029841
220,0.984640,1.000000,0.029500,0.027043,0.041412,0.030281
230,0.986600,1.000000,0.027000,0.024459,0.032473,0.026462
240,0.985400,1.000000,0.032000,0.026214,0.036702,0.028775
250,0.985800,1.000000,0.031500,0.025455,0.037388,0.027961
260,0.984960,1.000000,0.030000,0.027157,0.036955,0.029594
270,0.984600,1.000000,0.027500,0.028776,0.033445,0.030325
280,0.985240,1.000000,0.028500,0.028882,0.028449,0.029119
290,0.986360,1.000000,0.026500,0.024792,0.032857,0.026940
300,0.987040,1.000000,0.027500,0.023916,0.030571,0.025582
310,0.985560,1.000000,0.027500,0.026645,0.033722,0.028471
320,0.985560,1.000000,0.022500,0.026816,0.033788,0.028418
330,0.985760,1.000000,0.021000,0.025116,0.038114,0.028122
340,0.984440,1.000000,0.024500,0.028861,0.036139,0.030630
350,0.987120,1.000000,0.019000,0.022761,0.035518,0.025443
360,0.985560,1.000000,0.031000,0.028063,0.028016,0.028513
370,0.985320,1.000000,0.031000,0.028020,0.031567,0.028927
380,0.985960,1.000000,0.031500,0.025484,0.035788,0.027678
390,0.984240,1.000000,0.035500,0.027967,0.041763,0.031011
400,0.984400,1.000000,0.031000,0.027147,0.042857,0.030679
410,0.986280,1.000000,0.025500,0.026984,0.025527,0.027048
420,0.986160,1.000000,0.037000,0.025822,0.030718,0.027288
430,0.986360,1.000000,0.033500,0.025667,0.030449,0.026927
440,0.984480,1.000000,0.032500,0.029355,0.033469,0.030592
450,0.984880,1.000000,0.027500,0.027402,0.037543,0.029772
460,0.987720,1.000000,0.026000,0.020967,0.036253,0.024269
470,0.984680,1.000000,0.031000,0.027955,0.037053,0.030114
480,0.985760,1.000000,0.026500,0.025198,0.038457,0.028057
490,0.983880,1.000000,0.032000,0.027365,0.047069,0.031751
500,0.987680,1.000000,0.021000,0.021314,0.034873,0.024310
