generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.526520,0.620000,0.375500,0.000000,0.501820,0.498680
10,0.691520,0.830000,0.383500,0.205512,0.251469,0.427736
20,0.905440,0.960000,0.166500,0.136469,0.109257,0.163174
30,0.976400,1.000000,0.043500,0.042627,0.047486,0.045893
40,0.986400,1.000000,0.027000,0.025604,0.029616,0.026814
50,0.985400,1.000000,0.028000,0.027398,0.032065,0.028739
60,0.986040,1.000000,0.031000,0.026473,0.029771,0.027530
70,0.983520,1.000000,0.027500,0.030055,0.039763,0.032430
80,0.983840,1.000000,0.030000,0.032718,0.025976,0.031822
90,0.985240,1.000000,0.032500,0.029116,0.026580,0.029082
100,0.983800,1.000000,0.031000,0.028335,0.043633,0.031928
110,0.985760,1.000000,0.024500,0.023878,0.041469,0.028120
120,0.983920,1.000000,0.030500,0.030376,0.034188,0.031687
130,0.986560,1.000000,0.029000,0.022763,0.040522,0.026526
140,0.983480,1.000000,0.030000,0.029967,0.041298,0.032466
150,0.985360,1.000000,0.026000,0.025516,0.040612,0.028864
160,0.986000,1.000000,0.025000,0.026422,0.030865,0.027604
170,0.984280,1.000000,0.031500,0.029424,0.035502,0.030944
180,0.984440,1.000000,0.033000,0.028467,0.037927,0.030661
190,0.985000,1.000000,0.030500,0.027855,0.034939,0.029582
200,0.986040,1.000000,0.022000,0.025308,0.034057,0.027490
210,0.986160,1.000000,0.035000,0.026047,0.031192,0.027274
220,0.985040,1.000000,0.026500,0.027067,0.036971,0.029413
230,0.984920,1.000000,0.036000,0.026639,0.040212,0.029700
240,0.987080,1.000000,0.021500,0.021965,0.039086,0.025485
250,0.985160,1.000000,0.029500,0.025916,0.040327,0.029239
260,0.985160,1.000000,0.027000,0.028012,0.032645,0.029261
270,0.985320,1.000000,0.027500,0.025996,0.039290,0.028952
280,0.986360,1.000000,0.028000,0.026337,0.027445,0.026903
290,0.986360,1.000000,0.026500,0.024814,0.033453,0.026919
300,0.984400,1.000000,0.028500,0.029514,0.033551,0.030745
310,0.985240,1.000000,0.027500,0.029310,0.025641,0.029051
320,0.985920,1.000000,0.027500,0.026273,0.032849,0.027764
330,0.986000,1.000000,0.028000,0.025741,0.034212,0.027643
340,0.984720,1.000000,0.031500,0.026286,0.043690,0.030091
350,0.983160,1.000000,0.033000,0.028818,0.047576,0.033116
360,0.984400,1.000000,0.031500,0.028469,0.038122,0.030702
370,0.984760,1.000000,0.029500,0.029280,0.032082,0.029999
380,0.987160,1.000000,0.030500,0.023908,0.029780,0.025340
390,0.985480,1.000000,0.032500,0.027159,0.033184,0.028623
400,0.984200,1.000000,0.027000,0.028116,0.041078,0.031095
410,0.987000,1.000000,0.025000,0.024418,0.029861,0.025654
420,0.986720,1.000000,0.024000,0.025165,0.029494,0.026209
430,0.984760,1.000000,0.030000,0.027614,0.037943,0.029966
440,0.984280,1.000000,0.029500,0.029457,0.035290,0.030950
450,0.986160,1.000000,0.028000,0.026841,0.027429,0.027330
460,0.987200,1.000000,0.025500,0.024680,0.026294,0.025270
470,0.985280,1.000000,0.027500,0.027449,0.034106,0.029047
480,0.984560,1.000000,0.031000,0.029976,0.030220,0.030431
490,0.985680,1.000000,0.029500,0.026571,0.032653,0.028264
500,0.984320,1.000000,0.028000,0.030563,0.029518,0.030869
