generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.511320,0.610000,0.364000,0.000000,0.500220,0.498320
10,0.685040,0.840000,0.370000,0.217704,0.218865,0.438129
20,0.888640,0.950000,0.174500,0.143871,0.122947,0.174497
30,0.968160,1.000000,0.056500,0.053312,0.071535,0.061062
40,0.982520,1.000000,0.031000,0.031414,0.043853,0.034364
50,0.982920,1.000000,0.037000,0.031294,0.040433,0.033532
60,0.986560,1.000000,0.027000,0.024727,0.031216,0.026546
70,0.986880,1.000000,0.023000,0.024463,0.030114,0.025911
80,0.985120,1.000000,0.025000,0.025676,0.041739,0.029286
90,0.985960,1.000000,0.029000,0.025543,0.034049,0.027686
100,0.986360,1.000000,0.023000,0.025408,0.031714,0.026904
110,0.987080,1.000000,0.026500,0.020943,0.041608,0.025563
120,0.984360,1.000000,0.038000,0.028447,0.037029,0.030863
130,0.985080,1.000000,0.027500,0.026527,0.038800,0.029409
140,0.983160,1.000000,0.034000,0.028188,0.048776,0.033154
150,0.984960,1.000000,0.026000,0.027659,0.036286,0.029638
160,0.984720,1.000000,0.028000,0.028241,0.036098,0.030102
170,0.986920,1.000000,0.023000,0.022402,0.036620,0.025830
180,0.985120,1.000000,0.033000,0.030094,0.024980,0.029302
190,0.985760,1.000000,0.024000,0.026404,0.033584,0.028071
200,0.986760,1.000000,0.024500,0.023671,0.034727,0.026142
210,0.984400,1.000000,0.024500,0.029778,0.032759,0.030672
220,0.986720,1.000000,0.024500,0.022827,0.038637,0.026246
230,0.986840,1.000000,0.024000,0.023327,0.035731,0.025983
240,0.984920,1.000000,0.037000,0.030863,0.022824,0.029694
250,0.984360,1.000000,0.031000,0.028131,0.039535,0.030764
260,0.985480,1.000000,0.026500,0.026482,0.034849,0.028670
270,0.986880,1.000000,0.022500,0.023039,0.036008,0.025864
280,0.984480,1.000000,0.030500,0.028039,0.038963,0.030525
290,0.986840,1.000000,0.024500,0.024822,0.029176,0.025949
300,0.986720,1.000000,0.031500,0.025712,0.027110,0.026225
310,0.987000,1.000000,0.031000,0.021780,0.038947,0.025653
320,0.982960,1.000000,0.034500,0.032008,0.036963,0.033551
330,0.986680,1.000000,0.030500,0.025408,0.028629,0.026245
340,0.987800,1.000000,0.026500,0.023620,0.025543,0.024087
350,0.986240,1.000000,0.030000,0.023880,0.038718,0.027131
360,0.985560,1.000000,0.030000,0.026261,0.035910,0.028497
370,0.984760,1.000000,0.031000,0.028767,0.032335,0.029997
380,0.984200,1.000000,0.033500,0.029516,0.036033,0.031075
390,0.985760,1.000000,0.034000,0.026943,0.031282,0.028081
400,0.984880,1.000000,0.023000,0.028788,0.031853,0.029766
410,0.983680,1.000000,0.027000,0.028151,0.043086,0.032087
420,0.986320,1.000000,0.029000,0.024735,0.034988,0.026976
430,0.987360,1.000000,0.021500,0.023961,0.027665,0.024977
440,0.984400,1.000000,0.030000,0.028039,0.039780,0.030672
450,0.987080,1.000000,0.025000,0.025090,0.026114,0.025536
460,0.985160,1.000000,0.027500,0.024806,0.044082,0.029228
470,0.983840,1.000000,0.035500,0.029249,0.040376,0.031861
480,0.986120,1.000000,0.034000,0.025390,0.034220,0.027407
490,0.986880,1.000000,0.022000,0.023898,0.032653,0.025883
500,0.983160,1.000000,0.037500,0.031698,0.036824,0.033102
