generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.496400,0.570000,0.424000,0.000000,0.502073,0.499720
10,0.661360,0.800000,0.392000,0.217359,0.272359,0.445334
20,0.886480,0.960000,0.168500,0.151845,0.112114,0.184209
30,0.970960,1.000000,0.051500,0.050800,0.052457,0.055543
40,0.985240,1.000000,0.027500,0.028406,0.029241,0.029086
50,0.985400,1.000000,0.027500,0.026237,0.037118,0.028795
60,0.985960,1.000000,0.027000,0.026237,0.032531,0.027674
70,0.985880,1.000000,0.028500,0.025500,0.035527,0.027821
80,0.984240,1.000000,0.030000,0.027447,0.043437,0.031028
90,0.983360,1.000000,0.032500,0.030884,0.037935,0.032723
100,0.985400,1.000000,0.027500,0.027080,0.033388,0.028799
110,0.985840,1.000000,0.025000,0.026859,0.031012,0.027903
120,0.985960,1.000000,0.026500,0.026231,0.032049,0.027689
130,0.984600,1.000000,0.032500,0.027114,0.040629,0.030355
140,0.986160,1.000000,0.026500,0.026065,0.030465,0.027251
150,0.983000,1.000000,0.035000,0.030720,0.041747,0.033489
160,0.986000,1.000000,0.028000,0.027453,0.026531,0.027605
170,0.985680,1.000000,0.021500,0.027271,0.030947,0.028238
180,0.984040,1.000000,0.039000,0.029857,0.034947,0.031410
190,0.985760,1.000000,0.032000,0.025086,0.038792,0.028042
200,0.986800,1.000000,0.030500,0.024531,0.030971,0.026022
210,0.984960,1.000000,0.028500,0.028533,0.032335,0.029626
220,0.986160,1.000000,0.020500,0.025980,0.031184,0.027319
230,0.986560,1.000000,0.019000,0.025147,0.031363,0.026529
240,0.985120,1.000000,0.032000,0.025678,0.042416,0.029373
250,0.987440,1.000000,0.030000,0.023331,0.029649,0.024806
260,0.986680,1.000000,0.029500,0.024469,0.032155,0.026239
270,0.987920,1.000000,0.017000,0.022431,0.028678,0.023858
280,0.983280,1.000000,0.030000,0.033584,0.026580,0.032875
290,0.984320,1.000000,0.036000,0.028906,0.036620,0.030845
300,0.985320,1.000000,0.025500,0.028337,0.029665,0.028886
310,0.986000,1.000000,0.032000,0.025624,0.034449,0.027602
320,0.985200,1.000000,0.026000,0.028222,0.031731,0.029190
330,0.987120,1.000000,0.020500,0.024269,0.029061,0.025420
340,0.986280,1.000000,0.024500,0.024473,0.036155,0.027024
350,0.986880,1.000000,0.025000,0.023202,0.035110,0.025914
360,0.985520,1.000000,0.031000,0.027212,0.032588,0.028532
370,0.985400,1.000000,0.034000,0.028261,0.029363,0.028814
380,0.987000,1.000000,0.033500,0.025380,0.025527,0.025665
390,0.986040,1.000000,0.031000,0.025955,0.032253,0.027514
400,0.985560,1.000000,0.026000,0.026243,0.035380,0.028471
410,0.985320,1.000000,0.022000,0.027686,0.032580,0.028940
420,0.985320,1.000000,0.025500,0.026539,0.036302,0.028914
430,0.984840,1.000000,0.032000,0.026814,0.041029,0.029914
440,0.982480,1.000000,0.040000,0.034124,0.032057,0.034438
450,0.987320,1.000000,0.022000,0.023759,0.029494,0.025058
460,0.986040,1.000000,0.032500,0.026878,0.029494,0.027520
470,0.984840,1.000000,0.029500,0.027618,0.037029,0.029823
480,0.985560,1.000000,0.028000,0.024529,0.042873,0.028449
490,0.986320,1.000000,0.027000,0.023410,0.039796,0.026982
500,0.984080,1.000000,0.029000,0.029612,0.036408,0.031337
