generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.503720,0.630000,0.375500,0.000000,0.500106,0.499160
10,0.681880,0.850000,0.400000,0.217912,0.228767,0.427904
20,0.893640,0.960000,0.159000,0.136947,0.113363,0.168139
30,0.966600,0.990000,0.048000,0.049520,0.040114,0.060958
40,0.984320,1.000000,0.029000,0.027927,0.040539,0.030852
50,0.983680,1.000000,0.033500,0.029192,0.041159,0.032105
60,0.983920,1.000000,0.033000,0.031029,0.032767,0.031641
70,0.986120,1.000000,0.027500,0.022576,0.044857,0.027384
80,0.985880,1.000000,0.026000,0.024051,0.041943,0.027822
90,0.983760,1.000000,0.026000,0.027831,0.045102,0.031910
100,0.985320,1.000000,0.029500,0.028431,0.028865,0.028930
110,0.985960,1.000000,0.028500,0.026098,0.033004,0.027638
120,0.984840,1.000000,0.030000,0.028627,0.033355,0.029862
130,0.985880,1.000000,0.029500,0.023753,0.042237,0.027846
140,0.984920,1.000000,0.027500,0.027855,0.035820,0.029660
150,0.987920,1.000000,0.025500,0.023182,0.025608,0.023866
160,0.986320,1.000000,0.029000,0.026582,0.027110,0.027001
170,0.983880,1.000000,0.033000,0.028776,0.041200,0.031704
180,0.985520,1.000000,0.032500,0.025655,0.038294,0.028533
190,0.984680,1.000000,0.035000,0.028127,0.036694,0.030230
200,0.986840,1.000000,0.031000,0.024553,0.030465,0.025993
210,0.984720,1.000000,0.026500,0.028443,0.035306,0.030138
220,0.985840,1.000000,0.030500,0.025267,0.036269,0.027930
230,0.984520,1.000000,0.027000,0.026720,0.042057,0.030437
240,0.986160,1.000000,0.032000,0.024739,0.035559,0.027272
250,0.985760,1.000000,0.024000,0.026612,0.032555,0.028099
260,0.984240,1.000000,0.023000,0.029396,0.035804,0.031020
270,0.986240,1.000000,0.030000,0.024786,0.035535,0.027182
280,0.987320,1.000000,0.030000,0.023210,0.030776,0.025058
290,0.986720,1.000000,0.023000,0.025647,0.027763,0.026163
300,0.984000,1.000000,0.033000,0.027173,0.045608,0.031487
310,0.984120,1.000000,0.031000,0.028624,0.038784,0.031226
320,0.986440,1.000000,0.025500,0.025086,0.032122,0.026749
330,0.983680,1.000000,0.037000,0.031829,0.030498,0.032105
340,0.985600,1.000000,0.023000,0.026355,0.034988,0.028408
350,0.985680,1.000000,0.027000,0.028229,0.026808,0.028283
360,0.983920,1.000000,0.027000,0.030533,0.034522,0.031638
370,0.984600,1.000000,0.025000,0.028171,0.037657,0.030344
380,0.983560,1.000000,0.029500,0.030204,0.039241,0.032323
390,0.984160,1.000000,0.031000,0.028324,0.040776,0.031163
400,0.985080,1.000000,0.033000,0.030588,0.023110,0.029406
410,0.983640,1.000000,0.035000,0.030559,0.035845,0.032262
420,0.986200,1.000000,0.033500,0.024782,0.035624,0.027216
430,0.985680,1.000000,0.027500,0.028973,0.023894,0.028174
440,0.986640,1.000000,0.028000,0.025004,0.030433,0.026318
450,0.983960,1.000000,0.029500,0.030535,0.033641,0.031562
460,0.985360,1.000000,0.028000,0.028014,0.030816,0.028835
470,0.986720,1.000000,0.021000,0.025216,0.028588,0.026171
480,0.984240,1.000000,0.036000,0.028218,0.039714,0.030936
490,0.985600,1.000000,0.024000,0.026198,0.035943,0.028409
500,0.984920,1.000000,0.026000,0.026702,0.039812,0.029685
